郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
104,中山區,19電燈＆綜合＆電力小計　,**,"397,056","219,973,736",,,
104,中山區,20臨時電燈　　　　　　　,37,0,"56,516",,,
104,中山區,21臨時電力　　　　　　　,35,"2,469","421,354",,,
104,中山區,22臨時用電小計　　　　　,**,"2,469","477,870",,,
104,中山區,23總計（含臨時用電）　　,**,"397,056","220,451,606",,,
104,中山區,24表燈合計　　　　　　　,**,"37,335","111,730,739",,,
104,中山區,25綜合＆電力合計　　　　,**,"359,721","108,720,867",,,
105,松山區,1表燈非營業用　　　　,"72,372","1,071","56,621,148",,,
105,松山區,2表燈營業用　　　　　　,"11,565","17,279","33,453,755",,,
105,松山區,3表燈小計　　　　　　　,**,"18,350","90,074,903",,,
105,松山區,4低壓綜合裝置非營業用　,＊,137,"5,780",,,
105,松山區,5低壓綜合需量非營業用　,543,"21,577","4,562,553",,,
105,松山區,6低壓綜合非營業用電小計,**,"21,714","4,568,333",,,
105,松山區,7低壓綜合裝置營業用　　,＊,154,"34,092",,,
105,松山區,8低壓綜合需量營業用　　,823,"40,974","11,461,919",,,
105,松山區,9低壓綜合營業用電小計　,**,"41,128","11,496,011",,,
105,松山區,10低壓綜合用電小計　　　,**,"62,842","16,064,344",,,
105,松山區,11低壓裝置電力　　　　　,65,597,"72,938",,,
105,松山區,12低壓需量電力　　　　　,15,728,"166,679",,,
105,松山區,13低壓電力小計　　　　　,**,"1,325","239,617",,,
105,松山區,14高壓電力　　　　　　　,160,"134,012","45,773,780",,,
105,松山區,15特高壓電力　　　　　　,＊,"8,600","5,433,600",,,
105,松山區,16高＆特高壓電力小計　　,**,"142,612","51,207,380",,,
105,松山區,17電力小計　　　　　　　,**,"143,937","51,446,997",,,
105,松山區,18綜合＆電力小計　　　　,**,"206,779","67,511,341",,,
105,松山區,19電燈＆綜合＆電力小計　,**,"225,129","157,586,244",,,
105,松山區,20臨時電燈　　　　　　　,14,0,"92,837",,,
105,松山區,21臨時電力　　　　　　　,17,962,"173,480",,,
105,松山區,22臨時用電小計　　　　　,**,962,"266,317",,,
105,松山區,23總計（含臨時用電）　　,**,"225,129","157,852,561",,,
105,松山區,24表燈合計　　　　　　　,**,"18,350","90,167,740",,,
105,松山區,25綜合＆電力合計　　　　,**,"206,779","67,684,821",,,
106,大安區,1表燈非營業用　　　　,"110,666","1,403","60,208,778",,,
106,大安區,2表燈營業用　　　　　　,"17,317","37,231","34,946,144",,,
106,大安區,3表燈小計　　　　　　　,**,"38,634","95,154,922",,,
106,大安區,4低壓綜合裝置非營業用　,6,235,"18,692",,,
106,大安區,5低壓綜合需量非營業用　,"1,072","41,119","8,137,598",,,
106,大安區,6低壓綜合非營業用電小計,**,"41,354","8,156,290",,,
106,大安區,7低壓綜合裝置營業用　　,11,398,"103,481",,,
106,大安區,8低壓綜合需量營業用　　,"1,424","64,210","17,700,323",,,
106,大安區,9低壓綜合營業用電小計　,**,"64,608","17,803,804",,,
106,大安區,10低壓綜合用電小計　　　,**,"105,962","25,960,094",,,
106,大安區,11低壓裝置電力　　　　　,133,"1,520","239,955",,,
106,大安區,12低壓需量電力　　　　　,＊,296,"50,861",,,
106,大安區,13低壓電力小計　　　　　,**,"1,816","290,816",,,
106,大安區,14高壓電力　　　　　　　,281,"210,613","71,465,348",,,
106,大安區,15特高壓電力　　　　　　,＊,"22,699","9,616,612",,,
106,大安區,16高＆特高壓電力小計　　,**,"233,312","81,081,960",,,
106,大安區,17電力小計　　　　　　　,**,"235,128","81,372,776",,,
106,大安區,18綜合＆電力小計　　　　,**,"341,090","107,332,870",,,
106,大安區,19電燈＆綜合＆電力小計　,**,"379,724","202,487,792",,,
106,大安區,20臨時電燈　　　　　　　,22,0,"16,603",,,
106,大安區,21臨時電力　　　　　　　,20,"1,895","381,578",,,
106,大安區,22臨時用電小計　　　　　,**,"1,895","398,181",,,
106,大安區,23總計（含臨時用電）　　,**,"379,724","202,885,973",,,
106,大安區,24表燈合計　　　　　　　,**,"38,634","95,171,525",,,
106,大安區,25綜合＆電力合計　　　　,**,"341,090","107,714,448",,,
108,萬華區,1表燈非營業用　　　　,"76,500",901,"40,663,536",,,
108,萬華區,2表燈營業用　　　　　　,"9,217","13,529","14,115,324",,,
108,萬華區,3表燈小計　　　　　　　,**,"14,430","54,778,860",,,
108,萬華區,4低壓綜合裝置非營業用　,＊,0,0,,,
108,萬華區,5低壓綜合需量非營業用　,327,"11,155","1,906,822",,,
108,萬華區,6低壓綜合非營業用電小計,**,"11,155","1,906,822",,,
108,萬華區,7低壓綜合裝置營業用　　,36,"1,646","346,674",,,
108,萬華區,8低壓綜合需量營業用　　,710,"24,162","7,306,517",,,
108,萬華區,9低壓綜合營業用電小計　,**,"25,808","7,653,191",,,
108,萬華區,10低壓綜合用電小計　　　,**,"36,963","9,560,013",,,
108,萬華區,11低壓裝置電力　　　　　,308,"3,212","508,440",,,
108,萬華區,12低壓需量電力　　　　　,40,"1,331","228,205",,,
108,萬華區,13低壓電力小計　　　　　,**,"4,543","736,645",,,
108,萬華區,14高壓電力　　　　　　　,109,"45,364","16,012,487",,,
108,萬華區,15特高壓電力　　　　　　,＊,0,0,,,
108,萬華區,16高＆特高壓電力小計　　,**,"45,364","16,012,487",,,
108,萬華區,17電力小計　　　　　　　,**,"49,907","16,749,132",,,
108,萬華區,18綜合＆電力小計　　　　,**,"86,870","26,309,145",,,
108,萬華區,19電燈＆綜合＆電力小計　,**,"101,300","81,088,005",,,
108,萬華區,20臨時電燈　　　　　　　,17,0,"23,144",,,
108,萬華區,21臨時電力　　　　　　　,17,965,"192,625",,,
108,萬華區,22臨時用電小計　　　　　,**,965,"215,769",,,
108,萬華區,23總計（含臨時用電）　　,**,"101,300","81,303,774",,,
108,萬華區,24表燈合計　　　　　　　,**,"14,430","54,802,004",,,
108,萬華區,25綜合＆電力合計　　　　,**,"86,870","26,501,770",,,
110,信義區,1表燈非營業用　　　　,"84,025",676,"34,656,902",,,
110,信義區,2表燈營業用　　　　　　,"10,275","12,191","14,818,505",,,
110,信義區,3表燈小計　　　　　　　,**,"12,867","49,475,407",,,
110,信義區,4低壓綜合裝置非營業用　,＊,138,"4,920",,,
110,信義區,5低壓綜合需量非營業用　,550,"25,750","5,246,912",,,
110,信義區,6低壓綜合非營業用電小計,**,"25,888","5,251,832",,,
110,信義區,7低壓綜合裝置營業用　　,＊,28,"11,227",,,
110,信義區,8低壓綜合需量營業用　　,547,"24,743","6,928,922",,,
110,信義區,9低壓綜合營業用電小計　,**,"24,771","6,940,149",,,
110,信義區,10低壓綜合用電小計　　　,**,"50,659","12,191,981",,,
110,信義區,11低壓裝置電力　　　　　,24,241,"46,434",,,
110,信義區,12低壓需量電力　　　　　,＊,630,"165,600",,,
110,信義區,13低壓電力小計　　　　　,**,871,"212,034",,,
110,信義區,14高壓電力　　　　　　　,145,"208,517","72,676,295",,,
110,信義區,15特高壓電力　　　　　　,＊,"6,900","3,536,000",,,
110,信義區,16高＆特高壓電力小計　　,**,"215,417","76,212,295",,,
110,信義區,17電力小計　　　　　　　,**,"216,288","76,424,329",,,
110,信義區,18綜合＆電力小計　　　　,**,"266,947","88,616,310",,,
110,信義區,19電燈＆綜合＆電力小計　,**,"279,814","138,091,717",,,
110,信義區,20臨時電燈　　　　　　　,9,0,"6,585",,,
110,信義區,21臨時電力　　　　　　　,25,"2,798","515,042",,,
110,信義區,22臨時用電小計　　　　　,**,"2,798","521,627",,,
110,信義區,23總計（含臨時用電）　　,**,"279,814","138,613,344",,,
110,信義區,24表燈合計　　　　　　　,**,"12,867","49,481,992",,,
110,信義區,25綜合＆電力合計　　　　,**,"266,947","89,131,352",,,
111,士林區,1表燈非營業用　　　　,"106,360","1,619","61,079,254",,,
111,士林區,2表燈營業用　　　　　　,"9,651","16,163","15,636,005",,,
111,士林區,3表燈小計　　　　　　　,**,"17,782","76,715,259",,,
111,士林區,4低壓綜合裝置非營業用　,＊,0,0,,,
111,士林區,5低壓綜合需量非營業用　,628,"23,439","4,172,498",,,
111,士林區,6低壓綜合非營業用電小計,**,"23,439","4,172,498",,,
111,士林區,7低壓綜合裝置營業用　　,＊,47,"7,156",,,
111,士林區,8低壓綜合需量營業用　　,835,"30,810","8,353,957",,,
111,士林區,9低壓綜合營業用電小計　,**,"30,857","8,361,113",,,
111,士林區,10低壓綜合用電小計　　　,**,"54,296","12,533,611",,,
111,士林區,11低壓裝置電力　　　　　,116,"1,514","244,053",,,
111,士林區,12低壓需量電力　　　　　,120,"5,533","1,009,900",,,
111,士林區,13低壓電力小計　　　　　,**,"7,047","1,253,953",,,
111,士林區,14高壓電力　　　　　　　,141,"97,747","31,307,010",,,
111,士林區,15特高壓電力　　　　　　,＊,0,0,,,
111,士林區,16高＆特高壓電力小計　　,**,"97,747","31,307,010",,,
111,士林區,17電力小計　　　　　　　,**,"104,794","32,560,963",,,
111,士林區,18綜合＆電力小計　　　　,**,"159,090","45,094,574",,,
111,士林區,19電燈＆綜合＆電力小計　,**,"176,872","121,809,833",,,
111,士林區,20臨時電燈　　　　　　　,61,0,"141,669",,,
111,士林區,21臨時電力　　　　　　　,24,"1,498","356,321",,,
111,士林區,22臨時用電小計　　　　　,**,"1,498","497,990",,,
111,士林區,23總計（含臨時用電）　　,**,"176,872","122,307,823",,,
111,士林區,24表燈合計　　　　　　　,**,"17,782","76,856,928",,,
111,士林區,25綜合＆電力合計　　　　,**,"159,090","45,450,895",,,
112,北投區,1表燈非營業用　　　　,"92,469",849,"73,604,724",,,
112,北投區,2表燈營業用　　　　　　,"5,852","8,599","18,111,978",,,
112,北投區,3表燈小計　　　　　　　,**,"9,448","91,716,702",,,
112,北投區,4低壓綜合裝置非營業用　,＊,0,0,,,
112,北投區,5低壓綜合需量非營業用　,597,"19,375","3,374,470",,,
112,北投區,6低壓綜合非營業用電小計,**,"19,375","3,374,470",,,
112,北投區,7低壓綜合裝置營業用　　,＊,70,"1,560",,,
112,北投區,8低壓綜合需量營業用　　,431,"21,660","6,141,948",,,
112,北投區,9低壓綜合營業用電小計　,**,"21,730","6,143,508",,,
112,北投區,10低壓綜合用電小計　　　,**,"41,105","9,517,978",,,
112,北投區,11低壓裝置電力　　　　　,66,801,"112,448",,,
112,北投區,12低壓需量電力　　　　　,95,"4,626","875,044",,,
112,北投區,13低壓電力小計　　　　　,**,"5,427","987,492",,,
112,北投區,14高壓電力　　　　　　　,121,"94,460","38,702,742",,,
112,北投區,15特高壓電力　　　　　　,＊,"10,537","5,272,696",,,
112,北投區,16高＆特高壓電力小計　　,**,"104,997","43,975,438",,,
112,北投區,17電力小計　　　　　　　,**,"110,424","44,962,930",,,
112,北投區,18綜合＆電力小計　　　　,**,"151,529","54,480,908",,,
112,北投區,19電燈＆綜合＆電力小計　,**,"160,977","146,197,610",,,
112,北投區,20臨時電燈　　　　　　　,52,0,"66,676",,,
112,北投區,21臨時電力　　　　　　　,54,"3,349","560,116",,,
112,北投區,22臨時用電小計　　　　　,**,"3,349","626,792",,,
112,北投區,23總計（含臨時用電）　　,**,"160,977","146,824,402",,,
112,北投區,24表燈合計　　　　　　　,**,"9,448","91,783,378",,,
112,北投區,25綜合＆電力合計　　　　,**,"151,529","55,041,024",,,
114,內湖區,1表燈非營業用　　　　,"102,441",466,"57,161,701",,,
114,內湖區,2表燈營業用　　　　　　,"12,769","17,450","14,917,817",,,
114,內湖區,3表燈小計　　　　　　　,**,"17,916","72,079,518",,,
114,內湖區,4低壓綜合裝置非營業用　,＊,0,0,,,
114,內湖區,5低壓綜合需量非營業用　,"1,118","50,755","10,052,685",,,
114,內湖區,6低壓綜合非營業用電小計,**,"50,755","10,052,685",,,
114,內湖區,7低壓綜合裝置營業用　　,＊,0,0,,,
114,內湖區,8低壓綜合需量營業用　　,"1,740","109,704","30,326,715",,,
114,內湖區,9低壓綜合營業用電小計　,**,"109,704","30,326,715",,,
114,內湖區,10低壓綜合用電小計　　　,**,"160,459","40,379,400",,,
114,內湖區,11低壓裝置電力　　　　　,24,242,"16,869",,,
114,內湖區,12低壓需量電力　　　　　,348,"12,820","3,089,758",,,
114,內湖區,13低壓電力小計　　　　　,**,"13,062","3,106,627",,,
114,內湖區,14高壓電力　　　　　　　,162,"141,018","57,138,243",,,
114,內湖區,15特高壓電力　　　　　　,＊,"11,404","4,673,200",,,
114,內湖區,16高＆特高壓電力小計　　,**,"152,422","61,811,443",,,
114,內湖區,17電力小計　　　　　　　,**,"165,484","64,918,070",,,
114,內湖區,18綜合＆電力小計　　　　,**,"325,943","105,297,470",,,
114,內湖區,19電燈＆綜合＆電力小計　,**,"343,859","177,376,988",,,
114,內湖區,20臨時電燈　　　　　　　,22,0,"10,515",,,
114,內湖區,21臨時電力　　　　　　　,65,"4,224","719,851",,,
114,內湖區,22臨時用電小計　　　　　,**,"4,224","730,366",,,
114,內湖區,23總計（含臨時用電）　　,**,"343,859","178,107,354",,,
114,內湖區,24表燈合計　　　　　　　,**,"17,916","72,090,033",,,
114,內湖區,25綜合＆電力合計　　　　,**,"325,943","106,017,321",,,
115,南港區,1表燈非營業用　　　　,"43,792",65,"12,336,700",,,
115,南港區,2表燈營業用　　　　　　,"4,394","5,394","4,065,843",,,
115,南港區,3表燈小計　　　　　　　,**,"5,459","16,402,543",,,
115,南港區,4低壓綜合裝置非營業用　,＊,0,0,,,
115,南港區,5低壓綜合需量非營業用　,354,"13,718","2,390,586",,,
115,南港區,6低壓綜合非營業用電小計,**,"13,718","2,390,586",,,
115,南港區,7低壓綜合裝置營業用　　,＊,0,0,,,
115,南港區,8低壓綜合需量營業用　　,240,"12,268","3,414,754",,,
115,南港區,9低壓綜合營業用電小計　,**,"12,268","3,414,754",,,
115,南港區,10低壓綜合用電小計　　　,**,"25,986","5,805,340",,,
115,南港區,11低壓裝置電力　　　　　,31,543,"65,182",,,
115,南港區,12低壓需量電力　　　　　,157,"5,047","775,706",,,
115,南港區,13低壓電力小計　　　　　,**,"5,590","840,888",,,
115,南港區,14高壓電力　　　　　　　,87,"102,628","34,484,775",,,
115,南港區,15特高壓電力　　　　　　,＊,"39,885","18,392,204",,,
115,南港區,16高＆特高壓電力小計　　,**,"142,513","52,876,979",,,
115,南港區,17電力小計　　　　　　　,**,"148,103","53,717,867",,,
115,南港區,18綜合＆電力小計　　　　,**,"174,089","59,523,207",,,
115,南港區,19電燈＆綜合＆電力小計　,**,"179,548","75,925,750",,,
115,南港區,20臨時電燈　　　　　　　,10,0,"9,133",,,
115,南港區,21臨時電力　　　　　　　,14,"1,151","262,184",,,
115,南港區,22臨時用電小計　　　　　,**,"1,151","271,317",,,
115,南港區,23總計（含臨時用電）　　,**,"179,548","76,197,067",,,
115,南港區,24表燈合計　　　　　　　,**,"5,459","16,411,676",,,
115,南港區,25綜合＆電力合計　　　　,**,"174,089","59,785,391",,,
116,文山區,1表燈非營業用　　　　,"99,422",234,"46,018,075",,,
116,文山區,2表燈營業用　　　　　　,"5,055","8,205","9,768,256",,,
116,文山區,3表燈小計　　　　　　　,**,"8,439","55,786,331",,,
116,文山區,4低壓綜合裝置非營業用　,＊,0,0,,,
116,文山區,5低壓綜合需量非營業用　,782,"25,598","4,089,829",,,
116,文山區,6低壓綜合非營業用電小計,**,"25,598","4,089,829",,,
116,文山區,7低壓綜合裝置營業用　　,＊,74,"10,365",,,
116,文山區,8低壓綜合需量營業用　　,315,"10,753","3,439,095",,,
116,文山區,9低壓綜合營業用電小計　,**,"10,827","3,449,460",,,
116,文山區,10低壓綜合用電小計　　　,**,"36,425","7,539,289",,,
116,文山區,11低壓裝置電力　　　　　,30,318,"99,413",,,
116,文山區,12低壓需量電力　　　　　,26,"1,013","166,020",,,
116,文山區,13低壓電力小計　　　　　,**,"1,331","265,433",,,
116,文山區,14高壓電力　　　　　　　,96,"44,663","12,661,759",,,
116,文山區,15特高壓電力　　　　　　,＊,"23,950","10,085,911",,,
116,文山區,16高＆特高壓電力小計　　,**,"68,613","22,747,670",,,
116,文山區,17電力小計　　　　　　　,**,"69,944","23,013,103",,,
116,文山區,18綜合＆電力小計　　　　,**,"106,369","30,552,392",,,
116,文山區,19電燈＆綜合＆電力小計　,**,"114,808","86,338,723",,,
116,文山區,20臨時電燈　　　　　　　,17,0,"12,058",,,
116,文山區,21臨時電力　　　　　　　,21,"1,291","193,962",,,
116,文山區,22臨時用電小計　　　　　,**,"1,291","206,020",,,
116,文山區,23總計（含臨時用電）　　,**,"114,808","86,544,743",,,
116,文山區,24表燈合計　　　　　　　,**,"8,439","55,798,389",,,
116,文山區,25綜合＆電力合計　　　　,**,"106,369","30,746,354",,,
200,仁愛區,1表燈非營業用　　　　,"22,678",375,"10,798,857",,,
200,仁愛區,2表燈營業用　　　　　　,"3,234","5,134","5,287,914",,,
200,仁愛區,3表燈小計　　　　　　　,**,"5,509","16,086,771",,,
200,仁愛區,4低壓綜合裝置非營業用　,＊,0,0,,,
200,仁愛區,5低壓綜合需量非營業用　,131,"3,845","549,967",,,
200,仁愛區,6低壓綜合非營業用電小計,**,"3,845","549,967",,,
200,仁愛區,7低壓綜合裝置營業用　　,＊,106,"15,292",,,
200,仁愛區,8低壓綜合需量營業用　　,331,"10,423","2,953,009",,,
200,仁愛區,9低壓綜合營業用電小計　,**,"10,529","2,968,301",,,
200,仁愛區,10低壓綜合用電小計　　　,**,"14,374","3,518,268",,,
200,仁愛區,11低壓裝置電力　　　　　,63,615,"139,592",,,
200,仁愛區,12低壓需量電力　　　　　,13,393,"102,740",,,
200,仁愛區,13低壓電力小計　　　　　,**,"1,008","242,332",,,
200,仁愛區,14高壓電力　　　　　　　,25,"8,379","2,344,865",,,
200,仁愛區,15特高壓電力　　　　　　,＊,0,0,,,
200,仁愛區,16高＆特高壓電力小計　　,**,"8,379","2,344,865",,,
200,仁愛區,17電力小計　　　　　　　,**,"9,387","2,587,197",,,
200,仁愛區,18綜合＆電力小計　　　　,**,"23,761","6,105,465",,,
200,仁愛區,19電燈＆綜合＆電力小計　,**,"29,270","22,192,236",,,
200,仁愛區,20臨時電燈　　　　　　　,7,0,"7,512",,,
200,仁愛區,21臨時電力　　　　　　　,＊,99,"2,440",,,
200,仁愛區,22臨時用電小計　　　　　,**,99,"9,952",,,
200,仁愛區,23總計（含臨時用電）　　,**,"29,270","22,202,188",,,
200,仁愛區,24表燈合計　　　　　　　,**,"5,509","16,094,283",,,
200,仁愛區,25綜合＆電力合計　　　　,**,"23,761","6,107,905",,,
201,信義區,1表燈非營業用　　　　,"24,902",262,"986,572",,,
201,信義區,2表燈營業用　　　　　　,"1,143","1,711","782,102",,,
201,信義區,3表燈小計　　　　　　　,**,"1,973","1,768,674",,,
201,信義區,4低壓綜合裝置非營業用　,＊,0,0,,,
201,信義區,5低壓綜合需量非營業用　,124,"4,812","796,077",,,
201,信義區,6低壓綜合非營業用電小計,**,"4,812","796,077",,,
201,信義區,7低壓綜合裝置營業用　　,＊,68,"19,560",,,
201,信義區,8低壓綜合需量營業用　　,49,"2,792","827,580",,,
201,信義區,9低壓綜合營業用電小計　,**,"2,860","847,140",,,
201,信義區,10低壓綜合用電小計　　　,**,"7,672","1,643,217",,,
201,信義區,11低壓裝置電力　　　　　,6,133,"61,050",,,
201,信義區,12低壓需量電力　　　　　,19,760,"137,356",,,
201,信義區,13低壓電力小計　　　　　,**,893,"198,406",,,
201,信義區,14高壓電力　　　　　　　,33,"12,445","4,038,229",,,
201,信義區,15特高壓電力　　　　　　,＊,0,"4,200",,,
201,信義區,16高＆特高壓電力小計　　,**,"12,445","4,042,429",,,
201,信義區,17電力小計　　　　　　　,**,"13,338","4,240,835",,,
201,信義區,18綜合＆電力小計　　　　,**,"21,010","5,884,052",,,
201,信義區,19電燈＆綜合＆電力小計　,**,"22,983","7,652,726",,,
201,信義區,20臨時電燈　　　　　　　,15,0,0,,,
201,信義區,21臨時電力　　　　　　　,＊,351,"80,783",,,
201,信義區,22臨時用電小計　　　　　,**,351,"80,783",,,
201,信義區,23總計（含臨時用電）　　,**,"22,983","7,733,509",,,
201,信義區,24表燈合計　　　　　　　,**,"1,973","1,768,674",,,
201,信義區,25綜合＆電力合計　　　　,**,"21,010","5,964,835",,,
202,中正區,1表燈非營業用　　　　,"30,825",181,"92,464",,,
202,中正區,2表燈營業用　　　　　　,"2,083","2,935","1,110,636",,,
202,中正區,3表燈小計　　　　　　　,**,"3,116","1,203,100",,,
202,中正區,4低壓綜合裝置非營業用　,＊,43,"5,006",,,
202,中正區,5低壓綜合需量非營業用　,203,"8,556","1,417,567",,,
202,中正區,6低壓綜合非營業用電小計,**,"8,599","1,422,573",,,
202,中正區,7低壓綜合裝置營業用　　,＊,0,0,,,
202,中正區,8低壓綜合需量營業用　　,120,"4,142","1,240,340",,,
202,中正區,9低壓綜合營業用電小計　,**,"4,142","1,240,340",,,
202,中正區,10低壓綜合用電小計　　　,**,"12,741","2,662,913",,,
202,中正區,11低壓裝置電力　　　　　,40,436,"55,847",,,
202,中正區,12低壓需量電力　　　　　,35,"1,364","308,223",,,
202,中正區,13低壓電力小計　　　　　,**,"1,800","364,070",,,
202,中正區,14高壓電力　　　　　　　,41,"22,125","7,060,633",,,
202,中正區,15特高壓電力　　　　　　,＊,"7,000","1,705,200",,,
202,中正區,16高＆特高壓電力小計　　,**,"29,125","8,765,833",,,
202,中正區,17電力小計　　　　　　　,**,"30,925","9,129,903",,,
202,中正區,18綜合＆電力小計　　　　,**,"43,666","11,792,816",,,
202,中正區,19電燈＆綜合＆電力小計　,**,"46,782","12,995,916",,,
202,中正區,20臨時電燈　　　　　　　,13,0,0,,,
202,中正區,21臨時電力　　　　　　　,7,329,"47,760",,,
202,中正區,22臨時用電小計　　　　　,**,329,"47,760",,,
202,中正區,23總計（含臨時用電）　　,**,"46,782","13,043,676",,,
202,中正區,24表燈合計　　　　　　　,**,"3,116","1,203,100",,,
202,中正區,25綜合＆電力合計　　　　,**,"43,666","11,840,576",,,
203,中山區,1表燈非營業用　　　　,"21,861",74,"17,894,996",,,
203,中山區,2表燈營業用　　　　　　,"1,073","1,232","2,432,413",,,
203,中山區,3表燈小計　　　　　　　,**,"1,306","20,327,409",,,
203,中山區,4低壓綜合裝置非營業用　,＊,0,0,,,
203,中山區,5低壓綜合需量非營業用　,70,"2,249","317,252",,,
203,中山區,6低壓綜合非營業用電小計,**,"2,249","317,252",,,
203,中山區,7低壓綜合裝置營業用　　,＊,0,0,,,
203,中山區,8低壓綜合需量營業用　　,40,"1,345","411,730",,,
203,中山區,9低壓綜合營業用電小計　,**,"1,345","411,730",,,
203,中山區,10低壓綜合用電小計　　　,**,"3,594","728,982",,,
203,中山區,11低壓裝置電力　　　　　,17,226,"67,228",,,
203,中山區,12低壓需量電力　　　　　,14,402,"97,215",,,
203,中山區,13低壓電力小計　　　　　,**,628,"164,443",,,
