郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
202,中正區,5低壓綜合需量非營業用,207,"8,809","1,350,139",,,
202,中正區,6低壓綜合非營業用電小計,**,"8,852","1,355,899",,,
202,中正區,7低壓綜合裝置營業用,＊,0,0,,,
202,中正區,8低壓綜合需量營業用,121,"4,285","1,068,511",,,
202,中正區,9低壓綜合營業用電小計,**,"4,285","1,068,511",,,
202,中正區,10低壓綜合用電小計,**,"13,137","2,424,410",,,
202,中正區,11低壓裝置電力,40,436,"49,940",,,
202,中正區,12低壓需量電力,35,"1,358","310,633",,,
202,中正區,13低壓電力小計,**,"1,794","360,573",,,
202,中正區,14高壓電力,40,"21,864","7,695,780",,,
202,中正區,15特高壓電力,＊,"7,000","1,873,200",,,
202,中正區,16高＆特高壓電力小計,**,"28,864","9,568,980",,,
202,中正區,17電力小計,**,"30,658","9,929,553",,,
202,中正區,18綜合＆電力小計,**,"43,795","12,353,963",,,
202,中正區,19電燈＆綜合＆電力小計,**,"47,131","13,466,024",,,
202,中正區,20臨時電燈,10,0,0,,,
202,中正區,21臨時電力,7,348,"35,160",,,
202,中正區,22臨時用電小計,**,348,"35,160",,,
202,中正區,23總計（含臨時用電）,**,"47,131","13,501,184",,,
202,中正區,24表燈合計,**,"3,336","1,112,061",,,
202,中正區,25綜合＆電力合計,**,"43,795","12,389,123",,,
203,中山區,1表燈非營業用,"21,881",78,"12,467,279",,,
203,中山區,2表燈營業用,"1,070","1,291","1,990,625",,,
203,中山區,3表燈小計,**,"1,369","14,457,904",,,
203,中山區,4低壓綜合裝置非營業用,＊,0,0,,,
203,中山區,5低壓綜合需量非營業用,71,"2,264","258,492",,,
203,中山區,6低壓綜合非營業用電小計,**,"2,264","258,492",,,
203,中山區,7低壓綜合裝置營業用,＊,0,0,,,
203,中山區,8低壓綜合需量營業用,37,"1,278","372,134",,,
203,中山區,9低壓綜合營業用電小計,**,"1,278","372,134",,,
203,中山區,10低壓綜合用電小計,**,"3,542","630,626",,,
203,中山區,11低壓裝置電力,16,216,"59,962",,,
203,中山區,12低壓需量電力,14,402,"83,414",,,
203,中山區,13低壓電力小計,**,618,"143,376",,,
203,中山區,14高壓電力,31,"15,628","3,543,232",,,
203,中山區,15特高壓電力,＊,0,0,,,
203,中山區,16高＆特高壓電力小計,**,"15,628","3,543,232",,,
203,中山區,17電力小計,**,"16,246","3,686,608",,,
203,中山區,18綜合＆電力小計,**,"19,788","4,317,234",,,
203,中山區,19電燈＆綜合＆電力小計,**,"21,157","18,775,138",,,
203,中山區,20臨時電燈,6,0,"37,110",,,
203,中山區,21臨時電力,＊,75,"5,880",,,
203,中山區,22臨時用電小計,**,75,"42,990",,,
203,中山區,23總計（含臨時用電）,**,"21,157","18,818,128",,,
203,中山區,24表燈合計,**,"1,369","14,495,014",,,
203,中山區,25綜合＆電力合計,**,"19,788","4,323,114",,,
204,安樂區,1表燈非營業用,"39,934",131,"21,889,689",,,
204,安樂區,2表燈營業用,"1,345","2,664","3,102,710",,,
204,安樂區,3表燈小計,**,"2,795","24,992,399",,,
204,安樂區,4低壓綜合裝置非營業用,＊,0,0,,,
204,安樂區,5低壓綜合需量非營業用,272,"9,302","1,076,166",,,
204,安樂區,6低壓綜合非營業用電小計,**,"9,302","1,076,166",,,
204,安樂區,7低壓綜合裝置營業用,＊,0,0,,,
204,安樂區,8低壓綜合需量營業用,81,"3,940","1,142,301",,,
204,安樂區,9低壓綜合營業用電小計,**,"3,940","1,142,301",,,
204,安樂區,10低壓綜合用電小計,**,"13,242","2,218,467",,,
204,安樂區,11低壓裝置電力,8,60,"16,272",,,
204,安樂區,12低壓需量電力,57,"3,200","577,228",,,
204,安樂區,13低壓電力小計,**,"3,260","593,500",,,
204,安樂區,14高壓電力,52,"25,477","9,852,845",,,
204,安樂區,15特高壓電力,＊,0,0,,,
204,安樂區,16高＆特高壓電力小計,**,"25,477","9,852,845",,,
204,安樂區,17電力小計,**,"28,737","10,446,345",,,
204,安樂區,18綜合＆電力小計,**,"41,979","12,664,812",,,
204,安樂區,19電燈＆綜合＆電力小計,**,"44,774","37,657,211",,,
204,安樂區,20臨時電燈,15,0,"10,065",,,
204,安樂區,21臨時電力,＊,94,"29,810",,,
204,安樂區,22臨時用電小計,**,94,"39,875",,,
204,安樂區,23總計（含臨時用電）,**,"44,774","37,697,086",,,
204,安樂區,24表燈合計,**,"2,795","25,002,464",,,
204,安樂區,25綜合＆電力合計,**,"41,979","12,694,622",,,
205,暖暖區,1表燈非營業用,"18,759",49,"4,933,041",,,
205,暖暖區,2表燈營業用,742,"1,377","947,551",,,
205,暖暖區,3表燈小計,**,"1,426","5,880,592",,,
205,暖暖區,4低壓綜合裝置非營業用,＊,0,0,,,
205,暖暖區,5低壓綜合需量非營業用,139,"3,521","523,777",,,
205,暖暖區,6低壓綜合非營業用電小計,**,"3,521","523,777",,,
205,暖暖區,7低壓綜合裝置營業用,＊,0,0,,,
205,暖暖區,8低壓綜合需量營業用,28,808,"296,426",,,
205,暖暖區,9低壓綜合營業用電小計,**,808,"296,426",,,
205,暖暖區,10低壓綜合用電小計,**,"4,329","820,203",,,
205,暖暖區,11低壓裝置電力,＊,54,"9,394",,,
205,暖暖區,12低壓需量電力,12,770,"222,822",,,
