郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
103,大同區,18綜合＆電力小計　　　　,**,"109,501","32,856,529",,,
103,大同區,19電燈＆綜合＆電力小計　,**,"117,225","64,185,531",,,
103,大同區,20臨時電燈　　　　　　　,23,0,"18,318",,,
103,大同區,21臨時電力　　　　　　　,19,961,"148,864",,,
103,大同區,22臨時用電小計　　　　　,**,961,"167,182",,,
103,大同區,23總計（含臨時用電）　　,**,"117,225","64,352,713",,,
103,大同區,24表燈合計　　　　　　　,**,"7,724","31,347,320",,,
103,大同區,25綜合＆電力合計　　　　,**,"109,501","33,005,393",,,
104,中山區,1表燈非營業用　　　　,"109,977","1,275","46,706,729",,,
104,中山區,2表燈營業用　　　　　　,"20,835","38,078","36,551,187",,,
104,中山區,3表燈小計　　　　　　　,**,"39,353","83,257,916",,,
104,中山區,4低壓綜合裝置非營業用　,＊,130,"11,908",,,
104,中山區,5低壓綜合需量非營業用　,"1,194","47,232","7,463,464",,,
104,中山區,6低壓綜合非營業用電小計,**,"47,362","7,475,372",,,
104,中山區,7低壓綜合裝置營業用　　,43,"1,788","218,894",,,
104,中山區,8低壓綜合需量營業用　　,"1,563","71,529","16,461,086",,,
104,中山區,9低壓綜合營業用電小計　,**,"73,317","16,679,980",,,
104,中山區,10低壓綜合用電小計　　　,**,"120,679","24,155,352",,,
104,中山區,11低壓裝置電力　　　　　,234,"2,677","220,345",,,
104,中山區,12低壓需量電力　　　　　,9,724,"120,792",,,
104,中山區,13低壓電力小計　　　　　,**,"3,401","341,137",,,
104,中山區,14高壓電力　　　　　　　,322,"210,152","60,386,183",,,
104,中山區,15特高壓電力　　　　　　,＊,"27,700","8,308,000",,,
104,中山區,16高＆特高壓電力小計　　,**,"237,852","68,694,183",,,
104,中山區,17電力小計　　　　　　　,**,"241,253","69,035,320",,,
104,中山區,18綜合＆電力小計　　　　,**,"361,932","93,190,672",,,
104,中山區,19電燈＆綜合＆電力小計　,**,"401,285","176,448,588",,,
104,中山區,20臨時電燈　　　　　　　,37,0,"74,802",,,
104,中山區,21臨時電力　　　　　　　,36,"2,193","308,739",,,
104,中山區,22臨時用電小計　　　　　,**,"2,193","383,541",,,
104,中山區,23總計（含臨時用電）　　,**,"401,285","176,832,129",,,
104,中山區,24表燈合計　　　　　　　,**,"39,353","83,332,718",,,
104,中山區,25綜合＆電力合計　　　　,**,"361,932","93,499,411",,,
105,松山區,1表燈非營業用　　　　,"72,319","1,008","22,449,869",,,
105,松山區,2表燈營業用　　　　　　,"11,611","18,315","17,907,254",,,
105,松山區,3表燈小計　　　　　　　,**,"19,323","40,357,123",,,
105,松山區,4低壓綜合裝置非營業用　,＊,137,"5,739",,,
105,松山區,5低壓綜合需量非營業用　,540,"21,477","3,765,857",,,
105,松山區,6低壓綜合非營業用電小計,**,"21,614","3,771,596",,,
105,松山區,7低壓綜合裝置營業用　　,＊,154,"21,010",,,
105,松山區,8低壓綜合需量營業用　　,824,"40,693","9,532,784",,,
105,松山區,9低壓綜合營業用電小計　,**,"40,847","9,553,794",,,
105,松山區,10低壓綜合用電小計　　　,**,"62,461","13,325,390",,,
105,松山區,11低壓裝置電力　　　　　,64,588,"44,753",,,
105,松山區,12低壓需量電力　　　　　,15,728,"126,234",,,
105,松山區,13低壓電力小計　　　　　,**,"1,316","170,987",,,
105,松山區,14高壓電力　　　　　　　,161,"133,848","38,285,832",,,
105,松山區,15特高壓電力　　　　　　,＊,"8,600","4,395,200",,,
105,松山區,16高＆特高壓電力小計　　,**,"142,448","42,681,032",,,
105,松山區,17電力小計　　　　　　　,**,"143,764","42,852,019",,,
105,松山區,18綜合＆電力小計　　　　,**,"206,225","56,177,409",,,
105,松山區,19電燈＆綜合＆電力小計　,**,"225,548","96,534,532",,,
105,松山區,20臨時電燈　　　　　　　,9,0,"2,401",,,
105,松山區,21臨時電力　　　　　　　,20,"1,100","133,040",,,
105,松山區,22臨時用電小計　　　　　,**,"1,100","135,441",,,
105,松山區,23總計（含臨時用電）　　,**,"225,548","96,669,973",,,
105,松山區,24表燈合計　　　　　　　,**,"19,323","40,359,524",,,
105,松山區,25綜合＆電力合計　　　　,**,"206,225","56,310,449",,,
106,大安區,1表燈非營業用　　　　,"110,614","1,394","54,106,786",,,
106,大安區,2表燈營業用　　　　　　,"17,368","37,867","37,884,778",,,
106,大安區,3表燈小計　　　　　　　,**,"39,261","91,991,564",,,
106,大安區,4低壓綜合裝置非營業用　,6,235,"14,795",,,
106,大安區,5低壓綜合需量非營業用　,"1,068","40,899","6,565,252",,,
106,大安區,6低壓綜合非營業用電小計,**,"41,134","6,580,047",,,
106,大安區,7低壓綜合裝置營業用　　,11,398,"83,910",,,
106,大安區,8低壓綜合需量營業用　　,"1,441","64,339","14,101,862",,,
106,大安區,9低壓綜合營業用電小計　,**,"64,737","14,185,772",,,
106,大安區,10低壓綜合用電小計　　　,**,"105,871","20,765,819",,,
106,大安區,11低壓裝置電力　　　　　,131,"1,513","169,799",,,
106,大安區,12低壓需量電力　　　　　,＊,296,"49,541",,,
106,大安區,13低壓電力小計　　　　　,**,"1,809","219,340",,,
106,大安區,14高壓電力　　　　　　　,281,"208,856","62,214,771",,,
106,大安區,15特高壓電力　　　　　　,＊,"22,699","8,992,865",,,
106,大安區,16高＆特高壓電力小計　　,**,"231,555","71,207,636",,,
106,大安區,17電力小計　　　　　　　,**,"233,364","71,426,976",,,
106,大安區,18綜合＆電力小計　　　　,**,"339,235","92,192,795",,,
106,大安區,19電燈＆綜合＆電力小計　,**,"378,496","184,184,359",,,
106,大安區,20臨時電燈　　　　　　　,17,0,"144,233",,,
106,大安區,21臨時電力　　　　　　　,22,"2,268","320,963",,,
106,大安區,22臨時用電小計　　　　　,**,"2,268","465,196",,,
106,大安區,23總計（含臨時用電）　　,**,"378,496","184,649,555",,,
106,大安區,24表燈合計　　　　　　　,**,"39,261","92,135,797",,,
106,大安區,25綜合＆電力合計　　　　,**,"339,235","92,513,758",,,
108,萬華區,1表燈非營業用　　　　,"76,622",970,"24,225,072",,,
108,萬華區,2表燈營業用　　　　　　,"9,217","13,896","12,803,338",,,
108,萬華區,3表燈小計　　　　　　　,**,"14,866","37,028,410",,,
108,萬華區,4低壓綜合裝置非營業用　,＊,0,0,,,
108,萬華區,5低壓綜合需量非營業用　,328,"11,107","1,627,077",,,
108,萬華區,6低壓綜合非營業用電小計,**,"11,107","1,627,077",,,
108,萬華區,7低壓綜合裝置營業用　　,36,"1,646","245,055",,,
108,萬華區,8低壓綜合需量營業用　　,707,"23,982","5,709,837",,,
108,萬華區,9低壓綜合營業用電小計　,**,"25,628","5,954,892",,,
108,萬華區,10低壓綜合用電小計　　　,**,"36,735","7,581,969",,,
108,萬華區,11低壓裝置電力　　　　　,306,"3,198","309,505",,,
108,萬華區,12低壓需量電力　　　　　,40,"1,331","208,957",,,
108,萬華區,13低壓電力小計　　　　　,**,"4,529","518,462",,,
108,萬華區,14高壓電力　　　　　　　,108,"45,014","13,316,075",,,
108,萬華區,15特高壓電力　　　　　　,＊,0,0,,,
108,萬華區,16高＆特高壓電力小計　　,**,"45,014","13,316,075",,,
108,萬華區,17電力小計　　　　　　　,**,"49,543","13,834,537",,,
108,萬華區,18綜合＆電力小計　　　　,**,"86,278","21,416,506",,,
108,萬華區,19電燈＆綜合＆電力小計　,**,"101,144","58,444,916",,,
108,萬華區,20臨時電燈　　　　　　　,19,0,"50,734",,,
108,萬華區,21臨時電力　　　　　　　,16,"1,110","172,920",,,
108,萬華區,22臨時用電小計　　　　　,**,"1,110","223,654",,,
108,萬華區,23總計（含臨時用電）　　,**,"101,144","58,668,570",,,
108,萬華區,24表燈合計　　　　　　　,**,"14,866","37,079,144",,,
108,萬華區,25綜合＆電力合計　　　　,**,"86,278","21,589,426",,,
110,信義區,1表燈非營業用　　　　,"84,086",700,"41,123,649",,,
110,信義區,2表燈營業用　　　　　　,"10,283","12,504","20,145,980",,,
110,信義區,3表燈小計　　　　　　　,**,"13,204","61,269,629",,,
110,信義區,4低壓綜合裝置非營業用　,＊,138,"4,440",,,
110,信義區,5低壓綜合需量非營業用　,554,"26,035","4,468,109",,,
110,信義區,6低壓綜合非營業用電小計,**,"26,173","4,472,549",,,
110,信義區,7低壓綜合裝置營業用　　,＊,28,"8,714",,,
110,信義區,8低壓綜合需量營業用　　,542,"24,397","5,821,133",,,
110,信義區,9低壓綜合營業用電小計　,**,"24,425","5,829,847",,,
110,信義區,10低壓綜合用電小計　　　,**,"50,598","10,302,396",,,
110,信義區,11低壓裝置電力　　　　　,24,241,"34,689",,,
110,信義區,12低壓需量電力　　　　　,＊,630,"150,120",,,
110,信義區,13低壓電力小計　　　　　,**,871,"184,809",,,
110,信義區,14高壓電力　　　　　　　,145,"206,308","63,506,782",,,
110,信義區,15特高壓電力　　　　　　,＊,"6,900","2,667,200",,,
110,信義區,16高＆特高壓電力小計　　,**,"213,208","66,173,982",,,
110,信義區,17電力小計　　　　　　　,**,"214,079","66,358,791",,,
110,信義區,18綜合＆電力小計　　　　,**,"264,677","76,661,187",,,
110,信義區,19電燈＆綜合＆電力小計　,**,"277,881","137,930,816",,,
110,信義區,20臨時電燈　　　　　　　,10,0,926,,,
110,信義區,21臨時電力　　　　　　　,24,"2,559","403,115",,,
110,信義區,22臨時用電小計　　　　　,**,"2,559","404,041",,,
110,信義區,23總計（含臨時用電）　　,**,"277,881","138,334,857",,,
110,信義區,24表燈合計　　　　　　　,**,"13,204","61,270,555",,,
110,信義區,25綜合＆電力合計　　　　,**,"264,677","77,064,302",,,
111,士林區,1表燈非營業用　　　　,"106,469","1,748","45,133,038",,,
111,士林區,2表燈營業用　　　　　　,"9,668","16,748","19,686,746",,,
111,士林區,3表燈小計　　　　　　　,**,"18,496","64,819,784",,,
111,士林區,4低壓綜合裝置非營業用　,＊,0,0,,,
111,士林區,5低壓綜合需量非營業用　,632,"23,457","3,463,172",,,
111,士林區,6低壓綜合非營業用電小計,**,"23,457","3,463,172",,,
111,士林區,7低壓綜合裝置營業用　　,＊,47,"5,610",,,
111,士林區,8低壓綜合需量營業用　　,827,"30,477","6,776,040",,,
111,士林區,9低壓綜合營業用電小計　,**,"30,524","6,781,650",,,
111,士林區,10低壓綜合用電小計　　　,**,"53,981","10,244,822",,,
111,士林區,11低壓裝置電力　　　　　,114,"1,489","163,400",,,
111,士林區,12低壓需量電力　　　　　,118,"5,381","878,067",,,
111,士林區,13低壓電力小計　　　　　,**,"6,870","1,041,467",,,
111,士林區,14高壓電力　　　　　　　,140,"96,867","27,530,390",,,
111,士林區,15特高壓電力　　　　　　,＊,0,0,,,
111,士林區,16高＆特高壓電力小計　　,**,"96,867","27,530,390",,,
111,士林區,17電力小計　　　　　　　,**,"103,737","28,571,857",,,
111,士林區,18綜合＆電力小計　　　　,**,"157,718","38,816,679",,,
111,士林區,19電燈＆綜合＆電力小計　,**,"176,214","103,636,463",,,
111,士林區,20臨時電燈　　　　　　　,61,0,"52,905",,,
111,士林區,21臨時電力　　　　　　　,24,"1,586","319,971",,,
111,士林區,22臨時用電小計　　　　　,**,"1,586","372,876",,,
111,士林區,23總計（含臨時用電）　　,**,"176,214","104,009,339",,,
111,士林區,24表燈合計　　　　　　　,**,"18,496","64,872,689",,,
111,士林區,25綜合＆電力合計　　　　,**,"157,718","39,136,650",,,
112,北投區,1表燈非營業用　　　　,"93,204",896,"16,543,343",,,
112,北投區,2表燈營業用　　　　　　,"5,847","8,683","5,281,455",,,
112,北投區,3表燈小計　　　　　　　,**,"9,579","21,824,798",,,
112,北投區,4低壓綜合裝置非營業用　,＊,0,0,,,
112,北投區,5低壓綜合需量非營業用　,609,"20,020","2,864,236",,,
112,北投區,6低壓綜合非營業用電小計,**,"20,020","2,864,236",,,
112,北投區,7低壓綜合裝置營業用　　,＊,70,"1,500",,,
112,北投區,8低壓綜合需量營業用　　,430,"21,517","5,150,899",,,
112,北投區,9低壓綜合營業用電小計　,**,"21,587","5,152,399",,,
112,北投區,10低壓綜合用電小計　　　,**,"41,607","8,016,635",,,
112,北投區,11低壓裝置電力　　　　　,66,801,"93,670",,,
112,北投區,12低壓需量電力　　　　　,94,"4,647","760,183",,,
112,北投區,13低壓電力小計　　　　　,**,"5,448","853,853",,,
112,北投區,14高壓電力　　　　　　　,122,"96,310","33,355,233",,,
112,北投區,15特高壓電力　　　　　　,＊,"10,537","5,719,954",,,
112,北投區,16高＆特高壓電力小計　　,**,"106,847","39,075,187",,,
112,北投區,17電力小計　　　　　　　,**,"112,295","39,929,040",,,
112,北投區,18綜合＆電力小計　　　　,**,"153,902","47,945,675",,,
112,北投區,19電燈＆綜合＆電力小計　,**,"163,481","69,770,473",,,
112,北投區,20臨時電燈　　　　　　　,50,0,"52,148",,,
112,北投區,21臨時電力　　　　　　　,54,"4,610","785,992",,,
112,北投區,22臨時用電小計　　　　　,**,"4,610","838,140",,,
112,北投區,23總計（含臨時用電）　　,**,"163,481","70,608,613",,,
112,北投區,24表燈合計　　　　　　　,**,"9,579","21,876,946",,,
112,北投區,25綜合＆電力合計　　　　,**,"153,902","48,731,667",,,
114,內湖區,1表燈非營業用　　　　,"102,792",479,"36,809,666",,,
114,內湖區,2表燈營業用　　　　　　,"12,871","17,977","48,111,548",,,
114,內湖區,3表燈小計　　　　　　　,**,"18,456","84,921,214",,,
114,內湖區,4低壓綜合裝置非營業用　,＊,0,0,,,
114,內湖區,5低壓綜合需量非營業用　,"1,131","50,920","8,548,029",,,
114,內湖區,6低壓綜合非營業用電小計,**,"50,920","8,548,029",,,
114,內湖區,7低壓綜合裝置營業用　　,＊,0,0,,,
114,內湖區,8低壓綜合需量營業用　　,"1,752","110,717","25,484,272",,,
114,內湖區,9低壓綜合營業用電小計　,**,"110,717","25,484,272",,,
114,內湖區,10低壓綜合用電小計　　　,**,"161,637","34,032,301",,,
114,內湖區,11低壓裝置電力　　　　　,23,202,"10,561",,,
114,內湖區,12低壓需量電力　　　　　,344,"12,674","2,643,152",,,
114,內湖區,13低壓電力小計　　　　　,**,"12,876","2,653,713",,,
114,內湖區,14高壓電力　　　　　　　,162,"139,358","50,493,953",,,
114,內湖區,15特高壓電力　　　　　　,＊,"11,404","4,473,600",,,
114,內湖區,16高＆特高壓電力小計　　,**,"150,762","54,967,553",,,
114,內湖區,17電力小計　　　　　　　,**,"163,638","57,621,266",,,
114,內湖區,18綜合＆電力小計　　　　,**,"325,275","91,653,567",,,
114,內湖區,19電燈＆綜合＆電力小計　,**,"343,731","176,574,781",,,
114,內湖區,20臨時電燈　　　　　　　,25,0,"38,206",,,
114,內湖區,21臨時電力　　　　　　　,62,"4,449","549,459",,,
114,內湖區,22臨時用電小計　　　　　,**,"4,449","587,665",,,
114,內湖區,23總計（含臨時用電）　　,**,"343,731","177,162,446",,,
114,內湖區,24表燈合計　　　　　　　,**,"18,456","84,959,420",,,
114,內湖區,25綜合＆電力合計　　　　,**,"325,275","92,203,026",,,
115,南港區,1表燈非營業用　　　　,"43,871",65,"20,438,248",,,
115,南港區,2表燈營業用　　　　　　,"4,340","5,491","11,478,397",,,
115,南港區,3表燈小計　　　　　　　,**,"5,556","31,916,645",,,
115,南港區,4低壓綜合裝置非營業用　,＊,0,0,,,
115,南港區,5低壓綜合需量非營業用　,356,"13,713","2,070,593",,,
115,南港區,6低壓綜合非營業用電小計,**,"13,713","2,070,593",,,
115,南港區,7低壓綜合裝置營業用　　,＊,0,0,,,
115,南港區,8低壓綜合需量營業用　　,246,"12,515","2,860,735",,,
115,南港區,9低壓綜合營業用電小計　,**,"12,515","2,860,735",,,
115,南港區,10低壓綜合用電小計　　　,**,"26,228","4,931,328",,,
115,南港區,11低壓裝置電力　　　　　,31,543,"54,991",,,
115,南港區,12低壓需量電力　　　　　,157,"5,027","610,961",,,
115,南港區,13低壓電力小計　　　　　,**,"5,570","665,952",,,
115,南港區,14高壓電力　　　　　　　,87,"101,964","29,321,793",,,
115,南港區,15特高壓電力　　　　　　,＊,"39,885","15,424,475",,,
115,南港區,16高＆特高壓電力小計　　,**,"141,849","44,746,268",,,
115,南港區,17電力小計　　　　　　　,**,"147,419","45,412,220",,,
115,南港區,18綜合＆電力小計　　　　,**,"173,647","50,343,548",,,
115,南港區,19電燈＆綜合＆電力小計　,**,"179,203","82,260,193",,,
115,南港區,20臨時電燈　　　　　　　,11,0,"27,614",,,
115,南港區,21臨時電力　　　　　　　,14,"1,690","223,066",,,
115,南港區,22臨時用電小計　　　　　,**,"1,690","250,680",,,
115,南港區,23總計（含臨時用電）　　,**,"179,203","82,510,873",,,
115,南港區,24表燈合計　　　　　　　,**,"5,556","31,944,259",,,
115,南港區,25綜合＆電力合計　　　　,**,"173,647","50,566,614",,,
116,文山區,1表燈非營業用　　　　,"99,506",234,"35,829,096",,,
116,文山區,2表燈營業用　　　　　　,"5,020","8,477","7,485,651",,,
116,文山區,3表燈小計　　　　　　　,**,"8,711","43,314,747",,,
116,文山區,4低壓綜合裝置非營業用　,＊,0,0,,,
116,文山區,5低壓綜合需量非營業用　,786,"25,409","3,509,983",,,
116,文山區,6低壓綜合非營業用電小計,**,"25,409","3,509,983",,,
116,文山區,7低壓綜合裝置營業用　　,＊,74,"9,196",,,
116,文山區,8低壓綜合需量營業用　　,312,"10,642","2,783,545",,,
116,文山區,9低壓綜合營業用電小計　,**,"10,716","2,792,741",,,
116,文山區,10低壓綜合用電小計　　　,**,"36,125","6,302,724",,,
116,文山區,11低壓裝置電力　　　　　,30,318,"72,800",,,
116,文山區,12低壓需量電力　　　　　,25,982,"144,209",,,
116,文山區,13低壓電力小計　　　　　,**,"1,300","217,009",,,
116,文山區,14高壓電力　　　　　　　,97,"44,763","11,378,716",,,
116,文山區,15特高壓電力　　　　　　,＊,"23,950","9,366,524",,,
116,文山區,16高＆特高壓電力小計　　,**,"68,713","20,745,240",,,
116,文山區,17電力小計　　　　　　　,**,"70,013","20,962,249",,,
116,文山區,18綜合＆電力小計　　　　,**,"106,138","27,264,973",,,
116,文山區,19電燈＆綜合＆電力小計　,**,"114,849","70,579,720",,,
116,文山區,20臨時電燈　　　　　　　,17,0,"25,887",,,
116,文山區,21臨時電力　　　　　　　,22,"1,374","228,576",,,
116,文山區,22臨時用電小計　　　　　,**,"1,374","254,463",,,
116,文山區,23總計（含臨時用電）　　,**,"114,849","70,834,183",,,
116,文山區,24表燈合計　　　　　　　,**,"8,711","43,340,634",,,
116,文山區,25綜合＆電力合計　　　　,**,"106,138","27,493,549",,,
200,仁愛區,1表燈非營業用　　　　,"22,665",425,"5,346,476",,,
200,仁愛區,2表燈營業用　　　　　　,"3,231","5,139","4,236,302",,,
200,仁愛區,3表燈小計　　　　　　　,**,"5,564","9,582,778",,,
200,仁愛區,4低壓綜合裝置非營業用　,＊,0,0,,,
200,仁愛區,5低壓綜合需量非營業用　,134,"3,732","453,193",,,
200,仁愛區,6低壓綜合非營業用電小計,**,"3,732","453,193",,,
200,仁愛區,7低壓綜合裝置營業用　　,＊,106,"9,444",,,
200,仁愛區,8低壓綜合需量營業用　　,328,"10,229","2,319,564",,,
200,仁愛區,9低壓綜合營業用電小計　,**,"10,335","2,329,008",,,
200,仁愛區,10低壓綜合用電小計　　　,**,"14,067","2,782,201",,,
200,仁愛區,11低壓裝置電力　　　　　,62,609,"109,005",,,
200,仁愛區,12低壓需量電力　　　　　,13,393,"81,771",,,
200,仁愛區,13低壓電力小計　　　　　,**,"1,002","190,776",,,
200,仁愛區,14高壓電力　　　　　　　,24,"7,780","1,726,923",,,
200,仁愛區,15特高壓電力　　　　　　,＊,0,0,,,
200,仁愛區,16高＆特高壓電力小計　　,**,"7,780","1,726,923",,,
200,仁愛區,17電力小計　　　　　　　,**,"8,782","1,917,699",,,
200,仁愛區,18綜合＆電力小計　　　　,**,"22,849","4,699,900",,,
200,仁愛區,19電燈＆綜合＆電力小計　,**,"28,413","14,282,678",,,
200,仁愛區,20臨時電燈　　　　　　　,7,0,729,,,
200,仁愛區,21臨時電力　　　　　　　,＊,0,0,,,
200,仁愛區,22臨時用電小計　　　　　,**,0,729,,,
200,仁愛區,23總計（含臨時用電）　　,**,"28,413","14,283,407",,,
200,仁愛區,24表燈合計　　　　　　　,**,"5,564","9,583,507",,,
200,仁愛區,25綜合＆電力合計　　　　,**,"22,849","4,699,900",,,
201,信義區,1表燈非營業用　　　　,"24,953",271,"13,253,162",,,
201,信義區,2表燈營業用　　　　　　,"1,138","1,757","2,490,595",,,
201,信義區,3表燈小計　　　　　　　,**,"2,028","15,743,757",,,
201,信義區,4低壓綜合裝置非營業用　,＊,0,0,,,
201,信義區,5低壓綜合需量非營業用　,124,"4,791","628,699",,,
201,信義區,6低壓綜合非營業用電小計,**,"4,791","628,699",,,
201,信義區,7低壓綜合裝置營業用　　,＊,68,"17,440",,,
201,信義區,8低壓綜合需量營業用　　,47,"2,646","674,749",,,
201,信義區,9低壓綜合營業用電小計　,**,"2,714","692,189",,,
201,信義區,10低壓綜合用電小計　　　,**,"7,505","1,320,888",,,
201,信義區,11低壓裝置電力　　　　　,6,133,"58,819",,,
201,信義區,12低壓需量電力　　　　　,20,870,"120,945",,,
201,信義區,13低壓電力小計　　　　　,**,"1,003","179,764",,,
201,信義區,14高壓電力　　　　　　　,33,"12,445","3,421,801",,,
201,信義區,15特高壓電力　　　　　　,＊,0,"175,000",,,
201,信義區,16高＆特高壓電力小計　　,**,"12,445","3,596,801",,,
201,信義區,17電力小計　　　　　　　,**,"13,448","3,776,565",,,
201,信義區,18綜合＆電力小計　　　　,**,"20,953","5,097,453",,,
201,信義區,19電燈＆綜合＆電力小計　,**,"22,981","20,841,210",,,
201,信義區,20臨時電燈　　　　　　　,10,0,"2,732",,,
201,信義區,21臨時電力　　　　　　　,＊,257,"81,596",,,
201,信義區,22臨時用電小計　　　　　,**,257,"84,328",,,
201,信義區,23總計（含臨時用電）　　,**,"22,981","20,925,538",,,
201,信義區,24表燈合計　　　　　　　,**,"2,028","15,746,489",,,
201,信義區,25綜合＆電力合計　　　　,**,"20,953","5,179,049",,,
202,中正區,1表燈非營業用　　　　,"30,833",174,"16,394,546",,,
202,中正區,2表燈營業用　　　　　　,"2,076","3,003","4,258,040",,,
202,中正區,3表燈小計　　　　　　　,**,"3,177","20,652,586",,,
202,中正區,4低壓綜合裝置非營業用　,＊,43,"5,600",,,
202,中正區,5低壓綜合需量非營業用　,204,"8,663","1,319,611",,,
202,中正區,6低壓綜合非營業用電小計,**,"8,706","1,325,211",,,
202,中正區,7低壓綜合裝置營業用　　,＊,0,0,,,
202,中正區,8低壓綜合需量營業用　　,119,"4,169","1,070,954",,,
202,中正區,9低壓綜合營業用電小計　,**,"4,169","1,070,954",,,
202,中正區,10低壓綜合用電小計　　　,**,"12,875","2,396,165",,,
202,中正區,11低壓裝置電力　　　　　,40,436,"54,187",,,
202,中正區,12低壓需量電力　　　　　,35,"1,364","324,681",,,
202,中正區,13低壓電力小計　　　　　,**,"1,800","378,868",,,
202,中正區,14高壓電力　　　　　　　,41,"22,125","6,135,036",,,
202,中正區,15特高壓電力　　　　　　,＊,"7,000","1,664,400",,,
202,中正區,16高＆特高壓電力小計　　,**,"29,125","7,799,436",,,
202,中正區,17電力小計　　　　　　　,**,"30,925","8,178,304",,,
202,中正區,18綜合＆電力小計　　　　,**,"43,800","10,574,469",,,
202,中正區,19電燈＆綜合＆電力小計　,**,"46,977","31,227,055",,,
202,中正區,20臨時電燈　　　　　　　,11,0,"23,668",,,
202,中正區,21臨時電力　　　　　　　,7,329,"39,800",,,
202,中正區,22臨時用電小計　　　　　,**,329,"63,468",,,
202,中正區,23總計（含臨時用電）　　,**,"46,977","31,290,523",,,
202,中正區,24表燈合計　　　　　　　,**,"3,177","20,676,254",,,
202,中正區,25綜合＆電力合計　　　　,**,"43,800","10,614,269",,,
203,中山區,1表燈非營業用　　　　,"21,843",72,"17,638",,,
203,中山區,2表燈營業用　　　　　　,"1,067","1,174","390,985",,,
203,中山區,3表燈小計　　　　　　　,**,"1,246","408,623",,,
203,中山區,4低壓綜合裝置非營業用　,＊,0,0,,,
203,中山區,5低壓綜合需量非營業用　,70,"2,249","259,186",,,
203,中山區,6低壓綜合非營業用電小計,**,"2,249","259,186",,,
203,中山區,7低壓綜合裝置營業用　　,＊,0,0,,,
203,中山區,8低壓綜合需量營業用　　,40,"1,350","324,315",,,
203,中山區,9低壓綜合營業用電小計　,**,"1,350","324,315",,,
203,中山區,10低壓綜合用電小計　　　,**,"3,599","583,501",,,
203,中山區,11低壓裝置電力　　　　　,17,226,"62,076",,,
203,中山區,12低壓需量電力　　　　　,14,402,"87,439",,,
203,中山區,13低壓電力小計　　　　　,**,628,"149,515",,,
