郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
104,中山區,7低壓綜合裝置營業用　　,43,"1,788","158,748",,,
104,中山區,8低壓綜合需量營業用　　,"1,569","71,962","13,647,335",,,
104,中山區,9低壓綜合營業用電小計　,**,"73,750","13,806,083",,,
104,中山區,10低壓綜合用電小計　　　,**,"120,146","20,418,082",,,
104,中山區,11低壓裝置電力　　　　　,230,"2,636","131,732",,,
104,中山區,12低壓需量電力　　　　　,9,724,"91,040",,,
104,中山區,13低壓電力小計　　　　　,**,"3,360","222,772",,,
104,中山區,14高壓電力　　　　　　　,322,"209,712","51,692,325",,,
104,中山區,15特高壓電力　　　　　　,＊,"27,700","7,398,800",,,
104,中山區,16高＆特高壓電力小計　　,**,"237,412","59,091,125",,,
104,中山區,17電力小計　　　　　　　,**,"240,772","59,313,897",,,
104,中山區,18綜合＆電力小計　　　　,**,"360,918","79,731,979",,,
104,中山區,19電燈＆綜合＆電力小計　,**,"400,553","144,982,786",,,
104,中山區,20臨時電燈　　　　　　　,38,0,"47,356",,,
104,中山區,21臨時電力　　　　　　　,32,"2,124","228,926",,,
104,中山區,22臨時用電小計　　　　　,**,"2,124","276,282",,,
104,中山區,23總計（含臨時用電）　　,**,"400,553","145,259,068",,,
104,中山區,24表燈合計　　　　　　　,**,"39,635","65,298,163",,,
104,中山區,25綜合＆電力合計　　　　,**,"360,918","79,960,905",,,
105,松山區,1表燈非營業用　　　　,"72,384","1,016","17,141,142",,,
105,松山區,2表燈營業用　　　　　　,"11,630","18,384","14,448,213",,,
105,松山區,3表燈小計　　　　　　　,**,"19,400","31,589,355",,,
105,松山區,4低壓綜合裝置非營業用　,＊,137,"8,014",,,
105,松山區,5低壓綜合需量非營業用　,543,"21,572","3,367,973",,,
105,松山區,6低壓綜合非營業用電小計,**,"21,709","3,375,987",,,
105,松山區,7低壓綜合裝置營業用　　,＊,154,"15,206",,,
105,松山區,8低壓綜合需量營業用　　,823,"40,644","7,840,915",,,
105,松山區,9低壓綜合營業用電小計　,**,"40,798","7,856,121",,,
105,松山區,10低壓綜合用電小計　　　,**,"62,507","11,232,108",,,
105,松山區,11低壓裝置電力　　　　　,64,588,"28,116",,,
105,松山區,12低壓需量電力　　　　　,15,713,"117,406",,,
105,松山區,13低壓電力小計　　　　　,**,"1,301","145,522",,,
105,松山區,14高壓電力　　　　　　　,161,"133,405","32,803,634",,,
105,松山區,15特高壓電力　　　　　　,＊,"8,600","3,856,000",,,
105,松山區,16高＆特高壓電力小計　　,**,"142,005","36,659,634",,,
105,松山區,17電力小計　　　　　　　,**,"143,306","36,805,156",,,
105,松山區,18綜合＆電力小計　　　　,**,"205,813","48,037,264",,,
105,松山區,19電燈＆綜合＆電力小計　,**,"225,213","79,626,619",,,
105,松山區,20臨時電燈　　　　　　　,10,0,"1,168",,,
105,松山區,21臨時電力　　　　　　　,19,938,"113,633",,,
105,松山區,22臨時用電小計　　　　　,**,938,"114,801",,,
105,松山區,23總計（含臨時用電）　　,**,"225,213","79,741,420",,,
105,松山區,24表燈合計　　　　　　　,**,"19,400","31,590,523",,,
105,松山區,25綜合＆電力合計　　　　,**,"205,813","48,150,897",,,
106,大安區,1表燈非營業用　　　　,"110,630","1,481","44,145,017",,,
106,大安區,2表燈營業用　　　　　　,"17,367","38,199","30,124,653",,,
106,大安區,3表燈小計　　　　　　　,**,"39,680","74,269,670",,,
106,大安區,4低壓綜合裝置非營業用　,6,235,"16,667",,,
106,大安區,5低壓綜合需量非營業用　,"1,068","40,604","6,101,143",,,
106,大安區,6低壓綜合非營業用電小計,**,"40,839","6,117,810",,,
106,大安區,7低壓綜合裝置營業用　　,11,398,"72,704",,,
106,大安區,8低壓綜合需量營業用　　,"1,444","64,543","12,035,889",,,
106,大安區,9低壓綜合營業用電小計　,**,"64,941","12,108,593",,,
106,大安區,10低壓綜合用電小計　　　,**,"105,780","18,226,403",,,
106,大安區,11低壓裝置電力　　　　　,131,"1,513","127,297",,,
106,大安區,12低壓需量電力　　　　　,＊,296,"54,434",,,
106,大安區,13低壓電力小計　　　　　,**,"1,809","181,731",,,
106,大安區,14高壓電力　　　　　　　,281,"207,456","52,369,500",,,
106,大安區,15特高壓電力　　　　　　,＊,"22,699","8,395,665",,,
106,大安區,16高＆特高壓電力小計　　,**,"230,155","60,765,165",,,
106,大安區,17電力小計　　　　　　　,**,"231,964","60,946,896",,,
106,大安區,18綜合＆電力小計　　　　,**,"337,744","79,173,299",,,
106,大安區,19電燈＆綜合＆電力小計　,**,"377,424","153,442,969",,,
106,大安區,20臨時電燈　　　　　　　,15,0,"113,031",,,
106,大安區,21臨時電力　　　　　　　,23,"2,327","322,078",,,
106,大安區,22臨時用電小計　　　　　,**,"2,327","435,109",,,
106,大安區,23總計（含臨時用電）　　,**,"377,424","153,878,078",,,
106,大安區,24表燈合計　　　　　　　,**,"39,680","74,382,701",,,
106,大安區,25綜合＆電力合計　　　　,**,"337,744","79,495,377",,,
108,萬華區,1表燈非營業用　　　　,"76,734",917,"19,546,055",,,
108,萬華區,2表燈營業用　　　　　　,"9,222","14,126","10,430,430",,,
108,萬華區,3表燈小計　　　　　　　,**,"15,043","29,976,485",,,
108,萬華區,4低壓綜合裝置非營業用　,＊,0,0,,,
108,萬華區,5低壓綜合需量非營業用　,333,"11,295","1,477,482",,,
108,萬華區,6低壓綜合非營業用電小計,**,"11,295","1,477,482",,,
108,萬華區,7低壓綜合裝置營業用　　,36,"1,646","204,497",,,
108,萬華區,8低壓綜合需量營業用　　,705,"23,908","4,884,194",,,
108,萬華區,9低壓綜合營業用電小計　,**,"25,554","5,088,691",,,
108,萬華區,10低壓綜合用電小計　　　,**,"36,849","6,566,173",,,
108,萬華區,11低壓裝置電力　　　　　,306,"3,198","211,078",,,
108,萬華區,12低壓需量電力　　　　　,40,"1,331","173,699",,,
108,萬華區,13低壓電力小計　　　　　,**,"4,529","384,777",,,
108,萬華區,14高壓電力　　　　　　　,108,"45,014","11,250,413",,,
108,萬華區,15特高壓電力　　　　　　,＊,0,0,,,
108,萬華區,16高＆特高壓電力小計　　,**,"45,014","11,250,413",,,
108,萬華區,17電力小計　　　　　　　,**,"49,543","11,635,190",,,
108,萬華區,18綜合＆電力小計　　　　,**,"86,392","18,201,363",,,
108,萬華區,19電燈＆綜合＆電力小計　,**,"101,435","48,177,848",,,
108,萬華區,20臨時電燈　　　　　　　,16,0,"26,031",,,
108,萬華區,21臨時電力　　　　　　　,16,"1,076","159,200",,,
108,萬華區,22臨時用電小計　　　　　,**,"1,076","185,231",,,
108,萬華區,23總計（含臨時用電）　　,**,"101,435","48,363,079",,,
108,萬華區,24表燈合計　　　　　　　,**,"15,043","30,002,516",,,
108,萬華區,25綜合＆電力合計　　　　,**,"86,392","18,360,563",,,
110,信義區,1表燈非營業用　　　　,"84,090",719,"33,582,072",,,
110,信義區,2表燈營業用　　　　　　,"10,296","12,487","16,226,732",,,
110,信義區,3表燈小計　　　　　　　,**,"13,206","49,808,804",,,
110,信義區,4低壓綜合裝置非營業用　,＊,138,"4,440",,,
110,信義區,5低壓綜合需量非營業用　,555,"25,936","3,971,100",,,
110,信義區,6低壓綜合非營業用電小計,**,"26,074","3,975,540",,,
110,信義區,7低壓綜合裝置營業用　　,＊,28,"6,128",,,
110,信義區,8低壓綜合需量營業用　　,540,"24,287","5,038,828",,,
110,信義區,9低壓綜合營業用電小計　,**,"24,315","5,044,956",,,
110,信義區,10低壓綜合用電小計　　　,**,"50,389","9,020,496",,,
110,信義區,11低壓裝置電力　　　　　,24,241,"29,354",,,
110,信義區,12低壓需量電力　　　　　,＊,630,"126,240",,,
110,信義區,13低壓電力小計　　　　　,**,871,"155,594",,,
110,信義區,14高壓電力　　　　　　　,145,"205,608","54,604,645",,,
110,信義區,15特高壓電力　　　　　　,＊,"6,900","2,624,000",,,
110,信義區,16高＆特高壓電力小計　　,**,"212,508","57,228,645",,,
110,信義區,17電力小計　　　　　　　,**,"213,379","57,384,239",,,
110,信義區,18綜合＆電力小計　　　　,**,"263,768","66,404,735",,,
110,信義區,19電燈＆綜合＆電力小計　,**,"276,974","116,213,539",,,
110,信義區,20臨時電燈　　　　　　　,9,0,326,,,
110,信義區,21臨時電力　　　　　　　,22,"2,364","331,472",,,
110,信義區,22臨時用電小計　　　　　,**,"2,364","331,798",,,
110,信義區,23總計（含臨時用電）　　,**,"276,974","116,545,337",,,
110,信義區,24表燈合計　　　　　　　,**,"13,206","49,809,130",,,
110,信義區,25綜合＆電力合計　　　　,**,"263,768","66,736,207",,,
111,士林區,1表燈非營業用　　　　,"106,589","1,815","36,786,624",,,
111,士林區,2表燈營業用　　　　　　,"9,704","16,699","16,084,302",,,
111,士林區,3表燈小計　　　　　　　,**,"18,514","52,870,926",,,
111,士林區,4低壓綜合裝置非營業用　,＊,0,0,,,
111,士林區,5低壓綜合需量非營業用　,636,"23,813","3,323,942",,,
111,士林區,6低壓綜合非營業用電小計,**,"23,813","3,323,942",,,
111,士林區,7低壓綜合裝置營業用　　,＊,47,"5,478",,,
111,士林區,8低壓綜合需量營業用　　,825,"30,812","5,687,446",,,
111,士林區,9低壓綜合營業用電小計　,**,"30,859","5,692,924",,,
111,士林區,10低壓綜合用電小計　　　,**,"54,672","9,016,866",,,
111,士林區,11低壓裝置電力　　　　　,114,"1,489","124,231",,,
111,士林區,12低壓需量電力　　　　　,119,"5,531","801,804",,,
111,士林區,13低壓電力小計　　　　　,**,"7,020","926,035",,,
111,士林區,14高壓電力　　　　　　　,139,"96,527","22,738,346",,,
111,士林區,15特高壓電力　　　　　　,＊,0,0,,,
111,士林區,16高＆特高壓電力小計　　,**,"96,527","22,738,346",,,
111,士林區,17電力小計　　　　　　　,**,"103,547","23,664,381",,,
111,士林區,18綜合＆電力小計　　　　,**,"158,219","32,681,247",,,
111,士林區,19電燈＆綜合＆電力小計　,**,"176,733","85,552,173",,,
111,士林區,20臨時電燈　　　　　　　,63,0,"49,942",,,
111,士林區,21臨時電力　　　　　　　,21,"1,355","284,191",,,
111,士林區,22臨時用電小計　　　　　,**,"1,355","334,133",,,
111,士林區,23總計（含臨時用電）　　,**,"176,733","85,886,306",,,
111,士林區,24表燈合計　　　　　　　,**,"18,514","52,920,868",,,
111,士林區,25綜合＆電力合計　　　　,**,"158,219","32,965,438",,,
112,北投區,1表燈非營業用　　　　,"93,329",908,"13,497,294",,,
112,北投區,2表燈營業用　　　　　　,"5,926","8,801","4,607,992",,,
112,北投區,3表燈小計　　　　　　　,**,"9,709","18,105,286",,,
112,北投區,4低壓綜合裝置非營業用　,＊,0,0,,,
112,北投區,5低壓綜合需量非營業用　,612,"20,065","2,704,863",,,
112,北投區,6低壓綜合非營業用電小計,**,"20,065","2,704,863",,,
112,北投區,7低壓綜合裝置營業用　　,＊,70,"1,200",,,
112,北投區,8低壓綜合需量營業用　　,429,"21,373","4,392,735",,,
112,北投區,9低壓綜合營業用電小計　,**,"21,443","4,393,935",,,
112,北投區,10低壓綜合用電小計　　　,**,"41,508","7,098,798",,,
112,北投區,11低壓裝置電力　　　　　,66,801,"84,010",,,
112,北投區,12低壓需量電力　　　　　,95,"4,947","723,091",,,
112,北投區,13低壓電力小計　　　　　,**,"5,748","807,101",,,
112,北投區,14高壓電力　　　　　　　,122,"95,930","28,037,150",,,
112,北投區,15特高壓電力　　　　　　,＊,"10,537","4,483,894",,,
112,北投區,16高＆特高壓電力小計　　,**,"106,467","32,521,044",,,
112,北投區,17電力小計　　　　　　　,**,"112,215","33,328,145",,,
112,北投區,18綜合＆電力小計　　　　,**,"153,723","40,426,943",,,
112,北投區,19電燈＆綜合＆電力小計　,**,"163,432","58,532,229",,,
112,北投區,20臨時電燈　　　　　　　,46,0,"53,220",,,
112,北投區,21臨時電力　　　　　　　,52,"2,728","357,773",,,
112,北投區,22臨時用電小計　　　　　,**,"2,728","410,993",,,
112,北投區,23總計（含臨時用電）　　,**,"163,432","58,943,222",,,
112,北投區,24表燈合計　　　　　　　,**,"9,709","18,158,506",,,
112,北投區,25綜合＆電力合計　　　　,**,"153,723","40,784,716",,,
114,內湖區,1表燈非營業用　　　　,"102,833",485,"29,888,553",,,
114,內湖區,2表燈營業用　　　　　　,"12,926","18,042","39,452,836",,,
114,內湖區,3表燈小計　　　　　　　,**,"18,527","69,341,389",,,
114,內湖區,4低壓綜合裝置非營業用　,＊,0,0,,,
114,內湖區,5低壓綜合需量非營業用　,"1,135","50,638","7,754,806",,,
114,內湖區,6低壓綜合非營業用電小計,**,"50,638","7,754,806",,,
114,內湖區,7低壓綜合裝置營業用　　,＊,0,0,,,
114,內湖區,8低壓綜合需量營業用　　,"1,753","110,284","22,143,498",,,
114,內湖區,9低壓綜合營業用電小計　,**,"110,284","22,143,498",,,
114,內湖區,10低壓綜合用電小計　　　,**,"160,922","29,898,304",,,
114,內湖區,11低壓裝置電力　　　　　,23,202,"7,349",,,
114,內湖區,12低壓需量電力　　　　　,345,"12,690","2,220,769",,,
114,內湖區,13低壓電力小計　　　　　,**,"12,892","2,228,118",,,
114,內湖區,14高壓電力　　　　　　　,162,"139,815","46,779,976",,,
114,內湖區,15特高壓電力　　　　　　,＊,"11,404","3,909,600",,,
114,內湖區,16高＆特高壓電力小計　　,**,"151,219","50,689,576",,,
114,內湖區,17電力小計　　　　　　　,**,"164,111","52,917,694",,,
114,內湖區,18綜合＆電力小計　　　　,**,"325,033","82,815,998",,,
114,內湖區,19電燈＆綜合＆電力小計　,**,"343,560","152,157,387",,,
114,內湖區,20臨時電燈　　　　　　　,27,0,"32,460",,,
114,內湖區,21臨時電力　　　　　　　,60,"3,937","537,493",,,
114,內湖區,22臨時用電小計　　　　　,**,"3,937","569,953",,,
114,內湖區,23總計（含臨時用電）　　,**,"343,560","152,727,340",,,
114,內湖區,24表燈合計　　　　　　　,**,"18,527","69,373,849",,,
114,內湖區,25綜合＆電力合計　　　　,**,"325,033","83,353,491",,,
115,南港區,1表燈非營業用　　　　,"43,883",65,"17,040,450",,,
115,南港區,2表燈營業用　　　　　　,"4,336","5,568","9,282,427",,,
115,南港區,3表燈小計　　　　　　　,**,"5,633","26,322,877",,,
115,南港區,4低壓綜合裝置非營業用　,＊,0,0,,,
115,南港區,5低壓綜合需量非營業用　,356,"13,586","1,900,006",,,
115,南港區,6低壓綜合非營業用電小計,**,"13,586","1,900,006",,,
115,南港區,7低壓綜合裝置營業用　　,＊,0,0,,,
115,南港區,8低壓綜合需量營業用　　,244,"12,444","2,455,964",,,
115,南港區,9低壓綜合營業用電小計　,**,"12,444","2,455,964",,,
115,南港區,10低壓綜合用電小計　　　,**,"26,030","4,355,970",,,
115,南港區,11低壓裝置電力　　　　　,31,543,"44,617",,,
115,南港區,12低壓需量電力　　　　　,155,"4,883","512,264",,,
115,南港區,13低壓電力小計　　　　　,**,"5,426","556,881",,,
115,南港區,14高壓電力　　　　　　　,87,"101,464","25,939,264",,,
115,南港區,15特高壓電力　　　　　　,＊,"39,885","14,415,589",,,
115,南港區,16高＆特高壓電力小計　　,**,"141,349","40,354,853",,,
115,南港區,17電力小計　　　　　　　,**,"146,775","40,911,734",,,
115,南港區,18綜合＆電力小計　　　　,**,"172,805","45,267,704",,,
115,南港區,19電燈＆綜合＆電力小計　,**,"178,438","71,590,581",,,
115,南港區,20臨時電燈　　　　　　　,11,0,"23,195",,,
115,南港區,21臨時電力　　　　　　　,14,"1,639","232,304",,,
115,南港區,22臨時用電小計　　　　　,**,"1,639","255,499",,,
115,南港區,23總計（含臨時用電）　　,**,"178,438","71,846,080",,,
115,南港區,24表燈合計　　　　　　　,**,"5,633","26,346,072",,,
115,南港區,25綜合＆電力合計　　　　,**,"172,805","45,500,008",,,
116,文山區,1表燈非營業用　　　　,"99,472",233,"30,373,057",,,
116,文山區,2表燈營業用　　　　　　,"5,030","8,531","6,217,239",,,
116,文山區,3表燈小計　　　　　　　,**,"8,764","36,590,296",,,
116,文山區,4低壓綜合裝置非營業用　,＊,0,0,,,
116,文山區,5低壓綜合需量非營業用　,789,"25,476","3,150,925",,,
116,文山區,6低壓綜合非營業用電小計,**,"25,476","3,150,925",,,
116,文山區,7低壓綜合裝置營業用　　,＊,74,"6,706",,,
116,文山區,8低壓綜合需量營業用　　,310,"10,554","2,312,240",,,
116,文山區,9低壓綜合營業用電小計　,**,"10,628","2,318,946",,,
116,文山區,10低壓綜合用電小計　　　,**,"36,104","5,469,871",,,
116,文山區,11低壓裝置電力　　　　　,30,318,"60,524",,,
116,文山區,12低壓需量電力　　　　　,26,"1,053","148,744",,,
116,文山區,13低壓電力小計　　　　　,**,"1,371","209,268",,,
116,文山區,14高壓電力　　　　　　　,98,"45,328","9,238,560",,,
116,文山區,15特高壓電力　　　　　　,＊,"23,950","8,464,523",,,
116,文山區,16高＆特高壓電力小計　　,**,"69,278","17,703,083",,,
116,文山區,17電力小計　　　　　　　,**,"70,649","17,912,351",,,
116,文山區,18綜合＆電力小計　　　　,**,"106,753","23,382,222",,,
116,文山區,19電燈＆綜合＆電力小計　,**,"115,517","59,972,518",,,
116,文山區,20臨時電燈　　　　　　　,16,0,"24,754",,,
116,文山區,21臨時電力　　　　　　　,22,"1,376","236,127",,,
116,文山區,22臨時用電小計　　　　　,**,"1,376","260,881",,,
116,文山區,23總計（含臨時用電）　　,**,"115,517","60,233,399",,,
116,文山區,24表燈合計　　　　　　　,**,"8,764","36,615,050",,,
116,文山區,25綜合＆電力合計　　　　,**,"106,753","23,618,349",,,
200,仁愛區,1表燈非營業用　　　　,"22,668",421,"4,658,086",,,
200,仁愛區,2表燈營業用　　　　　　,"3,226","5,132","3,382,300",,,
200,仁愛區,3表燈小計　　　　　　　,**,"5,553","8,040,386",,,
200,仁愛區,4低壓綜合裝置非營業用　,＊,0,0,,,
200,仁愛區,5低壓綜合需量非營業用　,136,"3,743","396,348",,,
200,仁愛區,6低壓綜合非營業用電小計,**,"3,743","396,348",,,
200,仁愛區,7低壓綜合裝置營業用　　,＊,106,"7,161",,,
200,仁愛區,8低壓綜合需量營業用　　,326,"10,067","1,834,122",,,
200,仁愛區,9低壓綜合營業用電小計　,**,"10,173","1,841,283",,,
200,仁愛區,10低壓綜合用電小計　　　,**,"13,916","2,237,631",,,
200,仁愛區,11低壓裝置電力　　　　　,61,534,"38,791",,,
200,仁愛區,12低壓需量電力　　　　　,14,468,"127,847",,,
200,仁愛區,13低壓電力小計　　　　　,**,"1,002","166,638",,,
200,仁愛區,14高壓電力　　　　　　　,24,"7,431","1,522,144",,,
200,仁愛區,15特高壓電力　　　　　　,＊,0,0,,,
200,仁愛區,16高＆特高壓電力小計　　,**,"7,431","1,522,144",,,
200,仁愛區,17電力小計　　　　　　　,**,"8,433","1,688,782",,,
200,仁愛區,18綜合＆電力小計　　　　,**,"22,349","3,926,413",,,
200,仁愛區,19電燈＆綜合＆電力小計　,**,"27,902","11,966,799",,,
200,仁愛區,20臨時電燈　　　　　　　,6,0,783,,,
200,仁愛區,21臨時電力　　　　　　　,＊,0,0,,,
200,仁愛區,22臨時用電小計　　　　　,**,0,783,,,
200,仁愛區,23總計（含臨時用電）　　,**,"27,902","11,967,582",,,
200,仁愛區,24表燈合計　　　　　　　,**,"5,553","8,041,169",,,
200,仁愛區,25綜合＆電力合計　　　　,**,"22,349","3,926,413",,,
201,信義區,1表燈非營業用　　　　,"24,941",255,"12,164,745",,,
201,信義區,2表燈營業用　　　　　　,"1,152","1,750","2,129,128",,,
201,信義區,3表燈小計　　　　　　　,**,"2,005","14,293,873",,,
201,信義區,4低壓綜合裝置非營業用　,＊,0,0,,,
201,信義區,5低壓綜合需量非營業用　,124,"4,791","598,107",,,
201,信義區,6低壓綜合非營業用電小計,**,"4,791","598,107",,,
201,信義區,7低壓綜合裝置營業用　　,＊,68,"12,800",,,
201,信義區,8低壓綜合需量營業用　　,47,"2,646","541,969",,,
201,信義區,9低壓綜合營業用電小計　,**,"2,714","554,769",,,
201,信義區,10低壓綜合用電小計　　　,**,"7,505","1,152,876",,,
201,信義區,11低壓裝置電力　　　　　,＊,103,"25,792",,,
201,信義區,12低壓需量電力　　　　　,22,930,"143,574",,,
201,信義區,13低壓電力小計　　　　　,**,"1,033","169,366",,,
201,信義區,14高壓電力　　　　　　　,33,"12,430","2,945,614",,,
201,信義區,15特高壓電力　　　　　　,＊,0,0,,,
201,信義區,16高＆特高壓電力小計　　,**,"12,430","2,945,614",,,
201,信義區,17電力小計　　　　　　　,**,"13,463","3,114,980",,,
201,信義區,18綜合＆電力小計　　　　,**,"20,968","4,267,856",,,
201,信義區,19電燈＆綜合＆電力小計　,**,"22,973","18,561,729",,,
201,信義區,20臨時電燈　　　　　　　,10,0,"2,354",,,
201,信義區,21臨時電力　　　　　　　,＊,257,"94,262",,,
201,信義區,22臨時用電小計　　　　　,**,257,"96,616",,,
201,信義區,23總計（含臨時用電）　　,**,"22,973","18,658,345",,,
201,信義區,24表燈合計　　　　　　　,**,"2,005","14,296,227",,,
201,信義區,25綜合＆電力合計　　　　,**,"20,968","4,362,118",,,
202,中正區,1表燈非營業用　　　　,"30,923",251,"13,645,928",,,
202,中正區,2表燈營業用　　　　　　,"2,081","3,007","3,430,819",,,
202,中正區,3表燈小計　　　　　　　,**,"3,258","17,076,747",,,
202,中正區,4低壓綜合裝置非營業用　,＊,43,"6,560",,,
202,中正區,5低壓綜合需量非營業用　,205,"8,718","1,113,867",,,
202,中正區,6低壓綜合非營業用電小計,**,"8,761","1,120,427",,,
202,中正區,7低壓綜合裝置營業用　　,＊,0,0,,,
202,中正區,8低壓綜合需量營業用　　,120,"4,260","832,901",,,
202,中正區,9低壓綜合營業用電小計　,**,"4,260","832,901",,,
202,中正區,10低壓綜合用電小計　　　,**,"13,021","1,953,328",,,
202,中正區,11低壓裝置電力　　　　　,40,436,"50,223",,,
202,中正區,12低壓需量電力　　　　　,35,"1,364","308,991",,,
202,中正區,13低壓電力小計　　　　　,**,"1,800","359,214",,,
202,中正區,14高壓電力　　　　　　　,40,"22,015","5,341,428",,,
202,中正區,15特高壓電力　　　　　　,＊,"7,000","1,772,400",,,
202,中正區,16高＆特高壓電力小計　　,**,"29,015","7,113,828",,,
202,中正區,17電力小計　　　　　　　,**,"30,815","7,473,042",,,
202,中正區,18綜合＆電力小計　　　　,**,"43,836","9,426,370",,,
202,中正區,19電燈＆綜合＆電力小計　,**,"47,094","26,503,117",,,
202,中正區,20臨時電燈　　　　　　　,10,0,"19,638",,,
202,中正區,21臨時電力　　　　　　　,7,404,"43,280",,,
202,中正區,22臨時用電小計　　　　　,**,404,"62,918",,,
202,中正區,23總計（含臨時用電）　　,**,"47,094","26,566,035",,,
202,中正區,24表燈合計　　　　　　　,**,"3,258","17,096,385",,,
202,中正區,25綜合＆電力合計　　　　,**,"43,836","9,469,650",,,
203,中山區,1表燈非營業用　　　　,"21,841",68,"16,449",,,
203,中山區,2表燈營業用　　　　　　,"1,070","1,168","360,505",,,
203,中山區,3表燈小計　　　　　　　,**,"1,236","376,954",,,
203,中山區,4低壓綜合裝置非營業用　,＊,0,0,,,
203,中山區,5低壓綜合需量非營業用　,70,"2,249","265,597",,,
203,中山區,6低壓綜合非營業用電小計,**,"2,249","265,597",,,
203,中山區,7低壓綜合裝置營業用　　,＊,0,0,,,
203,中山區,8低壓綜合需量營業用　　,40,"1,315","279,634",,,
203,中山區,9低壓綜合營業用電小計　,**,"1,315","279,634",,,
203,中山區,10低壓綜合用電小計　　　,**,"3,564","545,231",,,
203,中山區,11低壓裝置電力　　　　　,17,226,"61,283",,,
203,中山區,12低壓需量電力　　　　　,14,402,"90,886",,,
203,中山區,13低壓電力小計　　　　　,**,628,"152,169",,,
