郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),
105,松山區,4低壓綜合裝置非營業用,*,137,"7,565",
105,松山區,5低壓綜合需量非營業用,554,"21,086","4,204,203",
105,松山區,6低壓綜合非營業用電小計,**,"21,223","4,211,768",
105,松山區,7低壓綜合裝置營業用,*,154,"37,165",
105,松山區,8低壓綜合需量營業用,813,"39,099","10,553,060",
105,松山區,9低壓綜合營業用電小計,**,"39,253","10,590,225",
105,松山區,10低壓綜合用電小計,**,"60,476","14,801,993",
105,松山區,11低壓裝置電力,62,561,"63,255",
105,松山區,12低壓需量電力,12,652,"155,579",
105,松山區,13低壓電力小計,**,"1,213","218,834",
105,松山區,14高壓電力,159,"130,601","44,415,137",
105,松山區,15特高壓電力,*,"8,144","4,310,400",
105,松山區,16高＆特高壓電力小計,**,"138,745","48,725,537",
105,松山區,17電力小計,**,"139,958","48,944,371",
105,松山區,18綜合＆電力小計,**,"200,434","63,746,364",
105,松山區,19電燈＆綜合＆電力小計,**,"222,398","118,776,041",
105,松山區,20臨時電燈,9,0,"5,670",
105,松山區,21臨時電力,15,"1,165","194,800",
105,松山區,22臨時用電小計,**,"1,165","200,470",
105,松山區,23總計（含臨時用電）,**,"222,398","118,976,511",
105,松山區,24表燈合計,**,"21,964","55,035,347",
105,松山區,25綜合＆電力合計,**,"200,434","63,941,164",
106,大安區,1表燈非營業用,"111,104","1,770","85,194,231",
106,大安區,2表燈營業用,"17,416","43,693","45,603,804",
106,大安區,3表燈小計,**,"45,463","130,798,035",
106,大安區,4低壓綜合裝置非營業用,6,235,"14,034",
106,大安區,5低壓綜合需量非營業用,"1,086","41,287","7,958,974",
106,大安區,6低壓綜合非營業用電小計,**,"41,522","7,973,008",
106,大安區,7低壓綜合裝置營業用,11,398,"106,292",
106,大安區,8低壓綜合需量營業用,"1,463","63,742","16,398,678",
106,大安區,9低壓綜合營業用電小計,**,"64,140","16,504,970",
106,大安區,10低壓綜合用電小計,**,"105,662","24,477,978",
106,大安區,11低壓裝置電力,126,"1,467","180,979",
106,大安區,12低壓需量電力,*,296,"48,537",
106,大安區,13低壓電力小計,**,"1,763","229,516",
106,大安區,14高壓電力,278,"210,339","75,239,942",
106,大安區,15特高壓電力,*,"20,146","9,561,837",
106,大安區,16高＆特高壓電力小計,**,"230,485","84,801,779",
106,大安區,17電力小計,**,"232,248","85,031,295",
106,大安區,18綜合＆電力小計,**,"337,910","109,509,273",
106,大安區,19電燈＆綜合＆電力小計,**,"383,373","240,307,308",
106,大安區,20臨時電燈,22,0,"303,594",
106,大安區,21臨時電力,27,"2,279","452,673",
106,大安區,22臨時用電小計,**,"2,279","756,267",
106,大安區,23總計（含臨時用電）,**,"383,373","241,063,575",
106,大安區,24表燈合計,**,"45,463","131,101,629",
106,大安區,25綜合＆電力合計,**,"337,910","109,961,946",
108,萬華區,1表燈非營業用,"77,912","1,092","38,821,715",
108,萬華區,2表燈營業用,"9,182","16,767","16,219,163",
108,萬華區,3表燈小計,**,"17,859","55,040,878",
108,萬華區,4低壓綜合裝置非營業用,*,0,0,
108,萬華區,5低壓綜合需量非營業用,350,"11,861","2,320,519",
108,萬華區,6低壓綜合非營業用電小計,**,"11,861","2,320,519",
108,萬華區,7低壓綜合裝置營業用,35,"1,584","330,066",
108,萬華區,8低壓綜合需量營業用,708,"23,751","7,507,404",
108,萬華區,9低壓綜合營業用電小計,**,"25,335","7,837,470",
108,萬華區,10低壓綜合用電小計,**,"37,196","10,157,989",
108,萬華區,11低壓裝置電力,292,"3,088","504,183",
108,萬華區,12低壓需量電力,39,"1,308","259,817",
108,萬華區,13低壓電力小計,**,"4,396","764,000",
108,萬華區,14高壓電力,109,"46,886","16,980,432",
108,萬華區,15特高壓電力,*,0,0,
108,萬華區,16高＆特高壓電力小計,**,"46,886","16,980,432",
108,萬華區,17電力小計,**,"51,282","17,744,432",
108,萬華區,18綜合＆電力小計,**,"88,478","27,902,421",
108,萬華區,19電燈＆綜合＆電力小計,**,"106,337","82,943,299",
108,萬華區,20臨時電燈,11,0,"9,430",
108,萬華區,21臨時電力,15,"1,029","183,000",
108,萬華區,22臨時用電小計,**,"1,029","192,430",
108,萬華區,23總計（含臨時用電）,**,"106,337","83,135,729",
108,萬華區,24表燈合計,**,"17,859","55,050,308",
108,萬華區,25綜合＆電力合計,**,"88,478","28,085,421",
110,信義區,1表燈非營業用,"84,416",855,"65,758,820",
110,信義區,2表燈營業用,"10,310","14,706","24,721,534",
110,信義區,3表燈小計,**,"15,561","90,480,354",
110,信義區,4低壓綜合裝置非營業用,*,138,"3,400",
110,信義區,5低壓綜合需量非營業用,556,"25,323","5,297,046",
110,信義區,6低壓綜合非營業用電小計,**,"25,461","5,300,446",
110,信義區,7低壓綜合裝置營業用,*,28,"13,733",
110,信義區,8低壓綜合需量營業用,552,"24,347","6,526,707",
110,信義區,9低壓綜合營業用電小計,**,"24,375","6,540,440",
110,信義區,10低壓綜合用電小計,**,"49,836","11,840,886",
110,信義區,11低壓裝置電力,22,234,"42,133",
110,信義區,12低壓需量電力,6,705,"165,000",
110,信義區,13低壓電力小計,**,939,"207,133",
110,信義區,14高壓電力,142,"196,797","73,010,628",
110,信義區,15特高壓電力,*,"6,434","3,358,400",
110,信義區,16高＆特高壓電力小計,**,"203,231","76,369,028",
110,信義區,17電力小計,**,"204,170","76,576,161",
110,信義區,18綜合＆電力小計,**,"254,006","88,417,047",
110,信義區,19電燈＆綜合＆電力小計,**,"269,567","178,897,401",
110,信義區,20臨時電燈,8,0,"4,494",
110,信義區,21臨時電力,29,"3,422","770,085",
110,信義區,22臨時用電小計,**,"3,422","774,579",
110,信義區,23總計（含臨時用電）,**,"269,567","179,671,980",
110,信義區,24表燈合計,**,"15,561","90,484,848",
110,信義區,25綜合＆電力合計,**,"254,006","89,187,132",
111,士林區,1表燈非營業用,"107,431","2,046","68,039,955",
111,士林區,2表燈營業用,"9,777","19,741","23,839,833",
111,士林區,3表燈小計,**,"21,787","91,879,788",
111,士林區,4低壓綜合裝置非營業用,*,0,0,
111,士林區,5低壓綜合需量非營業用,659,"23,996","4,487,630",
111,士林區,6低壓綜合非營業用電小計,**,"23,996","4,487,630",
111,士林區,7低壓綜合裝置營業用,*,47,"7,086",
111,士林區,8低壓綜合需量營業用,808,"29,511","7,706,431",
111,士林區,9低壓綜合營業用電小計,**,"29,558","7,713,517",
111,士林區,10低壓綜合用電小計,**,"53,554","12,201,147",
111,士林區,11低壓裝置電力,111,"1,425","255,550",
111,士林區,12低壓需量電力,118,"6,071","1,037,866",
111,士林區,13低壓電力小計,**,"7,496","1,293,416",
111,士林區,14高壓電力,140,"97,518","33,151,513",
111,士林區,15特高壓電力,*,0,0,
111,士林區,16高＆特高壓電力小計,**,"97,518","33,151,513",
111,士林區,17電力小計,**,"105,014","34,444,929",
111,士林區,18綜合＆電力小計,**,"158,568","46,646,076",
111,士林區,19電燈＆綜合＆電力小計,**,"180,355","138,525,864",
111,士林區,20臨時電燈,57,0,"33,921",
111,士林區,21臨時電力,21,"1,560","187,946",
111,士林區,22臨時用電小計,**,"1,560","221,867",
111,士林區,23總計（含臨時用電）,**,"180,355","138,747,731",
111,士林區,24表燈合計,**,"21,787","91,913,709",
111,士林區,25綜合＆電力合計,**,"158,568","46,834,022",
112,北投區,1表燈非營業用,"94,277","1,067","24,971,048",
112,北投區,2表燈營業用,"5,894","10,065","6,326,993",
112,北投區,3表燈小計,**,"11,132","31,298,041",
112,北投區,4低壓綜合裝置非營業用,*,0,0,
112,北投區,5低壓綜合需量非營業用,641,"20,764","3,483,738",
112,北投區,6低壓綜合非營業用電小計,**,"20,764","3,483,738",
112,北投區,7低壓綜合裝置營業用,*,70,"8,640",
112,北投區,8低壓綜合需量營業用,429,"21,044","5,963,394",
112,北投區,9低壓綜合營業用電小計,**,"21,114","5,972,034",
112,北投區,10低壓綜合用電小計,**,"41,878","9,455,772",
112,北投區,11低壓裝置電力,63,752,"102,536",
112,北投區,12低壓需量電力,94,"5,325","869,204",
112,北投區,13低壓電力小計,**,"6,077","971,740",
112,北投區,14高壓電力,123,"102,856","40,805,293",
112,北投區,15特高壓電力,*,"10,537","4,912,092",
112,北投區,16高＆特高壓電力小計,**,"113,393","45,717,385",
112,北投區,17電力小計,**,"119,470","46,689,125",
112,北投區,18綜合＆電力小計,**,"161,348","56,144,897",
112,北投區,19電燈＆綜合＆電力小計,**,"172,480","87,442,938",
112,北投區,20臨時電燈,44,0,"33,858",
112,北投區,21臨時電力,37,"1,752","330,571",
112,北投區,22臨時用電小計,**,"1,752","364,429",
112,北投區,23總計（含臨時用電）,**,"172,480","87,807,367",
112,北投區,24表燈合計,**,"11,132","31,331,899",
112,北投區,25綜合＆電力合計,**,"161,348","56,475,468",
114,內湖區,1表燈非營業用,"103,782",697,"59,240,938",
114,內湖區,2表燈營業用,"13,198","22,057","57,892,531",
114,內湖區,3表燈小計,**,"22,754","117,133,469",
114,內湖區,4低壓綜合裝置非營業用,*,0,0,
114,內湖區,5低壓綜合需量非營業用,"1,158","49,740","10,037,438",
114,內湖區,6低壓綜合非營業用電小計,**,"49,740","10,037,438",
114,內湖區,7低壓綜合裝置營業用,*,0,0,
114,內湖區,8低壓綜合需量營業用,"1,801","111,568","29,857,270",
114,內湖區,9低壓綜合營業用電小計,**,"111,568","29,857,270",
114,內湖區,10低壓綜合用電小計,**,"161,308","39,894,708",
114,內湖區,11低壓裝置電力,21,175,"10,058",
114,內湖區,12低壓需量電力,354,"13,231","3,101,834",
114,內湖區,13低壓電力小計,**,"13,406","3,111,892",
114,內湖區,14高壓電力,163,"137,807","58,548,612",
114,內湖區,15特高壓電力,*,"10,900","5,222,000",
114,內湖區,16高＆特高壓電力小計,**,"148,707","63,770,612",
114,內湖區,17電力小計,**,"162,113","66,882,504",
114,內湖區,18綜合＆電力小計,**,"323,421","106,777,212",
114,內湖區,19電燈＆綜合＆電力小計,**,"346,175","223,910,681",
114,內湖區,20臨時電燈,24,0,"22,206",
114,內湖區,21臨時電力,46,"2,932","500,955",
114,內湖區,22臨時用電小計,**,"2,932","523,161",
114,內湖區,23總計（含臨時用電）,**,"346,175","224,433,842",
114,內湖區,24表燈合計,**,"22,754","117,155,675",
114,內湖區,25綜合＆電力合計,**,"323,421","107,278,167",
115,南港區,1表燈非營業用,"44,229",94,"33,237,842",
115,南港區,2表燈營業用,"4,335","6,552","13,867,717",
115,南港區,3表燈小計,**,"6,646","47,105,559",
115,南港區,4低壓綜合裝置非營業用,*,0,0,
115,南港區,5低壓綜合需量非營業用,364,"13,476","2,428,436",
115,南港區,6低壓綜合非營業用電小計,**,"13,476","2,428,436",
115,南港區,7低壓綜合裝置營業用,*,0,0,
115,南港區,8低壓綜合需量營業用,255,"13,252","3,473,973",
115,南港區,9低壓綜合營業用電小計,**,"13,252","3,473,973",
115,南港區,10低壓綜合用電小計,**,"26,728","5,902,409",
115,南港區,11低壓裝置電力,30,541,"59,354",
115,南港區,12低壓需量電力,147,"4,630","645,176",
115,南港區,13低壓電力小計,**,"5,171","704,530",
115,南港區,14高壓電力,86,"102,053","38,263,580",
115,南港區,15特高壓電力,*,"37,989","18,498,886",
115,南港區,16高＆特高壓電力小計,**,"140,042","56,762,466",
115,南港區,17電力小計,**,"145,213","57,466,996",
115,南港區,18綜合＆電力小計,**,"171,941","63,369,405",
115,南港區,19電燈＆綜合＆電力小計,**,"178,587","110,474,964",
115,南港區,20臨時電燈,6,0,"22,843",
115,南港區,21臨時電力,16,"1,774","497,140",
115,南港區,22臨時用電小計,**,"1,774","519,983",
115,南港區,23總計（含臨時用電）,**,"178,587","110,994,947",
115,南港區,24表燈合計,**,"6,646","47,128,402",
115,南港區,25綜合＆電力合計,**,"171,941","63,866,545",
116,文山區,1表燈非營業用,"100,901",434,"54,816,435",
116,文山區,2表燈營業用,"5,106","9,903","8,994,365",
116,文山區,3表燈小計,**,"10,337","63,810,800",
116,文山區,4低壓綜合裝置非營業用,*,0,0,
116,文山區,5低壓綜合需量非營業用,814,"25,490","4,104,914",
116,文山區,6低壓綜合非營業用電小計,**,"25,490","4,104,914",
116,文山區,7低壓綜合裝置營業用,*,74,"10,646",
116,文山區,8低壓綜合需量營業用,316,"10,936","3,249,030",
116,文山區,9低壓綜合營業用電小計,**,"11,010","3,259,676",
116,文山區,10低壓綜合用電小計,**,"36,500","7,364,590",
116,文山區,11低壓裝置電力,27,283,"83,098",
116,文山區,12低壓需量電力,27,"1,078","177,072",
116,文山區,13低壓電力小計,**,"1,361","260,170",
116,文山區,14高壓電力,98,"46,013","14,212,366",
116,文山區,15特高壓電力,*,"23,363","10,994,867",
116,文山區,16高＆特高壓電力小計,**,"69,376","25,207,233",
116,文山區,17電力小計,**,"70,737","25,467,403",
116,文山區,18綜合＆電力小計,**,"107,237","32,831,993",
116,文山區,19電燈＆綜合＆電力小計,**,"117,574","96,642,793",
116,文山區,20臨時電燈,15,0,"12,292",
116,文山區,21臨時電力,24,"1,695","325,440",
116,文山區,22臨時用電小計,**,"1,695","337,732",
116,文山區,23總計（含臨時用電）,**,"117,574","96,980,525",
116,文山區,24表燈合計,**,"10,337","63,823,092",
116,文山區,25綜合＆電力合計,**,"107,237","33,157,433",
200,仁愛區,1表燈非營業用,"22,728",424,"8,189,611",
200,仁愛區,2表燈營業用,"3,257","5,435","4,939,397",
200,仁愛區,3表燈小計,**,"5,859","13,129,008",
200,仁愛區,4低壓綜合裝置非營業用,*,0,0,
200,仁愛區,5低壓綜合需量非營業用,135,"3,703","515,734",
200,仁愛區,6低壓綜合非營業用電小計,**,"3,703","515,734",
200,仁愛區,7低壓綜合裝置營業用,*,106,"12,391",
200,仁愛區,8低壓綜合需量營業用,317,"9,614","2,666,399",
200,仁愛區,9低壓綜合營業用電小計,**,"9,720","2,678,790",
200,仁愛區,10低壓綜合用電小計,**,"13,423","3,194,524",
200,仁愛區,11低壓裝置電力,60,533,"93,935",
200,仁愛區,12低壓需量電力,14,455,"143,413",
200,仁愛區,13低壓電力小計,**,988,"237,348",
200,仁愛區,14高壓電力,25,"7,766","2,289,825",
200,仁愛區,15特高壓電力,*,0,0,
200,仁愛區,16高＆特高壓電力小計,**,"7,766","2,289,825",
200,仁愛區,17電力小計,**,"8,754","2,527,173",
200,仁愛區,18綜合＆電力小計,**,"22,177","5,721,697",
200,仁愛區,19電燈＆綜合＆電力小計,**,"28,036","18,850,705",
200,仁愛區,20臨時電燈,*,0,369,
200,仁愛區,21臨時電力,*,0,0,
200,仁愛區,22臨時用電小計,**,0,369,
200,仁愛區,23總計（含臨時用電）,**,"28,036","18,851,074",
200,仁愛區,24表燈合計,**,"5,859","13,129,377",
200,仁愛區,25綜合＆電力合計,**,"22,177","5,721,697",
201,信義區,1表燈非營業用,"25,005",252,"21,058,154",
201,信義區,2表燈營業用,"1,205","1,843","3,304,169",
201,信義區,3表燈小計,**,"2,095","24,362,323",
201,信義區,4低壓綜合裝置非營業用,*,0,0,
201,信義區,5低壓綜合需量非營業用,122,"4,483","793,358",
201,信義區,6低壓綜合非營業用電小計,**,"4,483","793,358",
201,信義區,7低壓綜合裝置營業用,*,68,"20,960",
201,信義區,8低壓綜合需量營業用,47,"2,944","799,513",
201,信義區,9低壓綜合營業用電小計,**,"3,012","820,473",
201,信義區,10低壓綜合用電小計,**,"7,495","1,613,831",
201,信義區,11低壓裝置電力,*,103,"39,253",
201,信義區,12低壓需量電力,22,921,"158,408",
201,信義區,13低壓電力小計,**,"1,024","197,661",
201,信義區,14高壓電力,32,"12,330","4,145,065",
201,信義區,15特高壓電力,*,0,0,
201,信義區,16高＆特高壓電力小計,**,"12,330","4,145,065",
201,信義區,17電力小計,**,"13,354","4,342,726",
201,信義區,18綜合＆電力小計,**,"20,849","5,956,557",
201,信義區,19電燈＆綜合＆電力小計,**,"22,944","30,318,880",
201,信義區,20臨時電燈,11,0,"18,630",
201,信義區,21臨時電力,6,542,"199,640",
201,信義區,22臨時用電小計,**,542,"218,270",
201,信義區,23總計（含臨時用電）,**,"22,944","30,537,150",
201,信義區,24表燈合計,**,"2,095","24,380,953",
201,信義區,25綜合＆電力合計,**,"20,849","6,156,197",
202,中正區,1表燈非營業用,"31,121",254,"24,669,870",
202,中正區,2表燈營業用,"2,098","3,158","5,094,199",
202,中正區,3表燈小計,**,"3,412","29,764,069",
202,中正區,4低壓綜合裝置非營業用,*,43,"7,440",
202,中正區,5低壓綜合需量非營業用,207,"8,508","1,394,632",
202,中正區,6低壓綜合非營業用電小計,**,"8,551","1,402,072",
202,中正區,7低壓綜合裝置營業用,*,0,0,
202,中正區,8低壓綜合需量營業用,117,"3,869","1,135,360",
202,中正區,9低壓綜合營業用電小計,**,"3,869","1,135,360",
202,中正區,10低壓綜合用電小計,**,"12,420","2,537,432",
202,中正區,11低壓裝置電力,36,381,"45,185",
202,中正區,12低壓需量電力,38,"1,284","319,230",
202,中正區,13低壓電力小計,**,"1,665","364,415",
202,中正區,14高壓電力,40,"21,946","7,738,826",
202,中正區,15特高壓電力,*,"7,000","1,757,489",
202,中正區,16高＆特高壓電力小計,**,"28,946","9,496,315",
202,中正區,17電力小計,**,"30,611","9,860,730",
202,中正區,18綜合＆電力小計,**,"43,031","12,398,162",
202,中正區,19電燈＆綜合＆電力小計,**,"46,443","42,162,231",
202,中正區,20臨時電燈,6,0,"21,282",
202,中正區,21臨時電力,8,548,"91,240",
202,中正區,22臨時用電小計,**,548,"112,522",
202,中正區,23總計（含臨時用電）,**,"46,443","42,274,753",
202,中正區,24表燈合計,**,"3,412","29,785,351",
202,中正區,25綜合＆電力合計,**,"43,031","12,489,402",
203,中山區,1表燈非營業用,"21,887",91,"130,340",
203,中山區,2表燈營業用,"1,077","1,327","596,336",
203,中山區,3表燈小計,**,"1,418","726,676",
203,中山區,4低壓綜合裝置非營業用,*,0,0,
203,中山區,5低壓綜合需量非營業用,71,"2,068","306,469",
203,中山區,6低壓綜合非營業用電小計,**,"2,068","306,469",
203,中山區,7低壓綜合裝置營業用,*,0,0,
203,中山區,8低壓綜合需量營業用,38,"1,272","393,162",
203,中山區,9低壓綜合營業用電小計,**,"1,272","393,162",
203,中山區,10低壓綜合用電小計,**,"3,340","699,631",
203,中山區,11低壓裝置電力,15,208,"53,065",
203,中山區,12低壓需量電力,14,403,"88,702",
203,中山區,13低壓電力小計,**,611,"141,767",
203,中山區,14高壓電力,30,"14,727","3,687,112",
203,中山區,15特高壓電力,*,0,0,
203,中山區,16高＆特高壓電力小計,**,"14,727","3,687,112",
203,中山區,17電力小計,**,"15,338","3,828,879",
203,中山區,18綜合＆電力小計,**,"18,678","4,528,510",
203,中山區,19電燈＆綜合＆電力小計,**,"20,096","5,255,186",
203,中山區,20臨時電燈,7,0,0,
203,中山區,21臨時電力,*,55,"7,280",
203,中山區,22臨時用電小計,**,55,"7,280",
203,中山區,23總計（含臨時用電）,**,"20,096","5,262,466",
203,中山區,24表燈合計,**,"1,418","726,676",
203,中山區,25綜合＆電力合計,**,"18,678","4,535,790",
204,安樂區,1表燈非營業用,"40,166",206,"298,585",
204,安樂區,2表燈營業用,"1,352","2,708","1,009,588",
204,安樂區,3表燈小計,**,"2,914","1,308,173",
204,安樂區,4低壓綜合裝置非營業用,*,0,0,
204,安樂區,5低壓綜合需量非營業用,274,"8,356","1,134,692",
204,安樂區,6低壓綜合非營業用電小計,**,"8,356","1,134,692",
204,安樂區,7低壓綜合裝置營業用,*,0,0,
204,安樂區,8低壓綜合需量營業用,83,"3,997","1,236,315",
204,安樂區,9低壓綜合營業用電小計,**,"3,997","1,236,315",
204,安樂區,10低壓綜合用電小計,**,"12,353","2,371,007",
204,安樂區,11低壓裝置電力,8,60,"14,275",
204,安樂區,12低壓需量電力,57,"3,211","645,288",
204,安樂區,13低壓電力小計,**,"3,271","659,563",
204,安樂區,14高壓電力,52,"25,526","10,157,688",
204,安樂區,15特高壓電力,*,0,0,
204,安樂區,16高＆特高壓電力小計,**,"25,526","10,157,688",
204,安樂區,17電力小計,**,"28,797","10,817,251",
204,安樂區,18綜合＆電力小計,**,"41,150","13,188,258",
204,安樂區,19電燈＆綜合＆電力小計,**,"44,064","14,496,431",
204,安樂區,20臨時電燈,17,0,"1,907",
204,安樂區,21臨時電力,*,193,"10,094",
204,安樂區,22臨時用電小計,**,193,"12,001",
204,安樂區,23總計（含臨時用電）,**,"44,064","14,508,432",
204,安樂區,24表燈合計,**,"2,914","1,310,080",
204,安樂區,25綜合＆電力合計,**,"41,150","13,198,352",
205,暖暖區,1表燈非營業用,"18,831",78,"7,584,744",
205,暖暖區,2表燈營業用,741,"1,437","1,289,455",
205,暖暖區,3表燈小計,**,"1,515","8,874,199",
205,暖暖區,4低壓綜合裝置非營業用,*,0,0,
205,暖暖區,5低壓綜合需量非營業用,139,"3,400","535,955",
205,暖暖區,6低壓綜合非營業用電小計,**,"3,400","535,955",
205,暖暖區,7低壓綜合裝置營業用,*,0,0,
205,暖暖區,8低壓綜合需量營業用,28,855,"341,063",
205,暖暖區,9低壓綜合營業用電小計,**,855,"341,063",
205,暖暖區,10低壓綜合用電小計,**,"4,255","877,018",
205,暖暖區,11低壓裝置電力,*,54,"11,834",
205,暖暖區,12低壓需量電力,12,770,"234,629",
205,暖暖區,13低壓電力小計,**,824,"246,463",
205,暖暖區,14高壓電力,13,"3,920","1,356,760",
205,暖暖區,15特高壓電力,*,0,0,
205,暖暖區,16高＆特高壓電力小計,**,"3,920","1,356,760",
205,暖暖區,17電力小計,**,"4,744","1,603,223",
205,暖暖區,18綜合＆電力小計,**,"8,999","2,480,241",
205,暖暖區,19電燈＆綜合＆電力小計,**,"10,514","11,354,440",
205,暖暖區,20臨時電燈,7,0,"15,181",
205,暖暖區,21臨時電力,*,55,"7,040",
205,暖暖區,22臨時用電小計,**,55,"22,221",
205,暖暖區,23總計（含臨時用電）,**,"10,514","11,376,661",
205,暖暖區,24表燈合計,**,"1,515","8,889,380",
205,暖暖區,25綜合＆電力合計,**,"8,999","2,487,281",
206,七堵區,1表燈非營業用,"25,407",164,"10,461,449",
206,七堵區,2表燈營業用,"1,770","2,283","2,605,123",
206,七堵區,3表燈小計,**,"2,447","13,066,572",
206,七堵區,4低壓綜合裝置非營業用,*,0,0,
206,七堵區,5低壓綜合需量非營業用,137,"4,977","933,073",
206,七堵區,6低壓綜合非營業用電小計,**,"4,977","933,073",
206,七堵區,7低壓綜合裝置營業用,*,0,0,
206,七堵區,8低壓綜合需量營業用,62,"2,706","800,557",
206,七堵區,9低壓綜合營業用電小計,**,"2,706","800,557",
206,七堵區,10低壓綜合用電小計,**,"7,683","1,733,630",
206,七堵區,11低壓裝置電力,6,46,"7,683",
206,七堵區,12低壓需量電力,75,"5,847","1,354,010",
206,七堵區,13低壓電力小計,**,"5,893","1,361,693",
206,七堵區,14高壓電力,54,"27,560","9,831,916",
206,七堵區,15特高壓電力,*,"1,130","388,800",
206,七堵區,16高＆特高壓電力小計,**,"28,690","10,220,716",
206,七堵區,17電力小計,**,"34,583","11,582,409",
206,七堵區,18綜合＆電力小計,**,"42,266","13,316,039",
