郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
105,松山區,3表燈小計　　　　　　　,**,"18,681","52,694,209",,,
105,松山區,4低壓綜合裝置非營業用　,＊,137,"5,366",,,
105,松山區,5低壓綜合需量非營業用　,540,"21,429","4,246,461",,,
105,松山區,6低壓綜合非營業用電小計,**,"21,566","4,251,827",,,
105,松山區,7低壓綜合裝置營業用　　,＊,154,"30,141",,,
105,松山區,8低壓綜合需量營業用　　,827,"41,160","10,778,204",,,
105,松山區,9低壓綜合營業用電小計　,**,"41,314","10,808,345",,,
105,松山區,10低壓綜合用電小計　　　,**,"62,880","15,060,172",,,
105,松山區,11低壓裝置電力　　　　　,64,588,"64,514",,,
105,松山區,12低壓需量電力　　　　　,15,728,"162,995",,,
105,松山區,13低壓電力小計　　　　　,**,"1,316","227,509",,,
105,松山區,14高壓電力　　　　　　　,160,"133,877","42,664,706",,,
105,松山區,15特高壓電力　　　　　　,＊,"8,600","4,832,000",,,
105,松山區,16高＆特高壓電力小計　　,**,"142,477","47,496,706",,,
105,松山區,17電力小計　　　　　　　,**,"143,793","47,724,215",,,
105,松山區,18綜合＆電力小計　　　　,**,"206,673","62,784,387",,,
105,松山區,19電燈＆綜合＆電力小計　,**,"225,354","115,478,596",,,
105,松山區,20臨時電燈　　　　　　　,14,0,"4,656",,,
105,松山區,21臨時電力　　　　　　　,18,"1,023","187,484",,,
105,松山區,22臨時用電小計　　　　　,**,"1,023","192,140",,,
105,松山區,23總計（含臨時用電）　　,**,"225,354","115,670,736",,,
105,松山區,24表燈合計　　　　　　　,**,"18,681","52,698,865",,,
105,松山區,25綜合＆電力合計　　　　,**,"206,673","62,971,871",,,
106,大安區,1表燈非營業用　　　　,"110,616","1,380","74,591,004",,,
106,大安區,2表燈營業用　　　　　　,"17,369","37,563","45,367,123",,,
106,大安區,3表燈小計　　　　　　　,**,"38,943","119,958,127",,,
106,大安區,4低壓綜合裝置非營業用　,6,235,"17,872",,,
106,大安區,5低壓綜合需量非營業用　,"1,073","41,198","7,785,159",,,
106,大安區,6低壓綜合非營業用電小計,**,"41,433","7,803,031",,,
106,大安區,7低壓綜合裝置營業用　　,11,398,"99,598",,,
106,大安區,8低壓綜合需量營業用　　,"1,426","64,085","16,707,103",,,
106,大安區,9低壓綜合營業用電小計　,**,"64,483","16,806,701",,,
106,大安區,10低壓綜合用電小計　　　,**,"105,916","24,609,732",,,
106,大安區,11低壓裝置電力　　　　　,132,"1,519","222,515",,,
106,大安區,12低壓需量電力　　　　　,＊,296,"55,803",,,
106,大安區,13低壓電力小計　　　　　,**,"1,815","278,318",,,
106,大安區,14高壓電力　　　　　　　,281,"210,604","67,966,405",,,
106,大安區,15特高壓電力　　　　　　,＊,"22,699","9,122,751",,,
106,大安區,16高＆特高壓電力小計　　,**,"233,303","77,089,156",,,
106,大安區,17電力小計　　　　　　　,**,"235,118","77,367,474",,,
106,大安區,18綜合＆電力小計　　　　,**,"341,034","101,977,206",,,
106,大安區,19電燈＆綜合＆電力小計　,**,"379,977","221,935,333",,,
106,大安區,20臨時電燈　　　　　　　,19,0,"164,841",,,
106,大安區,21臨時電力　　　　　　　,19,"1,885","385,884",,,
106,大安區,22臨時用電小計　　　　　,**,"1,885","550,725",,,
106,大安區,23總計（含臨時用電）　　,**,"379,977","222,486,058",,,
106,大安區,24表燈合計　　　　　　　,**,"38,943","120,122,968",,,
106,大安區,25綜合＆電力合計　　　　,**,"341,034","102,363,090",,,
108,萬華區,1表燈非營業用　　　　,"76,503",921,"34,645,295",,,
108,萬華區,2表燈營業用　　　　　　,"9,215","13,659","15,461,353",,,
108,萬華區,3表燈小計　　　　　　　,**,"14,580","50,106,648",,,
108,萬華區,4低壓綜合裝置非營業用　,＊,0,0,,,
108,萬華區,5低壓綜合需量非營業用　,327,"10,978","1,929,783",,,
108,萬華區,6低壓綜合非營業用電小計,**,"10,978","1,929,783",,,
108,萬華區,7低壓綜合裝置營業用　　,36,"1,646","330,845",,,
108,萬華區,8低壓綜合需量營業用　　,710,"24,141","7,166,926",,,
108,萬華區,9低壓綜合營業用電小計　,**,"25,787","7,497,771",,,
108,萬華區,10低壓綜合用電小計　　　,**,"36,765","9,427,554",,,
108,萬華區,11低壓裝置電力　　　　　,307,"3,204","470,850",,,
108,萬華區,12低壓需量電力　　　　　,40,"1,331","227,389",,,
108,萬華區,13低壓電力小計　　　　　,**,"4,535","698,239",,,
108,萬華區,14高壓電力　　　　　　　,109,"45,364","14,970,731",,,
108,萬華區,15特高壓電力　　　　　　,＊,0,0,,,
108,萬華區,16高＆特高壓電力小計　　,**,"45,364","14,970,731",,,
108,萬華區,17電力小計　　　　　　　,**,"49,899","15,668,970",,,
108,萬華區,18綜合＆電力小計　　　　,**,"86,664","25,096,524",,,
108,萬華區,19電燈＆綜合＆電力小計　,**,"101,244","75,203,172",,,
108,萬華區,20臨時電燈　　　　　　　,19,0,"66,951",,,
108,萬華區,21臨時電力　　　　　　　,17,955,"205,270",,,
108,萬華區,22臨時用電小計　　　　　,**,955,"272,221",,,
108,萬華區,23總計（含臨時用電）　　,**,"101,244","75,475,393",,,
108,萬華區,24表燈合計　　　　　　　,**,"14,580","50,173,599",,,
108,萬華區,25綜合＆電力合計　　　　,**,"86,664","25,301,794",,,
110,信義區,1表燈非營業用　　　　,"84,003",675,"57,888,316",,,
110,信義區,2表燈營業用　　　　　　,"10,300","12,248","24,458,025",,,
110,信義區,3表燈小計　　　　　　　,**,"12,923","82,346,341",,,
110,信義區,4低壓綜合裝置非營業用　,＊,138,"4,520",,,
110,信義區,5低壓綜合需量非營業用　,550,"25,879","5,253,250",,,
110,信義區,6低壓綜合非營業用電小計,**,"26,017","5,257,770",,,
110,信義區,7低壓綜合裝置營業用　　,＊,28,"11,437",,,
110,信義區,8低壓綜合需量營業用　　,546,"24,421","6,755,794",,,
110,信義區,9低壓綜合營業用電小計　,**,"24,449","6,767,231",,,
110,信義區,10低壓綜合用電小計　　　,**,"50,466","12,025,001",,,
110,信義區,11低壓裝置電力　　　　　,24,241,"43,796",,,
110,信義區,12低壓需量電力　　　　　,＊,630,"160,840",,,
110,信義區,13低壓電力小計　　　　　,**,871,"204,636",,,
110,信義區,14高壓電力　　　　　　　,144,"208,517","67,619,155",,,
110,信義區,15特高壓電力　　　　　　,＊,"6,900","2,876,800",,,
110,信義區,16高＆特高壓電力小計　　,**,"215,417","70,495,955",,,
110,信義區,17電力小計　　　　　　　,**,"216,288","70,700,591",,,
110,信義區,18綜合＆電力小計　　　　,**,"266,754","82,725,592",,,
110,信義區,19電燈＆綜合＆電力小計　,**,"279,677","165,071,933",,,
110,信義區,20臨時電燈　　　　　　　,9,0,642,,,
110,信義區,21臨時電力　　　　　　　,24,"2,817","431,982",,,
110,信義區,22臨時用電小計　　　　　,**,"2,817","432,624",,,
110,信義區,23總計（含臨時用電）　　,**,"279,677","165,504,557",,,
110,信義區,24表燈合計　　　　　　　,**,"12,923","82,346,983",,,
110,信義區,25綜合＆電力合計　　　　,**,"266,754","83,157,574",,,
111,士林區,1表燈非營業用　　　　,"106,377","1,723","61,133,703",,,
111,士林區,2表燈營業用　　　　　　,"9,647","16,469","23,094,987",,,
111,士林區,3表燈小計　　　　　　　,**,"18,192","84,228,690",,,
111,士林區,4低壓綜合裝置非營業用　,＊,0,0,,,
111,士林區,5低壓綜合需量非營業用　,627,"23,314","4,065,678",,,
111,士林區,6低壓綜合非營業用電小計,**,"23,314","4,065,678",,,
111,士林區,7低壓綜合裝置營業用　　,＊,47,"6,824",,,
111,士林區,8低壓綜合需量營業用　　,835,"30,811","8,044,540",,,
111,士林區,9低壓綜合營業用電小計　,**,"30,858","8,051,364",,,
111,士林區,10低壓綜合用電小計　　　,**,"54,172","12,117,042",,,
111,士林區,11低壓裝置電力　　　　　,116,"1,514","228,752",,,
111,士林區,12低壓需量電力　　　　　,119,"5,463","1,038,741",,,
111,士林區,13低壓電力小計　　　　　,**,"6,977","1,267,493",,,
111,士林區,14高壓電力　　　　　　　,141,"97,747","30,851,958",,,
111,士林區,15特高壓電力　　　　　　,＊,0,0,,,
111,士林區,16高＆特高壓電力小計　　,**,"97,747","30,851,958",,,
111,士林區,17電力小計　　　　　　　,**,"104,724","32,119,451",,,
111,士林區,18綜合＆電力小計　　　　,**,"158,896","44,236,493",,,
111,士林區,19電燈＆綜合＆電力小計　,**,"177,088","128,465,183",,,
111,士林區,20臨時電燈　　　　　　　,59,0,"50,468",,,
111,士林區,21臨時電力　　　　　　　,25,"1,547","351,213",,,
111,士林區,22臨時用電小計　　　　　,**,"1,547","401,681",,,
111,士林區,23總計（含臨時用電）　　,**,"177,088","128,866,864",,,
111,士林區,24表燈合計　　　　　　　,**,"18,192","84,279,158",,,
111,士林區,25綜合＆電力合計　　　　,**,"158,896","44,587,706",,,
112,北投區,1表燈非營業用　　　　,"92,595",893,"22,528,316",,,
112,北投區,2表燈營業用　　　　　　,"5,859","8,721","5,920,179",,,
112,北投區,3表燈小計　　　　　　　,**,"9,614","28,448,495",,,
112,北投區,4低壓綜合裝置非營業用　,＊,0,0,,,
112,北投區,5低壓綜合需量非營業用　,601,"19,603","3,263,187",,,
112,北投區,6低壓綜合非營業用電小計,**,"19,603","3,263,187",,,
112,北投區,7低壓綜合裝置營業用　　,＊,70,"1,380",,,
112,北投區,8低壓綜合需量營業用　　,430,"21,650","5,930,312",,,
112,北投區,9低壓綜合營業用電小計　,**,"21,720","5,931,692",,,
112,北投區,10低壓綜合用電小計　　　,**,"41,323","9,194,879",,,
112,北投區,11低壓裝置電力　　　　　,66,801,"104,438",,,
112,北投區,12低壓需量電力　　　　　,95,"4,692","862,186",,,
112,北投區,13低壓電力小計　　　　　,**,"5,493","966,624",,,
112,北投區,14高壓電力　　　　　　　,121,"94,510","37,306,866",,,
112,北投區,15特高壓電力　　　　　　,＊,"10,537","4,878,295",,,
112,北投區,16高＆特高壓電力小計　　,**,"105,047","42,185,161",,,
112,北投區,17電力小計　　　　　　　,**,"110,540","43,151,785",,,
112,北投區,18綜合＆電力小計　　　　,**,"151,863","52,346,664",,,
112,北投區,19電燈＆綜合＆電力小計　,**,"161,477","80,795,159",,,
112,北投區,20臨時電燈　　　　　　　,49,0,"62,640",,,
112,北投區,21臨時電力　　　　　　　,54,"5,052","517,358",,,
112,北投區,22臨時用電小計　　　　　,**,"5,052","579,998",,,
112,北投區,23總計（含臨時用電）　　,**,"161,477","81,375,157",,,
112,北投區,24表燈合計　　　　　　　,**,"9,614","28,511,135",,,
112,北投區,25綜合＆電力合計　　　　,**,"151,863","52,864,022",,,
114,內湖區,1表燈非營業用　　　　,"102,567",466,"51,176,742",,,
114,內湖區,2表燈營業用　　　　　　,"12,849","17,713","56,399,808",,,
114,內湖區,3表燈小計　　　　　　　,**,"18,179","107,576,550",,,
114,內湖區,4低壓綜合裝置非營業用　,＊,0,0,,,
114,內湖區,5低壓綜合需量非營業用　,"1,124","50,845","9,909,626",,,
114,內湖區,6低壓綜合非營業用電小計,**,"50,845","9,909,626",,,
114,內湖區,7低壓綜合裝置營業用　　,＊,0,0,,,
114,內湖區,8低壓綜合需量營業用　　,"1,739","110,071","29,452,945",,,
114,內湖區,9低壓綜合營業用電小計　,**,"110,071","29,452,945",,,
114,內湖區,10低壓綜合用電小計　　　,**,"160,916","39,362,571",,,
114,內湖區,11低壓裝置電力　　　　　,24,242,"14,040",,,
114,內湖區,12低壓需量電力　　　　　,347,"12,805","3,018,855",,,
114,內湖區,13低壓電力小計　　　　　,**,"13,047","3,032,895",,,
114,內湖區,14高壓電力　　　　　　　,163,"141,418","54,652,021",,,
114,內湖區,15特高壓電力　　　　　　,＊,"11,404","4,566,800",,,
114,內湖區,16高＆特高壓電力小計　　,**,"152,822","59,218,821",,,
114,內湖區,17電力小計　　　　　　　,**,"165,869","62,251,716",,,
114,內湖區,18綜合＆電力小計　　　　,**,"326,785","101,614,287",,,
114,內湖區,19電燈＆綜合＆電力小計　,**,"344,964","209,190,837",,,
114,內湖區,20臨時電燈　　　　　　　,24,0,"35,709",,,
114,內湖區,21臨時電力　　　　　　　,63,"3,990","618,327",,,
114,內湖區,22臨時用電小計　　　　　,**,"3,990","654,036",,,
114,內湖區,23總計（含臨時用電）　　,**,"344,964","209,844,873",,,
114,內湖區,24表燈合計　　　　　　　,**,"18,179","107,612,259",,,
114,內湖區,25綜合＆電力合計　　　　,**,"326,785","102,232,614",,,
115,南港區,1表燈非營業用　　　　,"43,850",65,"28,736,800",,,
115,南港區,2表燈營業用　　　　　　,"4,361","5,396","13,587,095",,,
115,南港區,3表燈小計　　　　　　　,**,"5,461","42,323,895",,,
115,南港區,4低壓綜合裝置非營業用　,＊,0,0,,,
115,南港區,5低壓綜合需量非營業用　,356,"13,813","2,349,563",,,
115,南港區,6低壓綜合非營業用電小計,**,"13,813","2,349,563",,,
115,南港區,7低壓綜合裝置營業用　　,＊,0,0,,,
115,南港區,8低壓綜合需量營業用　　,243,"12,351","3,312,308",,,
115,南港區,9低壓綜合營業用電小計　,**,"12,351","3,312,308",,,
115,南港區,10低壓綜合用電小計　　　,**,"26,164","5,661,871",,,
115,南港區,11低壓裝置電力　　　　　,31,543,"65,120",,,
115,南港區,12低壓需量電力　　　　　,157,"5,027","756,472",,,
115,南港區,13低壓電力小計　　　　　,**,"5,570","821,592",,,
115,南港區,14高壓電力　　　　　　　,87,"101,714","32,645,348",,,
115,南港區,15特高壓電力　　　　　　,＊,"39,885","16,775,544",,,
115,南港區,16高＆特高壓電力小計　　,**,"141,599","49,420,892",,,
115,南港區,17電力小計　　　　　　　,**,"147,169","50,242,484",,,
115,南港區,18綜合＆電力小計　　　　,**,"173,333","55,904,355",,,
115,南港區,19電燈＆綜合＆電力小計　,**,"178,794","98,228,250",,,
115,南港區,20臨時電燈　　　　　　　,11,0,"33,989",,,
115,南港區,21臨時電力　　　　　　　,13,"1,620","248,206",,,
115,南港區,22臨時用電小計　　　　　,**,"1,620","282,195",,,
115,南港區,23總計（含臨時用電）　　,**,"178,794","98,510,445",,,
115,南港區,24表燈合計　　　　　　　,**,"5,461","42,357,884",,,
115,南港區,25綜合＆電力合計　　　　,**,"173,333","56,152,561",,,
116,文山區,1表燈非營業用　　　　,"99,469",234,"48,096,504",,,
116,文山區,2表燈營業用　　　　　　,"5,055","8,308","8,621,469",,,
116,文山區,3表燈小計　　　　　　　,**,"8,542","56,717,973",,,
116,文山區,4低壓綜合裝置非營業用　,＊,0,0,,,
116,文山區,5低壓綜合需量非營業用　,784,"25,584","4,002,347",,,
116,文山區,6低壓綜合非營業用電小計,**,"25,584","4,002,347",,,
116,文山區,7低壓綜合裝置營業用　　,＊,74,"10,954",,,
116,文山區,8低壓綜合需量營業用　　,313,"10,658","3,265,972",,,
116,文山區,9低壓綜合營業用電小計　,**,"10,732","3,276,926",,,
116,文山區,10低壓綜合用電小計　　　,**,"36,316","7,279,273",,,
116,文山區,11低壓裝置電力　　　　　,30,318,"92,831",,,
116,文山區,12低壓需量電力　　　　　,26,"1,013","176,534",,,
116,文山區,13低壓電力小計　　　　　,**,"1,331","269,365",,,
116,文山區,14高壓電力　　　　　　　,97,"44,813","13,063,335",,,
116,文山區,15特高壓電力　　　　　　,＊,"23,950","10,011,495",,,
116,文山區,16高＆特高壓電力小計　　,**,"68,763","23,074,830",,,
116,文山區,17電力小計　　　　　　　,**,"70,094","23,344,195",,,
116,文山區,18綜合＆電力小計　　　　,**,"106,410","30,623,468",,,
116,文山區,19電燈＆綜合＆電力小計　,**,"114,952","87,341,441",,,
116,文山區,20臨時電燈　　　　　　　,18,0,"35,969",,,
116,文山區,21臨時電力　　　　　　　,20,"1,284","202,324",,,
116,文山區,22臨時用電小計　　　　　,**,"1,284","238,293",,,
116,文山區,23總計（含臨時用電）　　,**,"114,952","87,579,734",,,
116,文山區,24表燈合計　　　　　　　,**,"8,542","56,753,942",,,
116,文山區,25綜合＆電力合計　　　　,**,"106,410","30,825,792",,,
200,仁愛區,1表燈非營業用　　　　,"22,685",397,"7,219,279",,,
200,仁愛區,2表燈營業用　　　　　　,"3,223","5,148","5,001,560",,,
200,仁愛區,3表燈小計　　　　　　　,**,"5,545","12,220,839",,,
200,仁愛區,4低壓綜合裝置非營業用　,＊,0,0,,,
200,仁愛區,5低壓綜合需量非營業用　,132,"3,677","533,948",,,
200,仁愛區,6低壓綜合非營業用電小計,**,"3,677","533,948",,,
200,仁愛區,7低壓綜合裝置營業用　　,＊,106,"14,011",,,
200,仁愛區,8低壓綜合需量營業用　　,329,"10,385","2,738,513",,,
200,仁愛區,9低壓綜合營業用電小計　,**,"10,491","2,752,524",,,
200,仁愛區,10低壓綜合用電小計　　　,**,"14,168","3,286,472",,,
200,仁愛區,11低壓裝置電力　　　　　,62,609,"139,112",,,
200,仁愛區,12低壓需量電力　　　　　,13,393,"107,208",,,
200,仁愛區,13低壓電力小計　　　　　,**,"1,002","246,320",,,
200,仁愛區,14高壓電力　　　　　　　,25,"8,140","2,112,017",,,
200,仁愛區,15特高壓電力　　　　　　,＊,0,0,,,
200,仁愛區,16高＆特高壓電力小計　　,**,"8,140","2,112,017",,,
200,仁愛區,17電力小計　　　　　　　,**,"9,142","2,358,337",,,
200,仁愛區,18綜合＆電力小計　　　　,**,"23,310","5,644,809",,,
200,仁愛區,19電燈＆綜合＆電力小計　,**,"28,855","17,865,648",,,
200,仁愛區,20臨時電燈　　　　　　　,7,0,371,,,
200,仁愛區,21臨時電力　　　　　　　,＊,99,"1,520",,,
200,仁愛區,22臨時用電小計　　　　　,**,99,"1,891",,,
200,仁愛區,23總計（含臨時用電）　　,**,"28,855","17,867,539",,,
200,仁愛區,24表燈合計　　　　　　　,**,"5,545","12,221,210",,,
200,仁愛區,25綜合＆電力合計　　　　,**,"23,310","5,646,329",,,
201,信義區,1表燈非營業用　　　　,"24,923",262,"17,799,137",,,
201,信義區,2表燈營業用　　　　　　,"1,141","1,738","3,015,914",,,
201,信義區,3表燈小計　　　　　　　,**,"2,000","20,815,051",,,
201,信義區,4低壓綜合裝置非營業用　,＊,0,0,,,
201,信義區,5低壓綜合需量非營業用　,124,"4,812","795,244",,,
201,信義區,6低壓綜合非營業用電小計,**,"4,812","795,244",,,
201,信義區,7低壓綜合裝置營業用　　,＊,68,"20,720",,,
201,信義區,8低壓綜合需量營業用　　,48,"2,647","811,633",,,
201,信義區,9低壓綜合營業用電小計　,**,"2,715","832,353",,,
201,信義區,10低壓綜合用電小計　　　,**,"7,527","1,627,597",,,
201,信義區,11低壓裝置電力　　　　　,6,133,"58,528",,,
201,信義區,12低壓需量電力　　　　　,19,760,"137,803",,,
201,信義區,13低壓電力小計　　　　　,**,893,"196,331",,,
201,信義區,14高壓電力　　　　　　　,33,"12,445","3,861,986",,,
201,信義區,15特高壓電力　　　　　　,＊,0,0,,,
201,信義區,16高＆特高壓電力小計　　,**,"12,445","3,861,986",,,
201,信義區,17電力小計　　　　　　　,**,"13,338","4,058,317",,,
201,信義區,18綜合＆電力小計　　　　,**,"20,865","5,685,914",,,
201,信義區,19電燈＆綜合＆電力小計　,**,"22,865","26,500,965",,,
201,信義區,20臨時電燈　　　　　　　,12,0,"2,630",,,
201,信義區,21臨時電力　　　　　　　,＊,351,"84,828",,,
201,信義區,22臨時用電小計　　　　　,**,351,"87,458",,,
201,信義區,23總計（含臨時用電）　　,**,"22,865","26,588,423",,,
201,信義區,24表燈合計　　　　　　　,**,"2,000","20,817,681",,,
201,信義區,25綜合＆電力合計　　　　,**,"20,865","5,770,742",,,
202,中正區,1表燈非營業用　　　　,"30,830",190,"21,903,738",,,
202,中正區,2表燈營業用　　　　　　,"2,083","3,012","4,948,633",,,
202,中正區,3表燈小計　　　　　　　,**,"3,202","26,852,371",,,
202,中正區,4低壓綜合裝置非營業用　,＊,43,"7,520",,,
202,中正區,5低壓綜合需量非營業用　,203,"8,556","1,417,563",,,
202,中正區,6低壓綜合非營業用電小計,**,"8,599","1,425,083",,,
202,中正區,7低壓綜合裝置營業用　　,＊,0,0,,,
202,中正區,8低壓綜合需量營業用　　,119,"4,208","1,260,416",,,
202,中正區,9低壓綜合營業用電小計　,**,"4,208","1,260,416",,,
202,中正區,10低壓綜合用電小計　　　,**,"12,807","2,685,499",,,
202,中正區,11低壓裝置電力　　　　　,40,436,"58,919",,,
202,中正區,12低壓需量電力　　　　　,35,"1,364","322,222",,,
202,中正區,13低壓電力小計　　　　　,**,"1,800","381,141",,,
202,中正區,14高壓電力　　　　　　　,41,"22,125","6,940,907",,,
202,中正區,15特高壓電力　　　　　　,＊,"7,000","1,648,921",,,
202,中正區,16高＆特高壓電力小計　　,**,"29,125","8,589,828",,,
202,中正區,17電力小計　　　　　　　,**,"30,925","8,970,969",,,
202,中正區,18綜合＆電力小計　　　　,**,"43,732","11,656,468",,,
202,中正區,19電燈＆綜合＆電力小計　,**,"46,934","38,508,839",,,
202,中正區,20臨時電燈　　　　　　　,13,0,"43,925",,,
202,中正區,21臨時電力　　　　　　　,7,329,"45,520",,,
202,中正區,22臨時用電小計　　　　　,**,329,"89,445",,,
202,中正區,23總計（含臨時用電）　　,**,"46,934","38,598,284",,,
202,中正區,24表燈合計　　　　　　　,**,"3,202","26,896,296",,,
202,中正區,25綜合＆電力合計　　　　,**,"43,732","11,701,988",,,
203,中山區,1表燈非營業用　　　　,"21,851",72,"19,747",,,
203,中山區,2表燈營業用　　　　　　,"1,073","1,168","452,529",,,
203,中山區,3表燈小計　　　　　　　,**,"1,240","472,276",,,
203,中山區,4低壓綜合裝置非營業用　,＊,0,0,,,
203,中山區,5低壓綜合需量非營業用　,70,"2,249","318,043",,,
203,中山區,6低壓綜合非營業用電小計,**,"2,249","318,043",,,
203,中山區,7低壓綜合裝置營業用　　,＊,0,0,,,
203,中山區,8低壓綜合需量營業用　　,40,"1,345","368,358",,,
203,中山區,9低壓綜合營業用電小計　,**,"1,345","368,358",,,
203,中山區,10低壓綜合用電小計　　　,**,"3,594","686,401",,,
203,中山區,11低壓裝置電力　　　　　,17,226,"63,209",,,
203,中山區,12低壓需量電力　　　　　,14,402,"93,803",,,
203,中山區,13低壓電力小計　　　　　,**,628,"157,012",,,
