郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),
103,大同區,9低壓綜合營業用電小計,**,"20,264 ","3,173,120 ",
103,大同區,10低壓綜合用電小計,**,"36,641 ","5,046,556 ",
103,大同區,11低壓裝置電力,261 ,"2,362 ","91,244 ",
103,大同區,12低壓需量電力,25 ,810 ,"79,294 ",
103,大同區,13低壓電力小計,**,"3,172 ","170,538 ",
103,大同區,14高壓電力,88 ,"45,355 ","11,705,897 ",
103,大同區,15特高壓電力,*,"25,608 ","11,736,000 ",
103,大同區,16高＆特高壓電力小計,**,"70,963 ","23,441,897 ",
103,大同區,17電力小計,**,"74,135 ","23,612,435 ",
103,大同區,18綜合＆電力小計,**,"110,776 ","28,658,991 ",
103,大同區,19電燈＆綜合＆電力小計,**,"119,566 ","52,374,252 ",
103,大同區,20臨時電燈,16 ,0 ,"10,524 ",
103,大同區,21臨時電力,15 ,741 ,"111,450 ",
103,大同區,22臨時用電小計,**,741 ,"121,974 ",
103,大同區,23總計（含臨時用電）,**,"119,566 ","52,496,226 ",
103,大同區,24表燈合計,**,"8,790 ","23,725,785 ",
103,大同區,25綜合＆電力合計,**,"110,776 ","28,770,441 ",
104,中山區,1表燈非營業用,"111,240 ","1,469 ","37,118,557 ",
104,中山區,2表燈營業用,"21,100 ","41,566 ","25,260,426 ",
104,中山區,3表燈小計,**,"43,035 ","62,378,983 ",
104,中山區,4低壓綜合裝置非營業用,*,130 ,"5,786 ",
104,中山區,5低壓綜合需量非營業用,"1,232 ","47,095 ","6,251,581 ",
104,中山區,6低壓綜合非營業用電小計,**,"47,225 ","6,257,367 ",
104,中山區,7低壓綜合裝置營業用,40 ,"1,622 ","128,778 ",
104,中山區,8低壓綜合需量營業用,"1,575 ","72,008 ","12,275,233 ",
104,中山區,9低壓綜合營業用電小計,**,"73,630 ","12,404,011 ",
104,中山區,10低壓綜合用電小計,**,"120,855 ","18,661,378 ",
104,中山區,11低壓裝置電力,224 ,"2,575 ","111,981 ",
104,中山區,12低壓需量電力,8 ,642 ,"69,041 ",
104,中山區,13低壓電力小計,**,"3,217 ","181,022 ",
104,中山區,14高壓電力,318 ,"209,190 ","52,591,359 ",
104,中山區,15特高壓電力,*,"23,700 ","7,041,200 ",
104,中山區,16高＆特高壓電力小計,**,"232,890 ","59,632,559 ",
104,中山區,17電力小計,**,"236,107 ","59,813,581 ",
104,中山區,18綜合＆電力小計,**,"356,962 ","78,474,959 ",
104,中山區,19電燈＆綜合＆電力小計,**,"399,997 ","140,853,942 ",
104,中山區,20臨時電燈,32 ,0 ,"53,691 ",
104,中山區,21臨時電力,31 ,"1,795 ","159,819 ",
104,中山區,22臨時用電小計,**,"1,795 ","213,510 ",
104,中山區,23總計（含臨時用電）,**,"399,997 ","141,067,452 ",
104,中山區,24表燈合計,**,"43,035 ","62,432,674 ",
104,中山區,25綜合＆電力合計,**,"356,962 ","78,634,778 ",
105,松山區,1表燈非營業用,"72,503 ",666 ,"17,539,591 ",
105,松山區,2表燈營業用,"11,795 ","20,087 ","12,711,307 ",
105,松山區,3表燈小計,**,"20,753 ","30,250,898 ",
105,松山區,4低壓綜合裝置非營業用,*,137 ,"5,337 ",
105,松山區,5低壓綜合需量非營業用,552 ,"21,026 ","3,026,803 ",
105,松山區,6低壓綜合非營業用電小計,**,"21,163 ","3,032,140 ",
105,松山區,7低壓綜合裝置營業用,*,154 ,"14,446 ",
105,松山區,8低壓綜合需量營業用,812 ,"39,507 ","6,767,623 ",
105,松山區,9低壓綜合營業用電小計,**,"39,661 ","6,782,069 ",
105,松山區,10低壓綜合用電小計,**,"60,824 ","9,814,209 ",
105,松山區,11低壓裝置電力,62 ,561 ,"24,089 ",
105,松山區,12低壓需量電力,12 ,652 ,"99,333 ",
105,松山區,13低壓電力小計,**,"1,213 ","123,422 ",
105,松山區,14高壓電力,161 ,"131,682 ","33,742,348 ",
105,松山區,15特高壓電力,*,"8,600 ","3,806,400 ",
105,松山區,16高＆特高壓電力小計,**,"140,282 ","37,548,748 ",
105,松山區,17電力小計,**,"141,495 ","37,672,170 ",
105,松山區,18綜合＆電力小計,**,"202,319 ","47,486,379 ",
105,松山區,19電燈＆綜合＆電力小計,**,"223,072 ","77,737,277 ",
105,松山區,20臨時電燈,9 ,0 ,"2,002 ",
105,松山區,21臨時電力,15 ,"1,049 ","123,400 ",
105,松山區,22臨時用電小計,**,"1,049 ","125,402 ",
105,松山區,23總計（含臨時用電）,**,"223,072 ","77,862,679 ",
105,松山區,24表燈合計,**,"20,753 ","30,252,900 ",
105,松山區,25綜合＆電力合計,**,"202,319 ","47,609,779 ",
106,大安區,1表燈非營業用,"110,995 ","1,885 ","45,969,236 ",
106,大安區,2表燈營業用,"17,382 ","42,075 ","25,627,207 ",
106,大安區,3表燈小計,**,"43,960 ","71,596,443 ",
106,大安區,4低壓綜合裝置非營業用,6 ,235 ,"10,890 ",
106,大安區,5低壓綜合需量非營業用,"1,077 ","40,514 ","5,403,728 ",
106,大安區,6低壓綜合非營業用電小計,**,"40,749 ","5,414,618 ",
106,大安區,7低壓綜合裝置營業用,11 ,398 ,"63,173 ",
106,大安區,8低壓綜合需量營業用,"1,467 ","64,171 ","10,215,409 ",
106,大安區,9低壓綜合營業用電小計,**,"64,569 ","10,278,582 ",
106,大安區,10低壓綜合用電小計,**,"105,318 ","15,693,200 ",
106,大安區,11低壓裝置電力,128 ,"1,487 ","96,308 ",
106,大安區,12低壓需量電力,*,296 ,"45,842 ",
106,大安區,13低壓電力小計,**,"1,783 ","142,150 ",
106,大安區,14高壓電力,280 ,"205,901 ","54,273,744 ",
106,大安區,15特高壓電力,*,"23,095 ","8,509,469 ",
106,大安區,16高＆特高壓電力小計,**,"228,996 ","62,783,213 ",
106,大安區,17電力小計,**,"230,779 ","62,925,363 ",
106,大安區,18綜合＆電力小計,**,"336,097 ","78,618,563 ",
106,大安區,19電燈＆綜合＆電力小計,**,"380,057 ","150,215,006 ",
106,大安區,20臨時電燈,18 ,0 ,"109,026 ",
106,大安區,21臨時電力,29 ,"2,687 ","418,316 ",
106,大安區,22臨時用電小計,**,"2,687 ","527,342 ",
106,大安區,23總計（含臨時用電）,**,"380,057 ","150,742,348 ",
106,大安區,24表燈合計,**,"43,960 ","71,705,469 ",
106,大安區,25綜合＆電力合計,**,"336,097 ","79,036,879 ",
108,萬華區,1表燈非營業用,"77,697 ","1,036 ","20,007,559 ",
108,萬華區,2表燈營業用,"9,147 ","15,884 ","9,224,858 ",
108,萬華區,3表燈小計,**,"16,920 ","29,232,417 ",
108,萬華區,4低壓綜合裝置非營業用,*,0 ,0 ,
108,萬華區,5低壓綜合需量非營業用,347 ,"11,863 ","1,528,810 ",
108,萬華區,6低壓綜合非營業用電小計,**,"11,863 ","1,528,810 ",
108,萬華區,7低壓綜合裝置營業用,36 ,"1,646 ","157,157 ",
108,萬華區,8低壓綜合需量營業用,708 ,"23,662 ","4,122,174 ",
108,萬華區,9低壓綜合營業用電小計,**,"25,308 ","4,279,331 ",
108,萬華區,10低壓綜合用電小計,**,"37,171 ","5,808,141 ",
108,萬華區,11低壓裝置電力,296 ,"3,129 ","158,362 ",
108,萬華區,12低壓需量電力,39 ,"1,322 ","158,505 ",
108,萬華區,13低壓電力小計,**,"4,451 ","316,867 ",
108,萬華區,14高壓電力,108 ,"45,245 ","11,798,107 ",
108,萬華區,15特高壓電力,*,0 ,0 ,
108,萬華區,16高＆特高壓電力小計,**,"45,245 ","11,798,107 ",
108,萬華區,17電力小計,**,"49,696 ","12,114,974 ",
108,萬華區,18綜合＆電力小計,**,"86,867 ","17,923,115 ",
108,萬華區,19電燈＆綜合＆電力小計,**,"103,787 ","47,155,532 ",
108,萬華區,20臨時電燈,11 ,0 ,"12,623 ",
108,萬華區,21臨時電力,17 ,"1,185 ","147,040 ",
108,萬華區,22臨時用電小計,**,"1,185 ","159,663 ",
108,萬華區,23總計（含臨時用電）,**,"103,787 ","47,315,195 ",
108,萬華區,24表燈合計,**,"16,920 ","29,245,040 ",
108,萬華區,25綜合＆電力合計,**,"86,867 ","18,070,155 ",
110,信義區,1表燈非營業用,"84,393 ",846 ,"34,907,436 ",
110,信義區,2表燈營業用,"10,273 ","13,925 ","13,905,912 ",
110,信義區,3表燈小計,**,"14,771 ","48,813,348 ",
110,信義區,4低壓綜合裝置非營業用,*,138 ,"3,400 ",
110,信義區,5低壓綜合需量非營業用,555 ,"25,653 ","3,537,306 ",
110,信義區,6低壓綜合非營業用電小計,**,"25,791 ","3,540,706 ",
110,信義區,7低壓綜合裝置營業用,*,28 ,"5,890 ",
110,信義區,8低壓綜合需量營業用,553 ,"24,803 ","4,421,889 ",
110,信義區,9低壓綜合營業用電小計,**,"24,831 ","4,427,779 ",
110,信義區,10低壓綜合用電小計,**,"50,622 ","7,968,485 ",
110,信義區,11低壓裝置電力,22 ,234 ,"25,408 ",
110,信義區,12低壓需量電力,6 ,705 ,"122,246 ",
110,信義區,13低壓電力小計,**,939 ,"147,654 ",
110,信義區,14高壓電力,143 ,"197,665 ","56,529,418 ",
110,信義區,15特高壓電力,*,"7,825 ","3,075,200 ",
110,信義區,16高＆特高壓電力小計,**,"205,490 ","59,604,618 ",
110,信義區,17電力小計,**,"206,429 ","59,752,272 ",
110,信義區,18綜合＆電力小計,**,"257,051 ","67,720,757 ",
110,信義區,19電燈＆綜合＆電力小計,**,"271,822 ","116,534,105 ",
110,信義區,20臨時電燈,9 ,0 ,"2,670 ",
110,信義區,21臨時電力,29 ,"3,310 ","579,921 ",
110,信義區,22臨時用電小計,**,"3,310 ","582,591 ",
110,信義區,23總計（含臨時用電）,**,"271,822 ","117,116,696 ",
110,信義區,24表燈合計,**,"14,771 ","48,816,018 ",
110,信義區,25綜合＆電力合計,**,"257,051 ","68,300,678 ",
111,士林區,1表燈非營業用,"107,218 ","2,130 ","37,187,434 ",
111,士林區,2表燈營業用,"9,716 ","18,797 ","14,131,132 ",
111,士林區,3表燈小計,**,"20,927 ","51,318,566 ",
111,士林區,4低壓綜合裝置非營業用,*,0 ,0 ,
111,士林區,5低壓綜合需量非營業用,653 ,"24,218 ","3,105,724 ",
111,士林區,6低壓綜合非營業用電小計,**,"24,218 ","3,105,724 ",
111,士林區,7低壓綜合裝置營業用,*,47 ,"5,033 ",
111,士林區,8低壓綜合需量營業用,813 ,"30,033 ","4,770,529 ",
111,士林區,9低壓綜合營業用電小計,**,"30,080 ","4,775,562 ",
111,士林區,10低壓綜合用電小計,**,"54,298 ","7,881,286 ",
111,士林區,11低壓裝置電力,114 ,"1,489 ","106,744 ",
111,士林區,12低壓需量電力,118 ,"5,906 ","738,296 ",
111,士林區,13低壓電力小計,**,"7,395 ","845,040 ",
111,士林區,14高壓電力,140 ,"97,123 ","25,099,845 ",
111,士林區,15特高壓電力,*,0 ,0 ,
111,士林區,16高＆特高壓電力小計,**,"97,123 ","25,099,845 ",
111,士林區,17電力小計,**,"104,518 ","25,944,885 ",
111,士林區,18綜合＆電力小計,**,"158,816 ","33,826,171 ",
111,士林區,19電燈＆綜合＆電力小計,**,"179,743 ","85,144,737 ",
111,士林區,20臨時電燈,57 ,0 ,"45,247 ",
111,士林區,21臨時電力,21 ,"1,321 ","143,696 ",
111,士林區,22臨時用電小計,**,"1,321 ","188,943 ",
111,士林區,23總計（含臨時用電）,**,"179,743 ","85,333,680 ",
111,士林區,24表燈合計,**,"20,927 ","51,363,813 ",
111,士林區,25綜合＆電力合計,**,"158,816 ","33,969,867 ",
112,北投區,1表燈非營業用,"93,922 ","1,038 ","14,097,439 ",
112,北投區,2表燈營業用,"5,946 ","9,485 ","4,084,718 ",
112,北投區,3表燈小計,**,"10,523 ","18,182,157 ",
112,北投區,4低壓綜合裝置非營業用,*,0 ,0 ,
112,北投區,5低壓綜合需量非營業用,631 ,"20,366 ","2,594,402 ",
112,北投區,6低壓綜合非營業用電小計,**,"20,366 ","2,594,402 ",
112,北投區,7低壓綜合裝置營業用,*,70 ,"4,920 ",
112,北投區,8低壓綜合需量營業用,427 ,"21,111 ","3,806,205 ",
112,北投區,9低壓綜合營業用電小計,**,"21,181 ","3,811,125 ",
112,北投區,10低壓綜合用電小計,**,"41,547 ","6,405,527 ",
112,北投區,11低壓裝置電力,66 ,801 ,"109,970 ",
112,北投區,12低壓需量電力,95 ,"5,372 ","636,353 ",
112,北投區,13低壓電力小計,**,"6,173 ","746,323 ",
112,北投區,14高壓電力,125 ,"99,132 ","31,141,103 ",
112,北投區,15特高壓電力,*,"10,537 ","4,338,418 ",
112,北投區,16高＆特高壓電力小計,**,"109,669 ","35,479,521 ",
112,北投區,17電力小計,**,"115,842 ","36,225,844 ",
112,北投區,18綜合＆電力小計,**,"157,389 ","42,631,371 ",
112,北投區,19電燈＆綜合＆電力小計,**,"167,912 ","60,813,528 ",
112,北投區,20臨時電燈,40 ,0 ,"28,468 ",
112,北投區,21臨時電力,40 ,"1,972 ","219,749 ",
112,北投區,22臨時用電小計,**,"1,972 ","248,217 ",
112,北投區,23總計（含臨時用電）,**,"167,912 ","61,061,745 ",
112,北投區,24表燈合計,**,"10,523 ","18,210,625 ",
112,北投區,25綜合＆電力合計,**,"157,389 ","42,851,120 ",
114,內湖區,1表燈非營業用,"103,611 ",560 ,"31,807,482 ",
114,內湖區,2表燈營業用,"13,173 ","21,084 ","33,718,540 ",
114,內湖區,3表燈小計,**,"21,644 ","65,526,022 ",
114,內湖區,4低壓綜合裝置非營業用,*,0 ,0 ,
114,內湖區,5低壓綜合需量非營業用,"1,150 ","49,984 ","7,067,788 ",
114,內湖區,6低壓綜合非營業用電小計,**,"49,984 ","7,067,788 ",
114,內湖區,7低壓綜合裝置營業用,*,0 ,0 ,
114,內湖區,8低壓綜合需量營業用,"1,781 ","111,929 ","19,923,927 ",
114,內湖區,9低壓綜合營業用電小計,**,"111,929 ","19,923,927 ",
114,內湖區,10低壓綜合用電小計,**,"161,913 ","26,991,715 ",
114,內湖區,11低壓裝置電力,21 ,175 ,"5,297 ",
114,內湖區,12低壓需量電力,354 ,"13,106 ","1,885,091 ",
114,內湖區,13低壓電力小計,**,"13,281 ","1,890,388 ",
114,內湖區,14高壓電力,164 ,"136,927 ","48,682,897 ",
114,內湖區,15特高壓電力,*,"11,700 ","4,449,600 ",
114,內湖區,16高＆特高壓電力小計,**,"148,627 ","53,132,497 ",
114,內湖區,17電力小計,**,"161,908 ","55,022,885 ",
114,內湖區,18綜合＆電力小計,**,"323,821 ","82,014,600 ",
114,內湖區,19電燈＆綜合＆電力小計,**,"345,465 ","147,540,622 ",
114,內湖區,20臨時電燈,20 ,0 ,"15,222 ",
114,內湖區,21臨時電力,43 ,"3,548 ","651,623 ",
114,內湖區,22臨時用電小計,**,"3,548 ","666,845 ",
114,內湖區,23總計（含臨時用電）,**,"345,465 ","148,207,467 ",
114,內湖區,24表燈合計,**,"21,644 ","65,541,244 ",
114,內湖區,25綜合＆電力合計,**,"323,821 ","82,666,223 ",
115,南港區,1表燈非營業用,"44,110 ",63 ,"18,380,885 ",
115,南港區,2表燈營業用,"4,320 ","6,239 ","7,985,792 ",
115,南港區,3表燈小計,**,"6,302 ","26,366,677 ",
115,南港區,4低壓綜合裝置非營業用,*,0 ,0 ,
115,南港區,5低壓綜合需量非營業用,360 ,"13,388 ","1,768,749 ",
115,南港區,6低壓綜合非營業用電小計,**,"13,388 ","1,768,749 ",
115,南港區,7低壓綜合裝置營業用,*,0 ,0 ,
115,南港區,8低壓綜合需量營業用,248 ,"13,091 ","2,194,131 ",
115,南港區,9低壓綜合營業用電小計,**,"13,091 ","2,194,131 ",
115,南港區,10低壓綜合用電小計,**,"26,479 ","3,962,880 ",
115,南港區,11低壓裝置電力,30 ,541 ,"37,744 ",
115,南港區,12低壓需量電力,148 ,"4,644 ","447,093 ",
115,南港區,13低壓電力小計,**,"5,185 ","484,837 ",
115,南港區,14高壓電力,87 ,"102,893 ","29,875,919 ",
115,南港區,15特高壓電力,*,"39,685 ","14,745,950 ",
115,南港區,16高＆特高壓電力小計,**,"142,578 ","44,621,869 ",
115,南港區,17電力小計,**,"147,763 ","45,106,706 ",
115,南港區,18綜合＆電力小計,**,"174,242 ","49,069,586 ",
115,南港區,19電燈＆綜合＆電力小計,**,"180,544 ","75,436,263 ",
115,南港區,20臨時電燈,9 ,0 ,"21,275 ",
115,南港區,21臨時電力,14 ,"1,625 ","336,760 ",
115,南港區,22臨時用電小計,**,"1,625 ","358,035 ",
115,南港區,23總計（含臨時用電）,**,"180,544 ","75,794,298 ",
115,南港區,24表燈合計,**,"6,302 ","26,387,952 ",
115,南港區,25綜合＆電力合計,**,"174,242 ","49,406,346 ",
116,文山區,1表燈非營業用,"100,530 ",357 ,"32,304,135 ",
116,文山區,2表燈營業用,"5,251 ","9,501 ","5,691,424 ",
116,文山區,3表燈小計,**,"9,858 ","37,995,559 ",
116,文山區,4低壓綜合裝置非營業用,*,0 ,0 ,
116,文山區,5低壓綜合需量非營業用,805 ,"25,383 ","3,082,339 ",
116,文山區,6低壓綜合非營業用電小計,**,"25,383 ","3,082,339 ",
116,文山區,7低壓綜合裝置營業用,*,74 ,"6,158 ",
116,文山區,8低壓綜合需量營業用,318 ,"10,962 ","2,030,909 ",
116,文山區,9低壓綜合營業用電小計,**,"11,036 ","2,037,067 ",
116,文山區,10低壓綜合用電小計,**,"36,419 ","5,119,406 ",
116,文山區,11低壓裝置電力,28 ,297 ,"47,476 ",
116,文山區,12低壓需量電力,26 ,"1,047 ","138,562 ",
116,文山區,13低壓電力小計,**,"1,344 ","186,038 ",
116,文山區,14高壓電力,98 ,"46,397 ","10,074,568 ",
116,文山區,15特高壓電力,*,"24,796 ","9,004,106 ",
116,文山區,16高＆特高壓電力小計,**,"71,193 ","19,078,674 ",
116,文山區,17電力小計,**,"72,537 ","19,264,712 ",
116,文山區,18綜合＆電力小計,**,"108,956 ","24,384,118 ",
116,文山區,19電燈＆綜合＆電力小計,**,"118,814 ","62,379,677 ",
116,文山區,20臨時電燈,11 ,0 ,"8,491 ",
116,文山區,21臨時電力,23 ,"1,679 ","213,960 ",
116,文山區,22臨時用電小計,**,"1,679 ","222,451 ",
116,文山區,23總計（含臨時用電）,**,"118,814 ","62,602,128 ",
116,文山區,24表燈合計,**,"9,858 ","38,004,050 ",
116,文山區,25綜合＆電力合計,**,"108,956 ","24,598,078 ",
200,仁愛區,1表燈非營業用,"22,716 ",427 ,"4,793,168 ",
200,仁愛區,2表燈營業用,"3,222 ","5,424 ","3,061,971 ",
200,仁愛區,3表燈小計,**,"5,851 ","7,855,139 ",
200,仁愛區,4低壓綜合裝置非營業用,*,0 ,0 ,
200,仁愛區,5低壓綜合需量非營業用,136 ,"3,755 ","398,799 ",
200,仁愛區,6低壓綜合非營業用電小計,**,"3,755 ","398,799 ",
200,仁愛區,7低壓綜合裝置營業用,*,106 ,"6,403 ",
200,仁愛區,8低壓綜合需量營業用,322 ,"9,719 ","1,626,273 ",
200,仁愛區,9低壓綜合營業用電小計,**,"9,825 ","1,632,676 ",
200,仁愛區,10低壓綜合用電小計,**,"13,580 ","2,031,475 ",
200,仁愛區,11低壓裝置電力,60 ,533 ,"37,766 ",
200,仁愛區,12低壓需量電力,14 ,395 ,"122,255 ",
200,仁愛區,13低壓電力小計,**,928 ,"160,021 ",
200,仁愛區,14高壓電力,25 ,"7,760 ","1,495,601 ",
200,仁愛區,15特高壓電力,*,0 ,0 ,
200,仁愛區,16高＆特高壓電力小計,**,"7,760 ","1,495,601 ",
200,仁愛區,17電力小計,**,"8,688 ","1,655,622 ",
200,仁愛區,18綜合＆電力小計,**,"22,268 ","3,687,097 ",
200,仁愛區,19電燈＆綜合＆電力小計,**,"28,119 ","11,542,236 ",
200,仁愛區,20臨時電燈,6 ,0 ,809 ,
200,仁愛區,21臨時電力,*,0 ,0 ,
200,仁愛區,22臨時用電小計,**,0 ,809 ,
200,仁愛區,23總計（含臨時用電）,**,"28,119 ","11,543,045 ",
200,仁愛區,24表燈合計,**,"5,851 ","7,855,948 ",
200,仁愛區,25綜合＆電力合計,**,"22,268 ","3,687,097 ",
201,信義區,1表燈非營業用,"24,998 ",266 ,"13,014,059 ",
201,信義區,2表燈營業用,"1,170 ","1,772 ","1,979,687 ",
201,信義區,3表燈小計,**,"2,038 ","14,993,746 ",
201,信義區,4低壓綜合裝置非營業用,*,0 ,0 ,
201,信義區,5低壓綜合需量非營業用,123 ,"4,561 ","499,703 ",
201,信義區,6低壓綜合非營業用電小計,**,"4,561 ","499,703 ",
201,信義區,7低壓綜合裝置營業用,*,68 ,"11,440 ",
201,信義區,8低壓綜合需量營業用,48 ,"2,977 ","499,129 ",
201,信義區,9低壓綜合營業用電小計,**,"3,045 ","510,569 ",
201,信義區,10低壓綜合用電小計,**,"7,606 ","1,010,272 ",
201,信義區,11低壓裝置電力,*,103 ,"37,732 ",
201,信義區,12低壓需量電力,21 ,867 ,"124,432 ",
201,信義區,13低壓電力小計,**,970 ,"162,164 ",
201,信義區,14高壓電力,32 ,"12,330 ","3,006,569 ",
201,信義區,15特高壓電力,*,0 ,0 ,
201,信義區,16高＆特高壓電力小計,**,"12,330 ","3,006,569 ",
201,信義區,17電力小計,**,"13,300 ","3,168,733 ",
201,信義區,18綜合＆電力小計,**,"20,906 ","4,179,005 ",
201,信義區,19電燈＆綜合＆電力小計,**,"22,944 ","19,172,751 ",
201,信義區,20臨時電燈,7 ,0 ,"4,418 ",
201,信義區,21臨時電力,6 ,405 ,"170,293 ",
201,信義區,22臨時用電小計,**,405 ,"174,711 ",
201,信義區,23總計（含臨時用電）,**,"22,944 ","19,347,462 ",
201,信義區,24表燈合計,**,"2,038 ","14,998,164 ",
201,信義區,25綜合＆電力合計,**,"20,906 ","4,349,298 ",
202,中正區,1表燈非營業用,"31,078 ",242 ,"14,643,626 ",
202,中正區,2表燈營業用,"2,090 ","3,014 ","3,197,416 ",
202,中正區,3表燈小計,**,"3,256 ","17,841,042 ",
202,中正區,4低壓綜合裝置非營業用,*,43 ,"7,640 ",
202,中正區,5低壓綜合需量非營業用,206 ,"8,663 ","1,051,142 ",
202,中正區,6低壓綜合非營業用電小計,**,"8,706 ","1,058,782 ",
202,中正區,7低壓綜合裝置營業用,*,0 ,0 ,
202,中正區,8低壓綜合需量營業用,118 ,"3,945 ","710,211 ",
202,中正區,9低壓綜合營業用電小計,**,"3,945 ","710,211 ",
202,中正區,10低壓綜合用電小計,**,"12,651 ","1,768,993 ",
202,中正區,11低壓裝置電力,38 ,397 ,"41,301 ",
202,中正區,12低壓需量電力,36 ,"1,359 ","283,215 ",
202,中正區,13低壓電力小計,**,"1,756 ","324,516 ",
202,中正區,14高壓電力,40 ,"21,864 ","5,328,537 ",
202,中正區,15特高壓電力,*,"7,000 ","1,832,400 ",
202,中正區,16高＆特高壓電力小計,**,"28,864 ","7,160,937 ",
202,中正區,17電力小計,**,"30,620 ","7,485,453 ",
202,中正區,18綜合＆電力小計,**,"43,271 ","9,254,446 ",
202,中正區,19電燈＆綜合＆電力小計,**,"46,527 ","27,095,488 ",
202,中正區,20臨時電燈,7 ,0 ,"18,347 ",
202,中正區,21臨時電力,7 ,488 ,"26,160 ",
202,中正區,22臨時用電小計,**,488 ,"44,507 ",
202,中正區,23總計（含臨時用電）,**,"46,527 ","27,139,995 ",
202,中正區,24表燈合計,**,"3,256 ","17,859,389 ",
202,中正區,25綜合＆電力合計,**,"43,271 ","9,280,606 ",
203,中山區,1表燈非營業用,"21,899 ",81 ,"20,322 ",
203,中山區,2表燈營業用,"1,081 ","1,342 ","352,873 ",
203,中山區,3表燈小計,**,"1,423 ","373,195 ",
203,中山區,4低壓綜合裝置非營業用,*,0 ,0 ,
203,中山區,5低壓綜合需量非營業用,71 ,"2,190 ","227,086 ",
203,中山區,6低壓綜合非營業用電小計,**,"2,190 ","227,086 ",
203,中山區,7低壓綜合裝置營業用,*,0 ,0 ,
203,中山區,8低壓綜合需量營業用,37 ,"1,242 ","243,068 ",
203,中山區,9低壓綜合營業用電小計,**,"1,242 ","243,068 ",
203,中山區,10低壓綜合用電小計,**,"3,432 ","470,154 ",
203,中山區,11低壓裝置電力,16 ,216 ,"52,605 ",
203,中山區,12低壓需量電力,13 ,395 ,"83,462 ",
203,中山區,13低壓電力小計,**,611 ,"136,067 ",
203,中山區,14高壓電力,30 ,"15,618 ","2,541,580 ",
203,中山區,15特高壓電力,*,0 ,0 ,
203,中山區,16高＆特高壓電力小計,**,"15,618 ","2,541,580 ",
203,中山區,17電力小計,**,"16,229 ","2,677,647 ",
203,中山區,18綜合＆電力小計,**,"19,661 ","3,147,801 ",
203,中山區,19電燈＆綜合＆電力小計,**,"21,084 ","3,520,996 ",
203,中山區,20臨時電燈,6 ,0 ,0 ,
203,中山區,21臨時電力,*,55 ,"3,720 ",
203,中山區,22臨時用電小計,**,55 ,"3,720 ",
203,中山區,23總計（含臨時用電）,**,"21,084 ","3,524,716 ",
203,中山區,24表燈合計,**,"1,423 ","373,195 ",
203,中山區,25綜合＆電力合計,**,"19,661 ","3,151,521 ",
204,安樂區,1表燈非營業用,"40,144 ",131 ,"57,353 ",
204,安樂區,2表燈營業用,"1,350 ","2,646 ","639,234 ",
204,安樂區,3表燈小計,**,"2,777 ","696,587 ",
204,安樂區,4低壓綜合裝置非營業用,*,0 ,0 ,
204,安樂區,5低壓綜合需量非營業用,273 ,"9,302 ","940,510 ",
