郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
104,中山區,4低壓綜合裝置非營業用,＊,130,"12,074",,,
104,中山區,5低壓綜合需量非營業用,"1,216","47,035","9,005,067",,,
104,中山區,6低壓綜合非營業用電小計,**,"47,165","9,017,141",,,
104,中山區,7低壓綜合裝置營業用,42,"1,753","255,562",,,
104,中山區,8低壓綜合需量營業用,"1,572","71,960","19,628,267",,,
104,中山區,9低壓綜合營業用電小計,**,"73,713","19,883,829",,,
104,中山區,10低壓綜合用電小計,**,"120,878","28,900,970",,,
104,中山區,11低壓裝置電力,227,"2,605","320,741",,,
104,中山區,12低壓需量電力,8,642,"124,950",,,
104,中山區,13低壓電力小計,**,"3,247","445,691",,,
104,中山區,14高壓電力,320,"212,032","73,387,765",,,
104,中山區,15特高壓電力,＊,"24,200","8,869,200",,,
104,中山區,16高＆特高壓電力小計,**,"236,232","82,256,965",,,
104,中山區,17電力小計,**,"239,479","82,702,656",,,
104,中山區,18綜合＆電力小計,**,"360,357","111,603,626",,,
104,中山區,19電燈＆綜合＆電力小計,**,"401,033","211,141,854",,,
104,中山區,20臨時電燈,34,0,"45,474",,,
104,中山區,21臨時電力,30,"1,849","227,468",,,
104,中山區,22臨時用電小計,**,"1,849","272,942",,,
104,中山區,23總計（含臨時用電）,**,"401,033","211,414,796",,,
104,中山區,24表燈合計,**,"40,676","99,583,702",,,
104,中山區,25綜合＆電力合計,**,"360,357","111,831,094",,,
105,松山區,1表燈非營業用,"72,467","1,203","26,788,163",,,
105,松山區,2表燈營業用,"11,644","19,363","19,437,850",,,
105,松山區,3表燈小計,**,"20,566","46,226,013",,,
105,松山區,4低壓綜合裝置非營業用,＊,137,"5,501",,,
105,松山區,5低壓綜合需量非營業用,550,"21,593","4,323,872",,,
105,松山區,6低壓綜合非營業用電小計,**,"21,730","4,329,373",,,
105,松山區,7低壓綜合裝置營業用,＊,154,"31,025",,,
105,松山區,8低壓綜合需量營業用,823,"40,264","10,801,502",,,
105,松山區,9低壓綜合營業用電小計,**,"40,418","10,832,527",,,
105,松山區,10低壓綜合用電小計,**,"62,148","15,161,900",,,
105,松山區,11低壓裝置電力,63,569,"63,174",,,
105,松山區,12低壓需量電力,12,652,"161,165",,,
105,松山區,13低壓電力小計,**,"1,221","224,339",,,
105,松山區,14高壓電力,160,"132,797","46,227,033",,,
105,松山區,15特高壓電力,＊,"8,600","4,720,000",,,
105,松山區,16高＆特高壓電力小計,**,"141,397","50,947,033",,,
105,松山區,17電力小計,**,"142,618","51,171,372",,,
105,松山區,18綜合＆電力小計,**,"204,766","66,333,272",,,
105,松山區,19電燈＆綜合＆電力小計,**,"225,332","112,559,285",,,
105,松山區,20臨時電燈,12,0,"2,028",,,
105,松山區,21臨時電力,16,980,"129,800",,,
105,松山區,22臨時用電小計,**,980,"131,828",,,
105,松山區,23總計（含臨時用電）,**,"225,332","112,691,113",,,
105,松山區,24表燈合計,**,"20,566","46,228,041",,,
105,松山區,25綜合＆電力合計,**,"204,766","66,463,072",,,
106,大安區,1表燈非營業用,"110,618","1,723","72,316,446",,,
106,大安區,2表燈營業用,"17,427","40,370","44,473,267",,,
106,大安區,3表燈小計,**,"42,093","116,789,713",,,
106,大安區,4低壓綜合裝置非營業用,6,235,"19,115",,,
106,大安區,5低壓綜合需量非營業用,"1,064","40,066","8,007,439",,,
106,大安區,6低壓綜合非營業用電小計,**,"40,301","8,026,554",,,
106,大安區,7低壓綜合裝置營業用,11,398,"101,950",,,
106,大安區,8低壓綜合需量營業用,"1,448","64,738","16,830,422",,,
106,大安區,9低壓綜合營業用電小計,**,"65,136","16,932,372",,,
106,大安區,10低壓綜合用電小計,**,"105,437","24,958,926",,,
106,大安區,11低壓裝置電力,129,"1,496","224,946",,,
106,大安區,12低壓需量電力,＊,296,"52,917",,,
106,大安區,13低壓電力小計,**,"1,792","277,863",,,
106,大安區,14高壓電力,281,"207,363","74,371,786",,,
106,大安區,15特高壓電力,＊,"23,095","9,897,105",,,
106,大安區,16高＆特高壓電力小計,**,"230,458","84,268,891",,,
106,大安區,17電力小計,**,"232,250","84,546,754",,,
106,大安區,18綜合＆電力小計,**,"337,687","109,505,680",,,
106,大安區,19電燈＆綜合＆電力小計,**,"379,780","226,295,393",,,
106,大安區,20臨時電燈,17,0,"75,055",,,
106,大安區,21臨時電力,28,"2,483","442,809",,,
106,大安區,22臨時用電小計,**,"2,483","517,864",,,
106,大安區,23總計（含臨時用電）,**,"379,780","226,813,257",,,
106,大安區,24表燈合計,**,"42,093","116,864,768",,,
106,大安區,25綜合＆電力合計,**,"337,687","109,948,489",,,
108,萬華區,1表燈非營業用,"77,407","1,004","31,128,203",,,
108,萬華區,2表燈營業用,"9,207","14,874","15,197,006",,,
108,萬華區,3表燈小計,**,"15,878","46,325,209",,,
108,萬華區,4低壓綜合裝置非營業用,＊,0,0,,,
108,萬華區,5低壓綜合需量非營業用,334,"11,525","2,236,942",,,
108,萬華區,6低壓綜合非營業用電小計,**,"11,525","2,236,942",,,
108,萬華區,7低壓綜合裝置營業用,36,"1,646","347,169",,,
108,萬華區,8低壓綜合需量營業用,712,"23,908","7,437,367",,,
108,萬華區,9低壓綜合營業用電小計,**,"25,554","7,784,536",,,
108,萬華區,10低壓綜合用電小計,**,"37,079","10,021,478",,,
108,萬華區,11低壓裝置電力,301,"3,149","510,423",,,
108,萬華區,12低壓需量電力,39,"1,326","240,378",,,
108,萬華區,13低壓電力小計,**,"4,475","750,801",,,
108,萬華區,14高壓電力,112,"45,594","15,949,169",,,
108,萬華區,15特高壓電力,＊,0,0,,,
108,萬華區,16高＆特高壓電力小計,**,"45,594","15,949,169",,,
108,萬華區,17電力小計,**,"50,069","16,699,970",,,
108,萬華區,18綜合＆電力小計,**,"87,148","26,721,448",,,
108,萬華區,19電燈＆綜合＆電力小計,**,"103,026","73,046,657",,,
108,萬華區,20臨時電燈,17,0,"21,017",,,
108,萬華區,21臨時電力,16,"1,064","170,440",,,
108,萬華區,22臨時用電小計,**,"1,064","191,457",,,
108,萬華區,23總計（含臨時用電）,**,"103,026","73,238,114",,,
108,萬華區,24表燈合計,**,"15,878","46,346,226",,,
108,萬華區,25綜合＆電力合計,**,"87,148","26,891,888",,,
110,信義區,1表燈非營業用,"84,209",798,"53,266,986",,,
110,信義區,2表燈營業用,"10,300","13,206","22,235,144",,,
110,信義區,3表燈小計,**,"14,004","75,502,130",,,
110,信義區,4低壓綜合裝置非營業用,＊,138,"3,960",,,
110,信義區,5低壓綜合需量非營業用,555,"25,857","5,161,613",,,
110,信義區,6低壓綜合非營業用電小計,**,"25,995","5,165,573",,,
110,信義區,7低壓綜合裝置營業用,＊,28,"10,972",,,
110,信義區,8低壓綜合需量營業用,543,"24,319","6,501,717",,,
110,信義區,9低壓綜合營業用電小計,**,"24,347","6,512,689",,,
110,信義區,10低壓綜合用電小計,**,"50,342","11,678,262",,,
110,信義區,11低壓裝置電力,23,239,"43,109",,,
110,信義區,12低壓需量電力,6,705,"182,874",,,
110,信義區,13低壓電力小計,**,944,"225,983",,,
110,信義區,14高壓電力,143,"202,408","75,313,117",,,
110,信義區,15特高壓電力,＊,"7,825","3,512,000",,,
110,信義區,16高＆特高壓電力小計,**,"210,233","78,825,117",,,
110,信義區,17電力小計,**,"211,177","79,051,100",,,
110,信義區,18綜合＆電力小計,**,"261,519","90,729,362",,,
110,信義區,19電燈＆綜合＆電力小計,**,"275,523","166,231,492",,,
110,信義區,20臨時電燈,12,0,"1,239",,,
110,信義區,21臨時電力,23,"2,744","533,751",,,
110,信義區,22臨時用電小計,**,"2,744","534,990",,,
110,信義區,23總計（含臨時用電）,**,"275,523","166,766,482",,,
110,信義區,24表燈合計,**,"14,004","75,503,369",,,
110,信義區,25綜合＆電力合計,**,"261,519","91,263,113",,,
111,士林區,1表燈非營業用,"106,950","1,999","56,363,231",,,
111,士林區,2表燈營業用,"9,651","17,840","22,059,831",,,
111,士林區,3表燈小計,**,"19,839","78,423,062",,,
111,士林區,4低壓綜合裝置非營業用,＊,0,0,,,
111,士林區,5低壓綜合需量非營業用,644,"23,880","4,326,363",,,
111,士林區,6低壓綜合非營業用電小計,**,"23,880","4,326,363",,,
111,士林區,7低壓綜合裝置營業用,＊,47,"7,679",,,
111,士林區,8低壓綜合需量營業用,824,"30,473","8,190,215",,,
111,士林區,9低壓綜合營業用電小計,**,"30,520","8,197,894",,,
111,士林區,10低壓綜合用電小計,**,"54,400","12,524,257",,,
111,士林區,11低壓裝置電力,114,"1,489","237,300",,,
111,士林區,12低壓需量電力,120,"5,917","1,052,060",,,
111,士林區,13低壓電力小計,**,"7,406","1,289,360",,,
111,士林區,14高壓電力,139,"96,857","31,311,377",,,
111,士林區,15特高壓電力,＊,0,0,,,
111,士林區,16高＆特高壓電力小計,**,"96,857","31,311,377",,,
111,士林區,17電力小計,**,"104,263","32,600,737",,,
111,士林區,18綜合＆電力小計,**,"158,663","45,124,994",,,
111,士林區,19電燈＆綜合＆電力小計,**,"178,502","123,548,056",,,
111,士林區,20臨時電燈,62,0,"44,188",,,
111,士林區,21臨時電力,19,"1,348","280,392",,,
111,士林區,22臨時用電小計,**,"1,348","324,580",,,
111,士林區,23總計（含臨時用電）,**,"178,502","123,872,636",,,
111,士林區,24表燈合計,**,"19,839","78,467,250",,,
111,士林區,25綜合＆電力合計,**,"158,663","45,405,386",,,
112,北投區,1表燈非營業用,"93,668",913,"20,246,121",,,
112,北投區,2表燈營業用,"5,925","9,257","6,070,277",,,
112,北投區,3表燈小計,**,"10,170","26,316,398",,,
112,北投區,4低壓綜合裝置非營業用,＊,0,0,,,
112,北投區,5低壓綜合需量非營業用,625,"20,288","3,494,853",,,
112,北投區,6低壓綜合非營業用電小計,**,"20,288","3,494,853",,,
112,北投區,7低壓綜合裝置營業用,＊,70,"3,660",,,
112,北投區,8低壓綜合需量營業用,425,"20,942","6,001,171",,,
112,北投區,9低壓綜合營業用電小計,**,"21,012","6,004,831",,,
112,北投區,10低壓綜合用電小計,**,"41,300","9,499,684",,,
112,北投區,11低壓裝置電力,66,801,"113,649",,,
112,北投區,12低壓需量電力,95,"5,108","905,666",,,
112,北投區,13低壓電力小計,**,"5,909","1,019,315",,,
112,北投區,14高壓電力,123,"96,628","40,533,839",,,
112,北投區,15特高壓電力,＊,"10,537","5,198,342",,,
112,北投區,16高＆特高壓電力小計,**,"107,165","45,732,181",,,
112,北投區,17電力小計,**,"113,074","46,751,496",,,
112,北投區,18綜合＆電力小計,**,"154,374","56,251,180",,,
112,北投區,19電燈＆綜合＆電力小計,**,"164,544","82,567,578",,,
112,北投區,20臨時電燈,47,0,"53,856",,,
112,北投區,21臨時電力,46,"2,167","417,617",,,
112,北投區,22臨時用電小計,**,"2,167","471,473",,,
112,北投區,23總計（含臨時用電）,**,"164,544","83,039,051",,,
112,北投區,24表燈合計,**,"10,170","26,370,254",,,
112,北投區,25綜合＆電力合計,**,"154,374","56,668,797",,,
114,內湖區,1表燈非營業用,"103,044",507,"46,772,163",,,
114,內湖區,2表燈營業用,"13,082","19,967","52,685,337",,,
114,內湖區,3表燈小計,**,"20,474","99,457,500",,,
114,內湖區,4低壓綜合裝置非營業用,＊,0,0,,,
114,內湖區,5低壓綜合需量非營業用,"1,142","50,320","9,899,945",,,
114,內湖區,6低壓綜合非營業用電小計,**,"50,320","9,899,945",,,
114,內湖區,7低壓綜合裝置營業用,＊,0,0,,,
114,內湖區,8低壓綜合需量營業用,"1,752","109,481","29,818,609",,,
114,內湖區,9低壓綜合營業用電小計,**,"109,481","29,818,609",,,
114,內湖區,10低壓綜合用電小計,**,"159,801","39,718,554",,,
114,內湖區,11低壓裝置電力,22,180,"11,080",,,
114,內湖區,12低壓需量電力,345,"13,055","3,072,904",,,
114,內湖區,13低壓電力小計,**,"13,235","3,083,984",,,
114,內湖區,14高壓電力,162,"135,301","59,450,306",,,
114,內湖區,15特高壓電力,＊,"11,700","5,418,800",,,
114,內湖區,16高＆特高壓電力小計,**,"147,001","64,869,106",,,
114,內湖區,17電力小計,**,"160,236","67,953,090",,,
114,內湖區,18綜合＆電力小計,**,"320,037","107,671,644",,,
114,內湖區,19電燈＆綜合＆電力小計,**,"340,511","207,129,144",,,
114,內湖區,20臨時電燈,25,0,"44,283",,,
114,內湖區,21臨時電力,58,"5,112","872,846",,,
114,內湖區,22臨時用電小計,**,"5,112","917,129",,,
114,內湖區,23總計（含臨時用電）,**,"340,511","208,046,273",,,
114,內湖區,24表燈合計,**,"20,474","99,501,783",,,
114,內湖區,25綜合＆電力合計,**,"320,037","108,544,490",,,
115,南港區,1表燈非營業用,"44,007",75,"26,057,263",,,
115,南港區,2表燈營業用,"4,379","5,814","12,482,827",,,
115,南港區,3表燈小計,**,"5,889","38,540,090",,,
115,南港區,4低壓綜合裝置非營業用,＊,0,0,,,
115,南港區,5低壓綜合需量非營業用,357,"13,456","2,480,741",,,
115,南港區,6低壓綜合非營業用電小計,**,"13,456","2,480,741",,,
115,南港區,7低壓綜合裝置營業用,＊,0,0,,,
115,南港區,8低壓綜合需量營業用,250,"13,068","3,422,354",,,
115,南港區,9低壓綜合營業用電小計,**,"13,068","3,422,354",,,
115,南港區,10低壓綜合用電小計,**,"26,524","5,903,095",,,
115,南港區,11低壓裝置電力,31,543,"68,303",,,
115,南港區,12低壓需量電力,153,"4,823","724,019",,,
115,南港區,13低壓電力小計,**,"5,366","792,322",,,
115,南港區,14高壓電力,84,"101,192","38,937,420",,,
115,南港區,15特高壓電力,＊,"39,885","18,817,824",,,
115,南港區,16高＆特高壓電力小計,**,"141,077","57,755,244",,,
115,南港區,17電力小計,**,"146,443","58,547,566",,,
115,南港區,18綜合＆電力小計,**,"172,967","64,450,661",,,
115,南港區,19電燈＆綜合＆電力小計,**,"178,856","102,990,751",,,
115,南港區,20臨時電燈,12,0,"43,074",,,
115,南港區,21臨時電力,16,"1,977","462,986",,,
115,南港區,22臨時用電小計,**,"1,977","506,060",,,
115,南港區,23總計（含臨時用電）,**,"178,856","103,496,811",,,
115,南港區,24表燈合計,**,"5,889","38,583,164",,,
115,南港區,25綜合＆電力合計,**,"172,967","64,913,647",,,
116,文山區,1表燈非營業用,"99,525",322,"44,660,904",,,
116,文山區,2表燈營業用,"4,992","9,053","8,508,400",,,
116,文山區,3表燈小計,**,"9,375","53,169,304",,,
116,文山區,4低壓綜合裝置非營業用,＊,0,0,,,
116,文山區,5低壓綜合需量非營業用,789,"24,647","4,005,524",,,
116,文山區,6低壓綜合非營業用電小計,**,"24,647","4,005,524",,,
116,文山區,7低壓綜合裝置營業用,＊,74,"10,992",,,
116,文山區,8低壓綜合需量營業用,312,"10,552","3,288,166",,,
116,文山區,9低壓綜合營業用電小計,**,"10,626","3,299,158",,,
116,文山區,10低壓綜合用電小計,**,"35,273","7,304,682",,,
116,文山區,11低壓裝置電力,29,300,"85,534",,,
116,文山區,12低壓需量電力,26,"1,028","170,014",,,
116,文山區,13低壓電力小計,**,"1,328","255,548",,,
116,文山區,14高壓電力,97,"44,995","13,067,844",,,
116,文山區,15特高壓電力,＊,"24,796","10,619,861",,,
116,文山區,16高＆特高壓電力小計,**,"69,791","23,687,705",,,
116,文山區,17電力小計,**,"71,119","23,943,253",,,
116,文山區,18綜合＆電力小計,**,"106,392","31,247,935",,,
116,文山區,19電燈＆綜合＆電力小計,**,"115,767","84,417,239",,,
116,文山區,20臨時電燈,18,0,"26,058",,,
116,文山區,21臨時電力,27,"1,952","451,535",,,
116,文山區,22臨時用電小計,**,"1,952","477,593",,,
116,文山區,23總計（含臨時用電）,**,"115,767","84,894,832",,,
116,文山區,24表燈合計,**,"9,375","53,195,362",,,
116,文山區,25綜合＆電力合計,**,"106,392","31,699,470",,,
200,仁愛區,1表燈非營業用,"22,695",427,"7,167,935",,,
200,仁愛區,2表燈營業用,"3,220","5,368","5,005,239",,,
200,仁愛區,3表燈小計,**,"5,795","12,173,174",,,
200,仁愛區,4低壓綜合裝置非營業用,＊,0,0,,,
200,仁愛區,5低壓綜合需量非營業用,136,"3,765","539,448",,,
200,仁愛區,6低壓綜合非營業用電小計,**,"3,765","539,448",,,
200,仁愛區,7低壓綜合裝置營業用,＊,106,"14,119",,,
200,仁愛區,8低壓綜合需量營業用,324,"9,866","2,941,779",,,
200,仁愛區,9低壓綜合營業用電小計,**,"9,972","2,955,898",,,
200,仁愛區,10低壓綜合用電小計,**,"13,737","3,495,346",,,
200,仁愛區,11低壓裝置電力,60,533,"95,917",,,
200,仁愛區,12低壓需量電力,14,468,"149,508",,,
200,仁愛區,13低壓電力小計,**,"1,001","245,425",,,
200,仁愛區,14高壓電力,24,"7,360","2,548,029",,,
200,仁愛區,15特高壓電力,＊,0,0,,,
200,仁愛區,16高＆特高壓電力小計,**,"7,360","2,548,029",,,
200,仁愛區,17電力小計,**,"8,361","2,793,454",,,
200,仁愛區,18綜合＆電力小計,**,"22,098","6,288,800",,,
200,仁愛區,19電燈＆綜合＆電力小計,**,"27,893","18,461,974",,,
200,仁愛區,20臨時電燈,9,0,"1,524",,,
200,仁愛區,21臨時電力,＊,0,0,,,
200,仁愛區,22臨時用電小計,**,0,"1,524",,,
200,仁愛區,23總計（含臨時用電）,**,"27,893","18,463,498",,,
200,仁愛區,24表燈合計,**,"5,795","12,174,698",,,
200,仁愛區,25綜合＆電力合計,**,"22,098","6,288,800",,,
201,信義區,1表燈非營業用,"24,997",265,"17,563,505",,,
201,信義區,2表燈營業用,"1,150","1,807","2,906,879",,,
201,信義區,3表燈小計,**,"2,072","20,470,384",,,
201,信義區,4低壓綜合裝置非營業用,＊,0,0,,,
201,信義區,5低壓綜合需量非營業用,124,"4,699","797,313",,,
201,信義區,6低壓綜合非營業用電小計,**,"4,699","797,313",,,
201,信義區,7低壓綜合裝置營業用,＊,68,"21,920",,,
201,信義區,8低壓綜合需量營業用,48,"3,079","882,888",,,
201,信義區,9低壓綜合營業用電小計,**,"3,147","904,808",,,
201,信義區,10低壓綜合用電小計,**,"7,846","1,702,121",,,
201,信義區,11低壓裝置電力,＊,103,"42,877",,,
201,信義區,12低壓需量電力,21,906,"151,148",,,
201,信義區,13低壓電力小計,**,"1,009","194,025",,,
201,信義區,14高壓電力,33,"12,730","4,164,255",,,
201,信義區,15特高壓電力,＊,0,0,,,
201,信義區,16高＆特高壓電力小計,**,"12,730","4,164,255",,,
201,信義區,17電力小計,**,"13,739","4,358,280",,,
201,信義區,18綜合＆電力小計,**,"21,585","6,060,401",,,
201,信義區,19電燈＆綜合＆電力小計,**,"23,657","26,530,785",,,
201,信義區,20臨時電燈,8,0,"1,328",,,
201,信義區,21臨時電力,＊,356,"87,895",,,
201,信義區,22臨時用電小計,**,356,"89,223",,,
201,信義區,23總計（含臨時用電）,**,"23,657","26,620,008",,,
201,信義區,24表燈合計,**,"2,072","20,471,712",,,
201,信義區,25綜合＆電力合計,**,"21,585","6,148,296",,,
202,中正區,1表燈非營業用,"31,034",234,"19,184,687",,,
202,中正區,2表燈營業用,"2,054","3,150","4,623,558",,,
202,中正區,3表燈小計,**,"3,384","23,808,245",,,
202,中正區,4低壓綜合裝置非營業用,＊,43,"6,120",,,
202,中正區,5低壓綜合需量非營業用,207,"8,809","1,517,055",,,
202,中正區,6低壓綜合非營業用電小計,**,"8,852","1,523,175",,,
202,中正區,7低壓綜合裝置營業用,＊,0,0,,,
202,中正區,8低壓綜合需量營業用,122,"4,287","1,300,856",,,
202,中正區,9低壓綜合營業用電小計,**,"4,287","1,300,856",,,
202,中正區,10低壓綜合用電小計,**,"13,139","2,824,031",,,
202,中正區,11低壓裝置電力,40,436,"61,551",,,
202,中正區,12低壓需量電力,35,"1,329","353,924",,,
202,中正區,13低壓電力小計,**,"1,765","415,475",,,
202,中正區,14高壓電力,40,"21,864","7,668,167",,,
202,中正區,15特高壓電力,＊,"7,000","1,866,648",,,
202,中正區,16高＆特高壓電力小計,**,"28,864","9,534,815",,,
202,中正區,17電力小計,**,"30,629","9,950,290",,,
202,中正區,18綜合＆電力小計,**,"43,768","12,774,321",,,
202,中正區,19電燈＆綜合＆電力小計,**,"47,152","36,582,566",,,
202,中正區,20臨時電燈,9,0,"35,853",,,
202,中正區,21臨時電力,7,348,"46,480",,,
202,中正區,22臨時用電小計,**,348,"82,333",,,
202,中正區,23總計（含臨時用電）,**,"47,152","36,664,899",,,
202,中正區,24表燈合計,**,"3,384","23,844,098",,,
202,中正區,25綜合＆電力合計,**,"43,768","12,820,801",,,
203,中山區,1表燈非營業用,"21,883",75,"25,575",,,
203,中山區,2表燈營業用,"1,073","1,291","512,202",,,
203,中山區,3表燈小計,**,"1,366","537,777",,,
203,中山區,4低壓綜合裝置非營業用,＊,0,0,,,
203,中山區,5低壓綜合需量非營業用,71,"2,264","287,782",,,
203,中山區,6低壓綜合非營業用電小計,**,"2,264","287,782",,,
203,中山區,7低壓綜合裝置營業用,＊,0,0,,,
203,中山區,8低壓綜合需量營業用,37,"1,278","377,853",,,
203,中山區,9低壓綜合營業用電小計,**,"1,278","377,853",,,
203,中山區,10低壓綜合用電小計,**,"3,542","665,635",,,
203,中山區,11低壓裝置電力,16,216,"60,986",,,
203,中山區,12低壓需量電力,14,402,"82,872",,,
203,中山區,13低壓電力小計,**,618,"143,858",,,
203,中山區,14高壓電力,31,"15,628","3,452,576",,,
203,中山區,15特高壓電力,＊,0,0,,,
203,中山區,16高＆特高壓電力小計,**,"15,628","3,452,576",,,
203,中山區,17電力小計,**,"16,246","3,596,434",,,
203,中山區,18綜合＆電力小計,**,"19,788","4,262,069",,,
203,中山區,19電燈＆綜合＆電力小計,**,"21,154","4,799,846",,,
203,中山區,20臨時電燈,6,0,0,,,
203,中山區,21臨時電力,＊,75,"7,560",,,
203,中山區,22臨時用電小計,**,75,"7,560",,,
203,中山區,23總計（含臨時用電）,**,"21,154","4,807,406",,,
203,中山區,24表燈合計,**,"1,366","537,777",,,
203,中山區,25綜合＆電力合計,**,"19,788","4,269,629",,,
204,安樂區,1表燈非營業用,"39,947",131,"68,246",,,
204,安樂區,2表燈營業用,"1,349","2,654","962,325",,,
204,安樂區,3表燈小計,**,"2,785","1,030,571",,,
204,安樂區,4低壓綜合裝置非營業用,＊,0,0,,,
204,安樂區,5低壓綜合需量非營業用,272,"9,185","1,209,136",,,
204,安樂區,6低壓綜合非營業用電小計,**,"9,185","1,209,136",,,
204,安樂區,7低壓綜合裝置營業用,＊,0,0,,,
204,安樂區,8低壓綜合需量營業用,81,"3,940","1,348,193",,,
204,安樂區,9低壓綜合營業用電小計,**,"3,940","1,348,193",,,
204,安樂區,10低壓綜合用電小計,**,"13,125","2,557,329",,,
204,安樂區,11低壓裝置電力,8,60,"16,244",,,
204,安樂區,12低壓需量電力,57,"3,200","660,062",,,
204,安樂區,13低壓電力小計,**,"3,260","676,306",,,
204,安樂區,14高壓電力,52,"25,477","10,268,326",,,
204,安樂區,15特高壓電力,＊,0,0,,,
204,安樂區,16高＆特高壓電力小計,**,"25,477","10,268,326",,,
204,安樂區,17電力小計,**,"28,737","10,944,632",,,
204,安樂區,18綜合＆電力小計,**,"41,862","13,501,961",,,
204,安樂區,19電燈＆綜合＆電力小計,**,"44,647","14,532,532",,,
204,安樂區,20臨時電燈,18,0,0,,,
204,安樂區,21臨時電力,＊,94,"42,010",,,
204,安樂區,22臨時用電小計,**,94,"42,010",,,
204,安樂區,23總計（含臨時用電）,**,"44,647","14,574,542",,,
204,安樂區,24表燈合計,**,"2,785","1,030,571",,,
204,安樂區,25綜合＆電力合計,**,"41,862","13,543,971",,,
205,暖暖區,1表燈非營業用,"18,754",49,"5,829,331",,,
205,暖暖區,2表燈營業用,743,"1,391","1,180,865",,,
205,暖暖區,3表燈小計,**,"1,440","7,010,196",,,
205,暖暖區,4低壓綜合裝置非營業用,＊,0,0,,,
205,暖暖區,5低壓綜合需量非營業用,139,"3,501","587,787",,,
205,暖暖區,6低壓綜合非營業用電小計,**,"3,501","587,787",,,
205,暖暖區,7低壓綜合裝置營業用,＊,0,0,,,
205,暖暖區,8低壓綜合需量營業用,28,808,"332,057",,,
205,暖暖區,9低壓綜合營業用電小計,**,808,"332,057",,,
205,暖暖區,10低壓綜合用電小計,**,"4,309","919,844",,,
205,暖暖區,11低壓裝置電力,＊,54,"9,830",,,
205,暖暖區,12低壓需量電力,12,770,"237,898",,,
