郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
104,中山區,25綜合＆電力合計　　　　,**,"359,195","96,399,324",,,
105,松山區,1表燈非營業用　　　　,"72,407","1,047","18,407,138",,,
105,松山區,2表燈營業用　　　　　　,"11,436","16,926","15,293,696",,,
105,松山區,3表燈小計　　　　　　　,**,"17,973","33,700,834",,,
105,松山區,4低壓綜合裝置非營業用　,＊,137,"5,340",,,
105,松山區,5低壓綜合需量非營業用　,548,"21,537","3,788,493",,,
105,松山區,6低壓綜合非營業用電小計,**,"21,674","3,793,833",,,
105,松山區,7低壓綜合裝置營業用　　,＊,154,"21,193",,,
105,松山區,8低壓綜合需量營業用　　,817,"41,152","9,175,814",,,
105,松山區,9低壓綜合營業用電小計　,**,"41,306","9,197,007",,,
105,松山區,10低壓綜合用電小計　　　,**,"62,980","12,990,840",,,
105,松山區,11低壓裝置電力　　　　　,66,615,"42,523",,,
105,松山區,12低壓需量電力　　　　　,15,728,"133,127",,,
105,松山區,13低壓電力小計　　　　　,**,"1,343","175,650",,,
105,松山區,14高壓電力　　　　　　　,160,"133,982","42,099,779",,,
105,松山區,15特高壓電力　　　　　　,＊,"8,600","4,691,200",,,
105,松山區,16高＆特高壓電力小計　　,**,"142,582","46,790,979",,,
105,松山區,17電力小計　　　　　　　,**,"143,925","46,966,629",,,
105,松山區,18綜合＆電力小計　　　　,**,"206,905","59,957,469",,,
105,松山區,19電燈＆綜合＆電力小計　,**,"224,878","93,658,303",,,
105,松山區,20臨時電燈　　　　　　　,14,0,625,,,
105,松山區,21臨時電力　　　　　　　,20,937,"162,521",,,
105,松山區,22臨時用電小計　　　　　,**,937,"163,146",,,
105,松山區,23總計（含臨時用電）　　,**,"224,878","93,821,449",,,
105,松山區,24表燈合計　　　　　　　,**,"17,973","33,701,459",,,
105,松山區,25綜合＆電力合計　　　　,**,"206,905","60,119,990",,,
106,大安區,1表燈非營業用　　　　,"110,744","1,414","47,239,067",,,
106,大安區,2表燈營業用　　　　　　,"17,103","35,704","34,305,270",,,
106,大安區,3表燈小計　　　　　　　,**,"37,118","81,544,337",,,
106,大安區,4低壓綜合裝置非營業用　,6,235,"16,482",,,
106,大安區,5低壓綜合需量非營業用　,"1,064","40,697","6,815,163",,,
106,大安區,6低壓綜合非營業用電小計,**,"40,932","6,831,645",,,
106,大安區,7低壓綜合裝置營業用　　,11,398,"91,827",,,
106,大安區,8低壓綜合需量營業用　　,"1,430","64,113","14,638,162",,,
106,大安區,9低壓綜合營業用電小計　,**,"64,511","14,729,989",,,
106,大安區,10低壓綜合用電小計　　　,**,"105,443","21,561,634",,,
106,大安區,11低壓裝置電力　　　　　,133,"1,520","163,100",,,
106,大安區,12低壓需量電力　　　　　,＊,296,"53,344",,,
106,大安區,13低壓電力小計　　　　　,**,"1,816","216,444",,,
106,大安區,14高壓電力　　　　　　　,281,"210,398","67,682,657",,,
106,大安區,15特高壓電力　　　　　　,＊,"22,699","9,589,951",,,
106,大安區,16高＆特高壓電力小計　　,**,"233,097","77,272,608",,,
106,大安區,17電力小計　　　　　　　,**,"234,913","77,489,052",,,
106,大安區,18綜合＆電力小計　　　　,**,"340,356","99,050,686",,,
106,大安區,19電燈＆綜合＆電力小計　,**,"377,474","180,595,023",,,
106,大安區,20臨時電燈　　　　　　　,27,0,"157,787",,,
106,大安區,21臨時電力　　　　　　　,20,"1,768","286,733",,,
106,大安區,22臨時用電小計　　　　　,**,"1,768","444,520",,,
106,大安區,23總計（含臨時用電）　　,**,"377,474","181,039,543",,,
106,大安區,24表燈合計　　　　　　　,**,"37,118","81,702,124",,,
106,大安區,25綜合＆電力合計　　　　,**,"340,356","99,337,419",,,
108,萬華區,1表燈非營業用　　　　,"76,502",845,"20,470,110",,,
108,萬華區,2表燈營業用　　　　　　,"9,150","12,750","10,893,456",,,
108,萬華區,3表燈小計　　　　　　　,**,"13,595","31,363,566",,,
108,萬華區,4低壓綜合裝置非營業用　,＊,0,0,,,
108,萬華區,5低壓綜合需量非營業用　,327,"11,274","1,560,454",,,
108,萬華區,6低壓綜合非營業用電小計,**,"11,274","1,560,454",,,
108,萬華區,7低壓綜合裝置營業用　　,36,"1,646","253,145",,,
108,萬華區,8低壓綜合需量營業用　　,713,"24,223","5,793,559",,,
108,萬華區,9低壓綜合營業用電小計　,**,"25,869","6,046,704",,,
108,萬華區,10低壓綜合用電小計　　　,**,"37,143","7,607,158",,,
108,萬華區,11低壓裝置電力　　　　　,310,"3,228","291,018",,,
108,萬華區,12低壓需量電力　　　　　,40,"1,331","192,225",,,
108,萬華區,13低壓電力小計　　　　　,**,"4,559","483,243",,,
108,萬華區,14高壓電力　　　　　　　,109,"45,395","14,825,596",,,
108,萬華區,15特高壓電力　　　　　　,＊,0,0,,,
108,萬華區,16高＆特高壓電力小計　　,**,"45,395","14,825,596",,,
108,萬華區,17電力小計　　　　　　　,**,"49,954","15,308,839",,,
108,萬華區,18綜合＆電力小計　　　　,**,"87,097","22,915,997",,,
108,萬華區,19電燈＆綜合＆電力小計　,**,"100,692","54,279,563",,,
108,萬華區,20臨時電燈　　　　　　　,16,0,"37,166",,,
108,萬華區,21臨時電力　　　　　　　,18,"1,131","127,149",,,
108,萬華區,22臨時用電小計　　　　　,**,"1,131","164,315",,,
108,萬華區,23總計（含臨時用電）　　,**,"100,692","54,443,878",,,
108,萬華區,24表燈合計　　　　　　　,**,"13,595","31,400,732",,,
108,萬華區,25綜合＆電力合計　　　　,**,"87,097","23,043,146",,,
110,信義區,1表燈非營業用　　　　,"84,090",711,"35,257,378",,,
110,信義區,2表燈營業用　　　　　　,"10,223","11,687","17,810,464",,,
110,信義區,3表燈小計　　　　　　　,**,"12,398","53,067,842",,,
110,信義區,4低壓綜合裝置非營業用　,＊,138,"4,720",,,
110,信義區,5低壓綜合需量非營業用　,550,"25,954","4,480,958",,,
110,信義區,6低壓綜合非營業用電小計,**,"26,092","4,485,678",,,
110,信義區,7低壓綜合裝置營業用　　,＊,28,"10,059",,,
110,信義區,8低壓綜合需量營業用　　,551,"25,652","6,080,282",,,
110,信義區,9低壓綜合營業用電小計　,**,"25,680","6,090,341",,,
110,信義區,10低壓綜合用電小計　　　,**,"51,772","10,576,019",,,
110,信義區,11低壓裝置電力　　　　　,24,241,"35,561",,,
110,信義區,12低壓需量電力　　　　　,＊,580,"152,582",,,
110,信義區,13低壓電力小計　　　　　,**,821,"188,143",,,
110,信義區,14高壓電力　　　　　　　,145,"200,697","66,136,422",,,
110,信義區,15特高壓電力　　　　　　,＊,"6,900","3,329,600",,,
110,信義區,16高＆特高壓電力小計　　,**,"207,597","69,466,022",,,
110,信義區,17電力小計　　　　　　　,**,"208,418","69,654,165",,,
110,信義區,18綜合＆電力小計　　　　,**,"260,190","80,230,184",,,
110,信義區,19電燈＆綜合＆電力小計　,**,"272,588","133,298,026",,,
110,信義區,20臨時電燈　　　　　　　,10,0,389,,,
110,信義區,21臨時電力　　　　　　　,25,"3,021","424,937",,,
110,信義區,22臨時用電小計　　　　　,**,"3,021","425,326",,,
110,信義區,23總計（含臨時用電）　　,**,"272,588","133,723,352",,,
110,信義區,24表燈合計　　　　　　　,**,"12,398","53,068,231",,,
110,信義區,25綜合＆電力合計　　　　,**,"260,190","80,655,121",,,
111,士林區,1表燈非營業用　　　　,"106,106","1,549","38,053,189",,,
111,士林區,2表燈營業用　　　　　　,"9,640","15,367","17,064,944",,,
111,士林區,3表燈小計　　　　　　　,**,"16,916","55,118,133",,,
111,士林區,4低壓綜合裝置非營業用　,＊,0,0,,,
111,士林區,5低壓綜合需量非營業用　,617,"23,138","3,488,840",,,
111,士林區,6低壓綜合非營業用電小計,**,"23,138","3,488,840",,,
111,士林區,7低壓綜合裝置營業用　　,＊,47,"5,957",,,
111,士林區,8低壓綜合需量營業用　　,841,"31,081","6,892,557",,,
111,士林區,9低壓綜合營業用電小計　,**,"31,128","6,898,514",,,
111,士林區,10低壓綜合用電小計　　　,**,"54,266","10,387,354",,,
111,士林區,11低壓裝置電力　　　　　,119,"1,614","159,398",,,
111,士林區,12低壓需量電力　　　　　,120,"5,438","829,212",,,
111,士林區,13低壓電力小計　　　　　,**,"7,052","988,610",,,
111,士林區,14高壓電力　　　　　　　,141,"98,357","30,821,570",,,
111,士林區,15特高壓電力　　　　　　,＊,0,0,,,
111,士林區,16高＆特高壓電力小計　　,**,"98,357","30,821,570",,,
111,士林區,17電力小計　　　　　　　,**,"105,409","31,810,180",,,
111,士林區,18綜合＆電力小計　　　　,**,"159,675","42,197,534",,,
111,士林區,19電燈＆綜合＆電力小計　,**,"176,591","97,315,667",,,
111,士林區,20臨時電燈　　　　　　　,61,0,"54,371",,,
111,士林區,21臨時電力　　　　　　　,30,"2,400","368,456",,,
111,士林區,22臨時用電小計　　　　　,**,"2,400","422,827",,,
111,士林區,23總計（含臨時用電）　　,**,"176,591","97,738,494",,,
111,士林區,24表燈合計　　　　　　　,**,"16,916","55,172,504",,,
111,士林區,25綜合＆電力合計　　　　,**,"159,675","42,565,990",,,
112,北投區,1表燈非營業用　　　　,"92,267",578,"14,060,779",,,
112,北投區,2表燈營業用　　　　　　,"5,851","8,227","4,888,837",,,
112,北投區,3表燈小計　　　　　　　,**,"8,805","18,949,616",,,
112,北投區,4低壓綜合裝置非營業用　,＊,0,0,,,
112,北投區,5低壓綜合需量非營業用　,592,"19,365","2,826,751",,,
112,北投區,6低壓綜合非營業用電小計,**,"19,365","2,826,751",,,
112,北投區,7低壓綜合裝置營業用　　,＊,70,"1,260",,,
112,北投區,8低壓綜合需量營業用　　,432,"21,657","5,110,585",,,
112,北投區,9低壓綜合營業用電小計　,**,"21,727","5,111,845",,,
112,北投區,10低壓綜合用電小計　　　,**,"41,092","7,938,596",,,
112,北投區,11低壓裝置電力　　　　　,66,801,"82,221",,,
112,北投區,12低壓需量電力　　　　　,94,"4,628","709,659",,,
112,北投區,13低壓電力小計　　　　　,**,"5,429","791,880",,,
112,北投區,14高壓電力　　　　　　　,120,"94,640","37,018,472",,,
112,北投區,15特高壓電力　　　　　　,＊,"10,537","4,464,496",,,
112,北投區,16高＆特高壓電力小計　　,**,"105,177","41,482,968",,,
112,北投區,17電力小計　　　　　　　,**,"110,606","42,274,848",,,
112,北投區,18綜合＆電力小計　　　　,**,"151,698","50,213,444",,,
112,北投區,19電燈＆綜合＆電力小計　,**,"160,503","69,163,060",,,
112,北投區,20臨時電燈　　　　　　　,53,0,"43,447",,,
112,北投區,21臨時電力　　　　　　　,53,"3,314","447,450",,,
112,北投區,22臨時用電小計　　　　　,**,"3,314","490,897",,,
112,北投區,23總計（含臨時用電）　　,**,"160,503","69,653,957",,,
112,北投區,24表燈合計　　　　　　　,**,"8,805","18,993,063",,,
112,北投區,25綜合＆電力合計　　　　,**,"151,698","50,660,894",,,
114,內湖區,1表燈非營業用　　　　,"102,355",480,"30,887,310",,,
114,內湖區,2表燈營業用　　　　　　,"12,658","16,560","41,491,350",,,
114,內湖區,3表燈小計　　　　　　　,**,"17,040","72,378,660",,,
114,內湖區,4低壓綜合裝置非營業用　,＊,0,0,,,
114,內湖區,5低壓綜合需量非營業用　,"1,109","50,878","8,473,892",,,
114,內湖區,6低壓綜合非營業用電小計,**,"50,878","8,473,892",,,
114,內湖區,7低壓綜合裝置營業用　　,＊,0,0,,,
114,內湖區,8低壓綜合需量營業用　　,"1,727","108,180","24,916,495",,,
114,內湖區,9低壓綜合營業用電小計　,**,"108,180","24,916,495",,,
114,內湖區,10低壓綜合用電小計　　　,**,"159,058","33,390,387",,,
114,內湖區,11低壓裝置電力　　　　　,25,272,"12,584",,,
114,內湖區,12低壓需量電力　　　　　,346,"12,788","2,420,555",,,
114,內湖區,13低壓電力小計　　　　　,**,"13,060","2,433,139",,,
114,內湖區,14高壓電力　　　　　　　,161,"140,550","53,742,443",,,
114,內湖區,15特高壓電力　　　　　　,＊,"11,404","4,545,600",,,
114,內湖區,16高＆特高壓電力小計　　,**,"151,954","58,288,043",,,
114,內湖區,17電力小計　　　　　　　,**,"165,014","60,721,182",,,
114,內湖區,18綜合＆電力小計　　　　,**,"324,072","94,111,569",,,
114,內湖區,19電燈＆綜合＆電力小計　,**,"341,112","166,490,229",,,
114,內湖區,20臨時電燈　　　　　　　,26,0,"25,647",,,
114,內湖區,21臨時電力　　　　　　　,64,"4,373","659,432",,,
114,內湖區,22臨時用電小計　　　　　,**,"4,373","685,079",,,
114,內湖區,23總計（含臨時用電）　　,**,"341,112","167,175,308",,,
114,內湖區,24表燈合計　　　　　　　,**,"17,040","72,404,307",,,
114,內湖區,25綜合＆電力合計　　　　,**,"324,072","94,771,001",,,
115,南港區,1表燈非營業用　　　　,"43,750",61,"17,548,759",,,
115,南港區,2表燈營業用　　　　　　,"4,362","5,121","9,493,705",,,
115,南港區,3表燈小計　　　　　　　,**,"5,182","27,042,464",,,
115,南港區,4低壓綜合裝置非營業用　,＊,0,0,,,
115,南港區,5低壓綜合需量非營業用　,354,"13,858","1,951,957",,,
115,南港區,6低壓綜合非營業用電小計,**,"13,858","1,951,957",,,
115,南港區,7低壓綜合裝置營業用　　,＊,0,0,,,
115,南港區,8低壓綜合需量營業用　　,239,"12,408","2,864,235",,,
115,南港區,9低壓綜合營業用電小計　,**,"12,408","2,864,235",,,
115,南港區,10低壓綜合用電小計　　　,**,"26,266","4,816,192",,,
115,南港區,11低壓裝置電力　　　　　,31,543,"56,023",,,
115,南港區,12低壓需量電力　　　　　,158,"5,077","622,128",,,
115,南港區,13低壓電力小計　　　　　,**,"5,620","678,151",,,
115,南港區,14高壓電力　　　　　　　,82,"97,234","30,039,847",,,
115,南港區,15特高壓電力　　　　　　,＊,"39,885","17,452,213",,,
115,南港區,16高＆特高壓電力小計　　,**,"137,119","47,492,060",,,
115,南港區,17電力小計　　　　　　　,**,"142,739","48,170,211",,,
115,南港區,18綜合＆電力小計　　　　,**,"169,005","52,986,403",,,
115,南港區,19電燈＆綜合＆電力小計　,**,"174,187","80,028,867",,,
115,南港區,20臨時電燈　　　　　　　,11,0,"23,165",,,
115,南港區,21臨時電力　　　　　　　,20,"1,611","416,011",,,
115,南港區,22臨時用電小計　　　　　,**,"1,611","439,176",,,
115,南港區,23總計（含臨時用電）　　,**,"174,187","80,468,043",,,
115,南港區,24表燈合計　　　　　　　,**,"5,182","27,065,629",,,
115,南港區,25綜合＆電力合計　　　　,**,"169,005","53,402,414",,,
116,文山區,1表燈非營業用　　　　,"98,644",185,"31,259,998",,,
116,文山區,2表燈營業用　　　　　　,"5,068","7,927","6,712,277",,,
116,文山區,3表燈小計　　　　　　　,**,"8,112","37,972,275",,,
116,文山區,4低壓綜合裝置非營業用　,＊,0,0,,,
116,文山區,5低壓綜合需量非營業用　,769,"24,448","3,378,355",,,
116,文山區,6低壓綜合非營業用電小計,**,"24,448","3,378,355",,,
116,文山區,7低壓綜合裝置營業用　　,＊,74,"8,037",,,
116,文山區,8低壓綜合需量營業用　　,317,"10,886","2,818,974",,,
116,文山區,9低壓綜合營業用電小計　,**,"10,960","2,827,011",,,
116,文山區,10低壓綜合用電小計　　　,**,"35,408","6,205,366",,,
116,文山區,11低壓裝置電力　　　　　,31,323,"82,740",,,
116,文山區,12低壓需量電力　　　　　,25,982,"147,924",,,
116,文山區,13低壓電力小計　　　　　,**,"1,305","230,664",,,
116,文山區,14高壓電力　　　　　　　,96,"44,763","12,592,188",,,
116,文山區,15特高壓電力　　　　　　,＊,"23,950","10,127,358",,,
116,文山區,16高＆特高壓電力小計　　,**,"68,713","22,719,546",,,
116,文山區,17電力小計　　　　　　　,**,"70,018","22,950,210",,,
116,文山區,18綜合＆電力小計　　　　,**,"105,426","29,155,576",,,
116,文山區,19電燈＆綜合＆電力小計　,**,"113,538","67,127,851",,,
116,文山區,20臨時電燈　　　　　　　,19,0,"43,145",,,
116,文山區,21臨時電力　　　　　　　,27,"1,669","241,902",,,
116,文山區,22臨時用電小計　　　　　,**,"1,669","285,047",,,
116,文山區,23總計（含臨時用電）　　,**,"113,538","67,412,898",,,
116,文山區,24表燈合計　　　　　　　,**,"8,112","38,015,420",,,
116,文山區,25綜合＆電力合計　　　　,**,"105,426","29,397,478",,,
200,仁愛區,1表燈非營業用　　　　,"22,654",367,"4,932,398",,,
200,仁愛區,2表燈營業用　　　　　　,"3,235","4,784","3,884,821",,,
200,仁愛區,3表燈小計　　　　　　　,**,"5,151","8,817,219",,,
200,仁愛區,4低壓綜合裝置非營業用　,＊,0,0,,,
200,仁愛區,5低壓綜合需量非營業用　,128,"3,837","447,871",,,
200,仁愛區,6低壓綜合非營業用電小計,**,"3,837","447,871",,,
200,仁愛區,7低壓綜合裝置營業用　　,＊,106,"9,066",,,
200,仁愛區,8低壓綜合需量營業用　　,338,"10,541","2,365,054",,,
200,仁愛區,9低壓綜合營業用電小計　,**,"10,647","2,374,120",,,
200,仁愛區,10低壓綜合用電小計　　　,**,"14,484","2,821,991",,,
200,仁愛區,11低壓裝置電力　　　　　,63,615,"117,178",,,
200,仁愛區,12低壓需量電力　　　　　,13,393,"96,630",,,
200,仁愛區,13低壓電力小計　　　　　,**,"1,008","213,808",,,
200,仁愛區,14高壓電力　　　　　　　,24,"8,015","1,821,919",,,
200,仁愛區,15特高壓電力　　　　　　,＊,0,0,,,
200,仁愛區,16高＆特高壓電力小計　　,**,"8,015","1,821,919",,,
200,仁愛區,17電力小計　　　　　　　,**,"9,023","2,035,727",,,
200,仁愛區,18綜合＆電力小計　　　　,**,"23,507","4,857,718",,,
200,仁愛區,19電燈＆綜合＆電力小計　,**,"28,658","13,674,937",,,
200,仁愛區,20臨時電燈　　　　　　　,6,0,43,,,
200,仁愛區,21臨時電力　　　　　　　,＊,99,"6,600",,,
200,仁愛區,22臨時用電小計　　　　　,**,99,"6,643",,,
200,仁愛區,23總計（含臨時用電）　　,**,"28,658","13,681,580",,,
200,仁愛區,24表燈合計　　　　　　　,**,"5,151","8,817,262",,,
200,仁愛區,25綜合＆電力合計　　　　,**,"23,507","4,864,318",,,
201,信義區,1表燈非營業用　　　　,"24,837",196,"12,251,905",,,
201,信義區,2表燈營業用　　　　　　,"1,147","1,687","2,217,428",,,
201,信義區,3表燈小計　　　　　　　,**,"1,883","14,469,333",,,
201,信義區,4低壓綜合裝置非營業用　,＊,0,0,,,
201,信義區,5低壓綜合需量非營業用　,123,"4,751","695,678",,,
201,信義區,6低壓綜合非營業用電小計,**,"4,751","695,678",,,
201,信義區,7低壓綜合裝置營業用　　,＊,68,"13,680",,,
201,信義區,8低壓綜合需量營業用　　,50,"2,793","658,218",,,
201,信義區,9低壓綜合營業用電小計　,**,"2,861","671,898",,,
201,信義區,10低壓綜合用電小計　　　,**,"7,612","1,367,576",,,
201,信義區,11低壓裝置電力　　　　　,6,133,"56,447",,,
201,信義區,12低壓需量電力　　　　　,19,760,"127,628",,,
201,信義區,13低壓電力小計　　　　　,**,893,"184,075",,,
201,信義區,14高壓電力　　　　　　　,33,"12,445","3,700,869",,,
201,信義區,15特高壓電力　　　　　　,＊,0,"221,200",,,
201,信義區,16高＆特高壓電力小計　　,**,"12,445","3,922,069",,,
201,信義區,17電力小計　　　　　　　,**,"13,338","4,106,144",,,
201,信義區,18綜合＆電力小計　　　　,**,"20,950","5,473,720",,,
201,信義區,19電燈＆綜合＆電力小計　,**,"22,833","19,943,053",,,
201,信義區,20臨時電燈　　　　　　　,15,0,"15,564",,,
201,信義區,21臨時電力　　　　　　　,＊,344,"73,080",,,
201,信義區,22臨時用電小計　　　　　,**,344,"88,644",,,
201,信義區,23總計（含臨時用電）　　,**,"22,833","20,031,697",,,
201,信義區,24表燈合計　　　　　　　,**,"1,883","14,484,897",,,
201,信義區,25綜合＆電力合計　　　　,**,"20,950","5,546,800",,,
202,中正區,1表燈非營業用　　　　,"30,811",177,"14,203,069",,,
202,中正區,2表燈營業用　　　　　　,"2,065","2,800","3,499,629",,,
202,中正區,3表燈小計　　　　　　　,**,"2,977","17,702,698",,,
202,中正區,4低壓綜合裝置非營業用　,＊,43,"4,360",,,
202,中正區,5低壓綜合需量非營業用　,202,"8,555","1,308,919",,,
202,中正區,6低壓綜合非營業用電小計,**,"8,598","1,313,279",,,
202,中正區,7低壓綜合裝置營業用　　,＊,0,0,,,
202,中正區,8低壓綜合需量營業用　　,122,"4,140","961,083",,,
202,中正區,9低壓綜合營業用電小計　,**,"4,140","961,083",,,
202,中正區,10低壓綜合用電小計　　　,**,"12,738","2,274,362",,,
202,中正區,11低壓裝置電力　　　　　,40,436,"52,657",,,
202,中正區,12低壓需量電力　　　　　,34,"1,339","311,872",,,
202,中正區,13低壓電力小計　　　　　,**,"1,775","364,529",,,
202,中正區,14高壓電力　　　　　　　,42,"22,103","6,970,380",,,
202,中正區,15特高壓電力　　　　　　,＊,"7,000","1,518,000",,,
202,中正區,16高＆特高壓電力小計　　,**,"29,103","8,488,380",,,
202,中正區,17電力小計　　　　　　　,**,"30,878","8,852,909",,,
202,中正區,18綜合＆電力小計　　　　,**,"43,616","11,127,271",,,
202,中正區,19電燈＆綜合＆電力小計　,**,"46,593","28,829,969",,,
202,中正區,20臨時電燈　　　　　　　,11,0,"39,252",,,
202,中正區,21臨時電力　　　　　　　,6,200,"36,880",,,
202,中正區,22臨時用電小計　　　　　,**,200,"76,132",,,
202,中正區,23總計（含臨時用電）　　,**,"46,593","28,906,101",,,
202,中正區,24表燈合計　　　　　　　,**,"2,977","17,741,950",,,
202,中正區,25綜合＆電力合計　　　　,**,"43,616","11,164,151",,,
203,中山區,1表燈非營業用　　　　,"21,870",77,"20,840",,,
203,中山區,2表燈營業用　　　　　　,"1,074","1,221","393,438",,,
203,中山區,3表燈小計　　　　　　　,**,"1,298","414,278",,,
203,中山區,4低壓綜合裝置非營業用　,＊,0,0,,,
203,中山區,5低壓綜合需量非營業用　,70,"2,249","294,931",,,
203,中山區,6低壓綜合非營業用電小計,**,"2,249","294,931",,,
203,中山區,7低壓綜合裝置營業用　　,＊,0,0,,,
203,中山區,8低壓綜合需量營業用　　,40,"1,314","327,776",,,
203,中山區,9低壓綜合營業用電小計　,**,"1,314","327,776",,,
203,中山區,10低壓綜合用電小計　　　,**,"3,563","622,707",,,
203,中山區,11低壓裝置電力　　　　　,17,226,"65,961",,,
203,中山區,12低壓需量電力　　　　　,14,402,"95,924",,,
203,中山區,13低壓電力小計　　　　　,**,628,"161,885",,,
