郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
367,三義,15特高壓電力,＊,"11,000","3,421,200 ",,,
367,三義,16高＆特高壓電力小計,**,"40,446","14,469,252 ",,,
367,三義,17電力小計,**,"43,504","15,016,192 ",,,
367,三義,18綜合＆電力小計,**,"45,424","15,554,463 ",,,
367,三義,19電燈＆綜合＆電力小計,**,"46,231","18,285,265 ",,,
367,三義,20臨時電燈,14,0,"2,218 ",,,
367,三義,21臨時電力,＊,100,0 ,,,
367,三義,22臨時用電小計,**,100,"2,218 ",,,
367,三義,23總計（含臨時用電）,**,"46,231","18,287,483 ",,,
367,三義,24表燈合計,**,807,"2,733,020 ",,,
367,三義,25綜合＆電力合計,**,"45,424","15,554,463 ",,,
368,西湖,1表燈非營業用,"3,696",8,"145,431 ",,,
368,西湖,2表燈營業用,95,103,"64,971 ",,,
368,西湖,3表燈小計,**,111,"210,402 ",,,
368,西湖,4低壓綜合裝置非營業用,＊,0,0 ,,,
368,西湖,5低壓綜合需量非營業用,＊,164,"31,920 ",,,
368,西湖,6低壓綜合非營業用電小計,**,164,"31,920 ",,,
368,西湖,7低壓綜合裝置營業用,＊,0,0 ,,,
368,西湖,8低壓綜合需量營業用,＊,57,"24,206 ",,,
368,西湖,9低壓綜合營業用電小計,**,57,"24,206 ",,,
368,西湖,10低壓綜合用電小計,**,221,"56,126 ",,,
368,西湖,11低壓裝置電力,17,119,"2,489 ",,,
368,西湖,12低壓需量電力,17,713,"136,611 ",,,
368,西湖,13低壓電力小計,**,832,"139,100 ",,,
368,西湖,14高壓電力,10,"2,935","1,056,920 ",,,
368,西湖,15特高壓電力,＊,"46,650","44,419,200 ",,,
368,西湖,16高＆特高壓電力小計,**,"49,585","45,476,120 ",,,
368,西湖,17電力小計,**,"50,417","45,615,220 ",,,
368,西湖,18綜合＆電力小計,**,"50,638","45,671,346 ",,,
368,西湖,19電燈＆綜合＆電力小計,**,"50,749","45,881,748 ",,,
368,西湖,20臨時電燈,＊,0,0 ,,,
368,西湖,21臨時電力,＊,0,0 ,,,
368,西湖,22臨時用電小計,**,0,0 ,,,
368,西湖,23總計（含臨時用電）,**,"50,749","45,881,748 ",,,
368,西湖,24表燈合計,**,111,"210,402 ",,,
368,西湖,25綜合＆電力合計,**,"50,638","45,671,346 ",,,
369,卓蘭,1表燈非營業用,"12,520",35,"2,269,812 ",,,
369,卓蘭,2表燈營業用,439,275,"613,910 ",,,
369,卓蘭,3表燈小計,**,310,"2,883,722 ",,,
369,卓蘭,4低壓綜合裝置非營業用,＊,0,0 ,,,
369,卓蘭,5低壓綜合需量非營業用,＊,5,294 ,,,
369,卓蘭,6低壓綜合非營業用電小計,**,5,294 ,,,
369,卓蘭,7低壓綜合裝置營業用,＊,0,0 ,,,
369,卓蘭,8低壓綜合需量營業用,10,425,"111,980 ",,,
369,卓蘭,9低壓綜合營業用電小計,**,425,"111,980 ",,,
369,卓蘭,10低壓綜合用電小計,**,430,"112,274 ",,,
369,卓蘭,11低壓裝置電力,11,98,"27,982 ",,,
369,卓蘭,12低壓需量電力,26,989,"308,431 ",,,
369,卓蘭,13低壓電力小計,**,"1,087","336,413 ",,,
369,卓蘭,14高壓電力,＊,"2,885","561,640 ",,,
369,卓蘭,15特高壓電力,＊,0,0 ,,,
369,卓蘭,16高＆特高壓電力小計,**,"2,885","561,640 ",,,
369,卓蘭,17電力小計,**,"3,972","898,053 ",,,
369,卓蘭,18綜合＆電力小計,**,"4,402","1,010,327 ",,,
369,卓蘭,19電燈＆綜合＆電力小計,**,"4,712","3,894,049 ",,,
369,卓蘭,20臨時電燈,8,0,"1,880 ",,,
369,卓蘭,21臨時電力,＊,0,0 ,,,
369,卓蘭,22臨時用電小計,**,0,"1,880 ",,,
369,卓蘭,23總計（含臨時用電）,**,"4,712","3,895,929 ",,,
369,卓蘭,24表燈合計,**,310,"2,885,602 ",,,
369,卓蘭,25綜合＆電力合計,**,"4,402","1,010,327 ",,,
400,中區,1表燈非營業用,"15,279",87,"835,023 ",,,
400,中區,2表燈營業用,"2,382","3,744","1,367,194 ",,,
400,中區,3表燈小計,**,"3,831","2,202,217 ",,,
400,中區,4低壓綜合裝置非營業用,＊,44,886 ,,,
400,中區,5低壓綜合需量非營業用,66,"2,000","330,737 ",,,
400,中區,6低壓綜合非營業用電小計,**,"2,044","331,623 ",,,
400,中區,7低壓綜合裝置營業用,11,626,"42,216 ",,,
400,中區,8低壓綜合需量營業用,378,"14,120","3,225,313 ",,,
400,中區,9低壓綜合營業用電小計,**,"14,746","3,267,529 ",,,
400,中區,10低壓綜合用電小計,**,"16,790","3,599,152 ",,,
400,中區,11低壓裝置電力,105,856,"79,347 ",,,
400,中區,12低壓需量電力,15,671,"123,144 ",,,
400,中區,13低壓電力小計,**,"1,527","202,491 ",,,
400,中區,14高壓電力,68,"19,073","5,777,002 ",,,
400,中區,15特高壓電力,＊,0,0 ,,,
400,中區,16高＆特高壓電力小計,**,"19,073","5,777,002 ",,,
400,中區,17電力小計,**,"20,600","5,979,493 ",,,
400,中區,18綜合＆電力小計,**,"37,390","9,578,645 ",,,
400,中區,19電燈＆綜合＆電力小計,**,"41,221","11,780,862 ",,,
400,中區,20臨時電燈,12,0,0 ,,,
400,中區,21臨時電力,＊,75,"21,800 ",,,
400,中區,22臨時用電小計,**,75,"21,800 ",,,
400,中區,23總計（含臨時用電）,**,"41,221","11,802,662 ",,,
400,中區,24表燈合計,**,"3,831","2,202,217 ",,,
400,中區,25綜合＆電力合計,**,"37,390","9,600,445 ",,,
401,東區,1表燈非營業用,"38,682",205,"15,682,168 ",,,
401,東區,2表燈營業用,"4,271","4,817","6,682,578 ",,,
401,東區,3表燈小計,**,"5,022","22,364,746 ",,,
401,東區,4低壓綜合裝置非營業用,＊,65,"15,040 ",,,
401,東區,5低壓綜合需量非營業用,115,"4,835","962,289 ",,,
401,東區,6低壓綜合非營業用電小計,**,"4,900","977,329 ",,,
401,東區,7低壓綜合裝置營業用,＊,36,"8,897 ",,,
401,東區,8低壓綜合需量營業用,202,"8,871","2,539,663 ",,,
401,東區,9低壓綜合營業用電小計,**,"8,907","2,548,560 ",,,
401,東區,10低壓綜合用電小計,**,"13,807","3,525,889 ",,,
401,東區,11低壓裝置電力,144,"1,634","232,312 ",,,
401,東區,12低壓需量電力,548,"10,618","1,594,008 ",,,
401,東區,13低壓電力小計,**,"12,252","1,826,320 ",,,
401,東區,14高壓電力,31,"14,534","4,969,012 ",,,
401,東區,15特高壓電力,＊,"2,880","912,600 ",,,
401,東區,16高＆特高壓電力小計,**,"17,414","5,881,612 ",,,
401,東區,17電力小計,**,"29,666","7,707,932 ",,,
401,東區,18綜合＆電力小計,**,"43,473","11,233,821 ",,,
401,東區,19電燈＆綜合＆電力小計,**,"48,495","33,598,567 ",,,
401,東區,20臨時電燈,40,0,"18,394 ",,,
401,東區,21臨時電力,21,"1,531","416,990 ",,,
401,東區,22臨時用電小計,**,"1,531","435,384 ",,,
401,東區,23總計（含臨時用電）,**,"48,495","34,033,951 ",,,
401,東區,24表燈合計,**,"5,022","22,383,140 ",,,
401,東區,25綜合＆電力合計,**,"43,473","11,650,811 ",,,
402,南區,1表燈非營業用,"71,370",210,"37,590,555 ",,,
402,南區,2表燈營業用,"5,356","5,502","9,720,039 ",,,
402,南區,3表燈小計,**,"5,712","47,310,594 ",,,
402,南區,4低壓綜合裝置非營業用,＊,0,0 ,,,
402,南區,5低壓綜合需量非營業用,412,"15,125","2,406,404 ",,,
402,南區,6低壓綜合非營業用電小計,**,"15,125","2,406,404 ",,,
402,南區,7低壓綜合裝置營業用,＊,0,0 ,,,
402,南區,8低壓綜合需量營業用,210,"9,392","2,385,951 ",,,
402,南區,9低壓綜合營業用電小計,**,"9,392","2,385,951 ",,,
402,南區,10低壓綜合用電小計,**,"24,517","4,792,355 ",,,
402,南區,11低壓裝置電力,105,"1,482","163,021 ",,,
402,南區,12低壓需量電力,304,"8,428","1,232,717 ",,,
402,南區,13低壓電力小計,**,"9,910","1,395,738 ",,,
402,南區,14高壓電力,54,"42,736","15,700,002 ",,,
402,南區,15特高壓電力,＊,999,"534,600 ",,,
402,南區,16高＆特高壓電力小計,**,"43,735","16,234,602 ",,,
402,南區,17電力小計,**,"53,645","17,630,340 ",,,
402,南區,18綜合＆電力小計,**,"78,162","22,422,695 ",,,
402,南區,19電燈＆綜合＆電力小計,**,"83,874","69,733,289 ",,,
402,南區,20臨時電燈,51,0,"66,213 ",,,
402,南區,21臨時電力,16,"1,993","200,740 ",,,
402,南區,22臨時用電小計,**,"1,993","266,953 ",,,
402,南區,23總計（含臨時用電）,**,"83,874","70,000,242 ",,,
402,南區,24表燈合計,**,"5,712","47,376,807 ",,,
402,南區,25綜合＆電力合計,**,"78,162","22,623,435 ",,,
403,西區,1表燈非營業用,"68,728",706,"31,771,848 ",,,
403,西區,2表燈營業用,"8,585","10,390","16,579,173 ",,,
403,西區,3表燈小計,**,"11,096","48,351,021 ",,,
403,西區,4低壓綜合裝置非營業用,＊,24,918 ,,,
403,西區,5低壓綜合需量非營業用,453,"17,720","2,969,247 ",,,
403,西區,6低壓綜合非營業用電小計,**,"17,744","2,970,165 ",,,
403,西區,7低壓綜合裝置營業用,＊,0,0 ,,,
403,西區,8低壓綜合需量營業用,479,"24,722","5,544,850 ",,,
403,西區,9低壓綜合營業用電小計,**,"24,722","5,544,850 ",,,
403,西區,10低壓綜合用電小計,**,"42,466","8,515,015 ",,,
403,西區,11低壓裝置電力,59,525,"55,479 ",,,
403,西區,12低壓需量電力,51,"1,124","176,308 ",,,
403,西區,13低壓電力小計,**,"1,649","231,787 ",,,
403,西區,14高壓電力,73,"53,425","17,637,762 ",,,
403,西區,15特高壓電力,＊,0,0 ,,,
403,西區,16高＆特高壓電力小計,**,"53,425","17,637,762 ",,,
403,西區,17電力小計,**,"55,074","17,869,549 ",,,
403,西區,18綜合＆電力小計,**,"97,540","26,384,564 ",,,
403,西區,19電燈＆綜合＆電力小計,**,"108,636","74,735,585 ",,,
403,西區,20臨時電燈,56,0,"75,836 ",,,
403,西區,21臨時電力,14,"1,927","624,760 ",,,
403,西區,22臨時用電小計,**,"1,927","700,596 ",,,
403,西區,23總計（含臨時用電）,**,"108,636","75,436,181 ",,,
403,西區,24表燈合計,**,"11,096","48,426,857 ",,,
403,西區,25綜合＆電力合計,**,"97,540","27,009,324 ",,,
404,北區,1表燈非營業用,"89,297",437,"12,895,389 ",,,
404,北區,2表燈營業用,"9,200","11,850","7,003,596 ",,,
404,北區,3表燈小計,**,"12,287","19,898,985 ",,,
404,北區,4低壓綜合裝置非營業用,＊,36,"1,881 ",,,
404,北區,5低壓綜合需量非營業用,411,"15,368","2,736,552 ",,,
404,北區,6低壓綜合非營業用電小計,**,"15,404","2,738,433 ",,,
404,北區,7低壓綜合裝置營業用,＊,0,0 ,,,
404,北區,8低壓綜合需量營業用,645,"31,760","7,721,811 ",,,
404,北區,9低壓綜合營業用電小計,**,"31,760","7,721,811 ",,,
404,北區,10低壓綜合用電小計,**,"47,164","10,460,244 ",,,
404,北區,11低壓裝置電力,80,630,"68,458 ",,,
404,北區,12低壓需量電力,103,"2,341","370,268 ",,,
404,北區,13低壓電力小計,**,"2,971","438,726 ",,,
404,北區,14高壓電力,74,"47,712","10,423,235 ",,,
404,北區,15特高壓電力,＊,0,0 ,,,
404,北區,16高＆特高壓電力小計,**,"47,712","10,423,235 ",,,
404,北區,17電力小計,**,"50,683","10,861,961 ",,,
404,北區,18綜合＆電力小計,**,"97,847","21,322,205 ",,,
404,北區,19電燈＆綜合＆電力小計,**,"110,134","41,221,190 ",,,
404,北區,20臨時電燈,47,0,"4,318 ",,,
404,北區,21臨時電力,23,"2,979","453,680 ",,,
404,北區,22臨時用電小計,**,"2,979","457,998 ",,,
404,北區,23總計（含臨時用電）,**,"110,134","41,679,188 ",,,
404,北區,24表燈合計,**,"12,287","19,903,303 ",,,
404,北區,25綜合＆電力合計,**,"97,847","21,775,885 ",,,
406,北屯區,1表燈非營業用,"134,945",543,"11,803,338 ",,,
406,北屯區,2表燈營業用,"10,354","12,745","8,366,040 ",,,
406,北屯區,3表燈小計,**,"13,288","20,169,378 ",,,
406,北屯區,4低壓綜合裝置非營業用,＊,0,0 ,,,
406,北屯區,5低壓綜合需量非營業用,602,"22,133","3,574,707 ",,,
406,北屯區,6低壓綜合非營業用電小計,**,"22,133","3,574,707 ",,,
406,北屯區,7低壓綜合裝置營業用,＊,52,"6,360 ",,,
406,北屯區,8低壓綜合需量營業用,521,"29,465","7,560,175 ",,,
406,北屯區,9低壓綜合營業用電小計,**,"29,517","7,566,535 ",,,
406,北屯區,10低壓綜合用電小計,**,"51,650","11,141,242 ",,,
406,北屯區,11低壓裝置電力,102,"1,099","155,077 ",,,
406,北屯區,12低壓需量電力,151,"4,234","800,115 ",,,
406,北屯區,13低壓電力小計,**,"5,333","955,192 ",,,
406,北屯區,14高壓電力,53,"26,439","7,260,037 ",,,
406,北屯區,15特高壓電力,＊,0,0 ,,,
406,北屯區,16高＆特高壓電力小計,**,"26,439","7,260,037 ",,,
406,北屯區,17電力小計,**,"31,772","8,215,229 ",,,
406,北屯區,18綜合＆電力小計,**,"83,422","19,356,471 ",,,
406,北屯區,19電燈＆綜合＆電力小計,**,"96,710","39,525,849 ",,,
406,北屯區,20臨時電燈,182,0,"98,456 ",,,
406,北屯區,21臨時電力,64,"4,153","466,423 ",,,
406,北屯區,22臨時用電小計,**,"4,153","564,879 ",,,
406,北屯區,23總計（含臨時用電）,**,"96,710","40,090,728 ",,,
406,北屯區,24表燈合計,**,"13,288","20,267,834 ",,,
406,北屯區,25綜合＆電力合計,**,"83,422","19,822,894 ",,,
407,西屯區,1表燈非營業用,"135,789",985,"39,717,508 ",,,
407,西屯區,2表燈營業用,"15,827","22,625","24,238,929 ",,,
407,西屯區,3表燈小計,**,"23,610","63,956,437 ",,,
407,西屯區,4低壓綜合裝置非營業用,＊,0,0 ,,,
407,西屯區,5低壓綜合需量非營業用,911,"48,682","9,372,920 ",,,
407,西屯區,6低壓綜合非營業用電小計,**,"48,682","9,372,920 ",,,
407,西屯區,7低壓綜合裝置營業用,＊,43,"3,639 ",,,
407,西屯區,8低壓綜合需量營業用,969,"63,646","15,018,568 ",,,
407,西屯區,9低壓綜合營業用電小計,**,"63,689","15,022,207 ",,,
407,西屯區,10低壓綜合用電小計,**,"112,371","24,395,127 ",,,
407,西屯區,11低壓裝置電力,114,"1,634","213,447 ",,,
407,西屯區,12低壓需量電力,512,"30,802","6,252,732 ",,,
407,西屯區,13低壓電力小計,**,"32,436","6,466,179 ",,,
407,西屯區,14高壓電力,369,"269,705","93,395,870 ",,,
407,西屯區,15特高壓電力,＊,"357,150","248,837,600 ",,,
407,西屯區,16高＆特高壓電力小計,**,"626,855","342,233,470 ",,,
407,西屯區,17電力小計,**,"659,291","348,699,649 ",,,
407,西屯區,18綜合＆電力小計,**,"771,662","373,094,776 ",,,
407,西屯區,19電燈＆綜合＆電力小計,**,"795,272","437,051,213 ",,,
407,西屯區,20臨時電燈,158,0,"257,336 ",,,
407,西屯區,21臨時電力,89,"35,098","12,379,007 ",,,
407,西屯區,22臨時用電小計,**,"35,098","12,636,343 ",,,
407,西屯區,23總計（含臨時用電）,**,"795,272","449,687,556 ",,,
407,西屯區,24表燈合計,**,"23,610","64,213,773 ",,,
407,西屯區,25綜合＆電力合計,**,"771,662","385,473,783 ",,,
408,南屯區,1表燈非營業用,"82,437",514,"27,440,797 ",,,
408,南屯區,2表燈營業用,"8,968","13,327","14,031,755 ",,,
408,南屯區,3表燈小計,**,"13,841","41,472,552 ",,,
408,南屯區,4低壓綜合裝置非營業用,＊,0,0 ,,,
408,南屯區,5低壓綜合需量非營業用,586,"25,156","4,081,488 ",,,
408,南屯區,6低壓綜合非營業用電小計,**,"25,156","4,081,488 ",,,
408,南屯區,7低壓綜合裝置營業用,＊,0,0 ,,,
408,南屯區,8低壓綜合需量營業用,548,"33,293","8,398,045 ",,,
408,南屯區,9低壓綜合營業用電小計,**,"33,293","8,398,045 ",,,
408,南屯區,10低壓綜合用電小計,**,"58,449","12,479,533 ",,,
408,南屯區,11低壓裝置電力,57,876,"155,070 ",,,
408,南屯區,12低壓需量電力,227,"15,535","3,129,952 ",,,
408,南屯區,13低壓電力小計,**,"16,411","3,285,022 ",,,
408,南屯區,14高壓電力,246,"152,413","57,694,311 ",,,
408,南屯區,15特高壓電力,＊,0,"484,800 ",,,
408,南屯區,16高＆特高壓電力小計,**,"152,413","58,179,111 ",,,
408,南屯區,17電力小計,**,"168,824","61,464,133 ",,,
408,南屯區,18綜合＆電力小計,**,"227,273","73,943,666 ",,,
408,南屯區,19電燈＆綜合＆電力小計,**,"241,114","115,416,218 ",,,
408,南屯區,20臨時電燈,158,0,"166,102 ",,,
408,南屯區,21臨時電力,63,"7,514","1,465,927 ",,,
408,南屯區,22臨時用電小計,**,"7,514","1,632,029 ",,,
408,南屯區,23總計（含臨時用電）,**,"241,114","117,048,247 ",,,
408,南屯區,24表燈合計,**,"13,841","41,638,654 ",,,
408,南屯區,25綜合＆電力合計,**,"227,273","75,409,593 ",,,
411,太平,1表燈非營業用,"87,927",482,"21,132,008 ",,,
411,太平,2表燈營業用,"8,938","11,573","21,308,568 ",,,
411,太平,3表燈小計,**,"12,055","42,440,576 ",,,
411,太平,4低壓綜合裝置非營業用,＊,0,0 ,,,
411,太平,5低壓綜合需量非營業用,161,"6,127","1,198,537 ",,,
411,太平,6低壓綜合非營業用電小計,**,"6,127","1,198,537 ",,,
411,太平,7低壓綜合裝置營業用,＊,0,0 ,,,
411,太平,8低壓綜合需量營業用,354,"20,630","4,824,541 ",,,
411,太平,9低壓綜合營業用電小計,**,"20,630","4,824,541 ",,,
411,太平,10低壓綜合用電小計,**,"26,757","6,023,078 ",,,
411,太平,11低壓裝置電力,126,"1,477","216,745 ",,,
411,太平,12低壓需量電力,"1,158","49,532","9,274,703 ",,,
411,太平,13低壓電力小計,**,"51,009","9,491,448 ",,,
411,太平,14高壓電力,240,"122,089","32,680,609 ",,,
411,太平,15特高壓電力,＊,0,0 ,,,
411,太平,16高＆特高壓電力小計,**,"122,089","32,680,609 ",,,
411,太平,17電力小計,**,"173,098","42,172,057 ",,,
411,太平,18綜合＆電力小計,**,"199,855","48,195,135 ",,,
411,太平,19電燈＆綜合＆電力小計,**,"211,910","90,635,711 ",,,
411,太平,20臨時電燈,76,0,"5,011 ",,,
411,太平,21臨時電力,17,"1,132","201,360 ",,,
411,太平,22臨時用電小計,**,"1,132","206,371 ",,,
411,太平,23總計（含臨時用電）,**,"211,910","90,842,082 ",,,
411,太平,24表燈合計,**,"12,055","42,445,587 ",,,
411,太平,25綜合＆電力合計,**,"199,855","48,396,495 ",,,
412,大里,1表燈非營業用,"96,568",474,"40,091,047 ",,,
412,大里,2表燈營業用,"10,369","17,147","22,381,093 ",,,
412,大里,3表燈小計,**,"17,621","62,472,140 ",,,
412,大里,4低壓綜合裝置非營業用,＊,0,0 ,,,
412,大里,5低壓綜合需量非營業用,161,"6,430","1,144,258 ",,,
412,大里,6低壓綜合非營業用電小計,**,"6,430","1,144,258 ",,,
412,大里,7低壓綜合裝置營業用,＊,0,0 ,,,
412,大里,8低壓綜合需量營業用,517,"29,002","6,886,426 ",,,
412,大里,9低壓綜合營業用電小計,**,"29,002","6,886,426 ",,,
412,大里,10低壓綜合用電小計,**,"35,432","8,030,684 ",,,
412,大里,11低壓裝置電力,168,"1,421","221,348 ",,,
412,大里,12低壓需量電力,898,"42,714","8,893,002 ",,,
412,大里,13低壓電力小計,**,"44,135","9,114,350 ",,,
412,大里,14高壓電力,207,"91,393","26,207,810 ",,,
412,大里,15特高壓電力,＊,0,0 ,,,
412,大里,16高＆特高壓電力小計,**,"91,393","26,207,810 ",,,
412,大里,17電力小計,**,"135,528","35,322,160 ",,,
412,大里,18綜合＆電力小計,**,"170,960","43,352,844 ",,,
412,大里,19電燈＆綜合＆電力小計,**,"188,581","105,824,984 ",,,
412,大里,20臨時電燈,64,0,"27,902 ",,,
412,大里,21臨時電力,24,"3,732","929,040 ",,,
412,大里,22臨時用電小計,**,"3,732","956,942 ",,,
412,大里,23總計（含臨時用電）,**,"188,581","106,781,926 ",,,
412,大里,24表燈合計,**,"17,621","62,500,042 ",,,
412,大里,25綜合＆電力合計,**,"170,960","44,281,884 ",,,
413,霧峰,1表燈非營業用,"35,194",244,"71,234 ",,,
413,霧峰,2表燈營業用,"3,404","4,685","1,430,348 ",,,
413,霧峰,3表燈小計,**,"4,929","1,501,582 ",,,
413,霧峰,4低壓綜合裝置非營業用,＊,0,0 ,,,
413,霧峰,5低壓綜合需量非營業用,67,"3,453","728,335 ",,,
413,霧峰,6低壓綜合非營業用電小計,**,"3,453","728,335 ",,,
413,霧峰,7低壓綜合裝置營業用,＊,0,0 ,,,
413,霧峰,8低壓綜合需量營業用,175,"10,121","2,510,149 ",,,
413,霧峰,9低壓綜合營業用電小計,**,"10,121","2,510,149 ",,,
413,霧峰,10低壓綜合用電小計,**,"13,574","3,238,484 ",,,
413,霧峰,11低壓裝置電力,121,"1,641","284,256 ",,,
413,霧峰,12低壓需量電力,280,"14,043","2,871,881 ",,,
413,霧峰,13低壓電力小計,**,"15,684","3,156,137 ",,,
413,霧峰,14高壓電力,109,"66,474","20,147,395 ",,,
413,霧峰,15特高壓電力,＊,0,0 ,,,
413,霧峰,16高＆特高壓電力小計,**,"66,474","20,147,395 ",,,
413,霧峰,17電力小計,**,"82,158","23,303,532 ",,,
413,霧峰,18綜合＆電力小計,**,"95,732","26,542,016 ",,,
413,霧峰,19電燈＆綜合＆電力小計,**,"100,661","28,043,598 ",,,
413,霧峰,20臨時電燈,36,0,0 ,,,
413,霧峰,21臨時電力,＊,540,"118,720 ",,,
413,霧峰,22臨時用電小計,**,540,"118,720 ",,,
413,霧峰,23總計（含臨時用電）,**,"100,661","28,162,318 ",,,
413,霧峰,24表燈合計,**,"4,929","1,501,582 ",,,
413,霧峰,25綜合＆電力合計,**,"95,732","26,660,736 ",,,
414,烏日,1表燈非營業用,"36,045",112,"9,789,707 ",,,
414,烏日,2表燈營業用,"5,601","8,944","5,402,614 ",,,
414,烏日,3表燈小計,**,"9,056","15,192,321 ",,,
414,烏日,4低壓綜合裝置非營業用,＊,0,0 ,,,
414,烏日,5低壓綜合需量非營業用,69,"3,537","641,000 ",,,
414,烏日,6低壓綜合非營業用電小計,**,"3,537","641,000 ",,,
414,烏日,7低壓綜合裝置營業用,＊,0,0 ,,,
414,烏日,8低壓綜合需量營業用,310,"22,088","5,093,535 ",,,
414,烏日,9低壓綜合營業用電小計,**,"22,088","5,093,535 ",,,
414,烏日,10低壓綜合用電小計,**,"25,625","5,734,535 ",,,
414,烏日,11低壓裝置電力,114,"1,756","225,046 ",,,
414,烏日,12低壓需量電力,343,"16,585","2,742,603 ",,,
414,烏日,13低壓電力小計,**,"18,341","2,967,649 ",,,
414,烏日,14高壓電力,103,"58,868","13,302,618 ",,,
414,烏日,15特高壓電力,＊,"20,160","10,639,400 ",,,
414,烏日,16高＆特高壓電力小計,**,"79,028","23,942,018 ",,,
414,烏日,17電力小計,**,"97,369","26,909,667 ",,,
414,烏日,18綜合＆電力小計,**,"122,994","32,644,202 ",,,
414,烏日,19電燈＆綜合＆電力小計,**,"132,050","47,836,523 ",,,
414,烏日,20臨時電燈,39,0,"69,078 ",,,
414,烏日,21臨時電力,24,"2,391","516,840 ",,,
414,烏日,22臨時用電小計,**,"2,391","585,918 ",,,
414,烏日,23總計（含臨時用電）,**,"132,050","48,422,441 ",,,
414,烏日,24表燈合計,**,"9,056","15,261,399 ",,,
414,烏日,25綜合＆電力合計,**,"122,994","33,161,042 ",,,
420,豐原,1表燈非營業用,"75,573",888,"17,994,097 ",,,
420,豐原,2表燈營業用,"9,199","10,737","11,911,448 ",,,
420,豐原,3表燈小計,**,"11,625","29,905,545 ",,,
420,豐原,4低壓綜合裝置非營業用,＊,0,0 ,,,
420,豐原,5低壓綜合需量非營業用,118,"5,500","913,504 ",,,
420,豐原,6低壓綜合非營業用電小計,**,"5,500","913,504 ",,,
420,豐原,7低壓綜合裝置營業用,＊,67,"10,627 ",,,
420,豐原,8低壓綜合需量營業用,502,"24,602","5,388,933 ",,,
420,豐原,9低壓綜合營業用電小計,**,"24,669","5,399,560 ",,,
420,豐原,10低壓綜合用電小計,**,"30,169","6,313,064 ",,,
420,豐原,11低壓裝置電力,188,"1,724","147,026 ",,,
420,豐原,12低壓需量電力,775,"27,887","4,613,884 ",,,
420,豐原,13低壓電力小計,**,"29,611","4,760,910 ",,,
420,豐原,14高壓電力,123,"48,149","13,081,887 ",,,
420,豐原,15特高壓電力,＊,"10,416","3,231,000 ",,,
420,豐原,16高＆特高壓電力小計,**,"58,565","16,312,887 ",,,
420,豐原,17電力小計,**,"88,176","21,073,797 ",,,
420,豐原,18綜合＆電力小計,**,"118,345","27,386,861 ",,,
420,豐原,19電燈＆綜合＆電力小計,**,"129,970","57,292,406 ",,,
420,豐原,20臨時電燈,167,0,"47,629 ",,,
420,豐原,21臨時電力,9,"1,089","52,662 ",,,
420,豐原,22臨時用電小計,**,"1,089","100,291 ",,,
420,豐原,23總計（含臨時用電）,**,"129,970","57,392,697 ",,,
420,豐原,24表燈合計,**,"11,625","29,953,174 ",,,
420,豐原,25綜合＆電力合計,**,"118,345","27,439,523 ",,,
421,后里,1表燈非營業用,"25,586",251,"7,552,905 ",,,
421,后里,2表燈營業用,"2,499","3,354","3,978,620 ",,,
421,后里,3表燈小計,**,"3,605","11,531,525 ",,,
421,后里,4低壓綜合裝置非營業用,＊,0,0 ,,,
421,后里,5低壓綜合需量非營業用,20,866,"148,752 ",,,
421,后里,6低壓綜合非營業用電小計,**,866,"148,752 ",,,
421,后里,7低壓綜合裝置營業用,＊,0,0 ,,,
421,后里,8低壓綜合需量營業用,88,"7,010","1,535,173 ",,,
421,后里,9低壓綜合營業用電小計,**,"7,010","1,535,173 ",,,
421,后里,10低壓綜合用電小計,**,"7,876","1,683,925 ",,,
421,后里,11低壓裝置電力,68,757,"57,266 ",,,
421,后里,12低壓需量電力,179,"11,215","2,429,909 ",,,
421,后里,13低壓電力小計,**,"11,972","2,487,175 ",,,
421,后里,14高壓電力,77,"43,249","13,959,614 ",,,
421,后里,15特高壓電力,7,"339,833","196,681,880 ",,,
421,后里,16高＆特高壓電力小計,**,"383,082","210,641,494 ",,,
421,后里,17電力小計,**,"395,054","213,128,669 ",,,
421,后里,18綜合＆電力小計,**,"402,930","214,812,594 ",,,
421,后里,19電燈＆綜合＆電力小計,**,"406,535","226,344,119 ",,,
421,后里,20臨時電燈,56,0,"13,463 ",,,
421,后里,21臨時電力,＊,211,"11,720 ",,,
421,后里,22臨時用電小計,**,211,"25,183 ",,,
421,后里,23總計（含臨時用電）,**,"406,535","226,369,302 ",,,
421,后里,24表燈合計,**,"3,605","11,544,988 ",,,
421,后里,25綜合＆電力合計,**,"402,930","214,824,314 ",,,
422,石岡,1表燈非營業用,"7,690",0,"3,376,301 ",,,
422,石岡,2表燈營業用,503,494,"1,136,021 ",,,
422,石岡,3表燈小計,**,494,"4,512,322 ",,,
422,石岡,4低壓綜合裝置非營業用,＊,0,0 ,,,
422,石岡,5低壓綜合需量非營業用,＊,437,"81,464 ",,,
422,石岡,6低壓綜合非營業用電小計,**,437,"81,464 ",,,
422,石岡,7低壓綜合裝置營業用,＊,0,0 ,,,
422,石岡,8低壓綜合需量營業用,22,"1,328","239,565 ",,,
422,石岡,9低壓綜合營業用電小計,**,"1,328","239,565 ",,,
422,石岡,10低壓綜合用電小計,**,"1,765","321,029 ",,,
